k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,0.0852039796113968,,,
7,Zinc - Steady,False,0.06430813331156969,,,
12,Zinc - Intermediate,False,0.0270598759897143,,,
6,Iron,False,0.025688986238092185,,,
1,UC-2,False,0.010665493682026864,,,
11,Chromium,False,0.00839914948679507,,,
14,UC-7,False,-0.007689139633439482,,,
13,UC-6,False,0.006652588308788836,,,
10,Copper,False,0.005115920454263687,,,
9,UC-5,False,0.00432929923706716,,,
4,UC-4,False,-0.003974619386717677,,,
0,UC-1,False,0.002147026131860912,,,
3,Cadmium,False,-0.001575645066332072,,,
2,UC-3,False,0.0015219288296066224,,,
8,Zinc - Fast,False,-0.00043029961172578616,,,
