k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.03282136302441359,,,
7,Zinc - Steady,False,0.021852481067180636,,,
14,UC-7,False,-0.013896313020959495,,,
4,UC-4,False,-0.008256533052772283,,,
1,UC-2,False,-0.00589265113696456,,,
11,Chromium,False,0.004237396763637662,,,
8,Zinc - Fast,False,-0.004041422186419368,,,
3,Cadmium,False,-0.003319176801014692,,,
2,UC-3,False,-0.003194177953992039,,,
12,Zinc - Intermediate,False,-0.0029838647039786693,,,
10,Copper,False,-0.002648377469740808,,,
5,Lead,False,-0.0013131730502936988,,,
13,UC-6,False,-0.0012172048550564796,,,
9,UC-5,False,-0.001136624810414905,,,
0,UC-1,False,-0.0007082939567044378,,,
