,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,-8.673617379884035e-19,0.18363808179064903,3.0,0.0,0.1863199523,1.0,-0.1808332424,2.0,-0.0054867099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,1.3850372620666667,0.12947305631170203,3.0,3.0,1.348787677,4.0,1.2775525486000001,5.0,1.5287715606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,1.8571688469333332,0.1443633812335452,3.0,6.0,1.7431393406,7.0,1.8088805156,8.0,2.0194866846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,4.7618628616960666e-12,1.8245999274141054,21.0,9.0,1.4177465561,10.0,0.6162759917,11.0,0.7017849017000001,12.0,1.1409789835,13.0,0.3991143848,14.0,0.5220848377,15.0,-2.6741999121,16.0,-2.7721597653,17.0,-2.5959425332,18.0,1.2539025235999999,19.0,0.5738769982,20.0,0.3249737267,21.0,1.2030006212,22.0,1.1221643355,23.0,0.8678477337,24.0,1.7964096609,25.0,2.3667885452,26.0,1.8973859894,27.0,-2.2808192472,28.0,-2.940607166,29.0,-2.940607166
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,1.0425842214761905,2.1456058614920357,21.0,30.0,2.5305943546,31.0,1.9876260245,32.0,2.215420161,33.0,2.6200345905,34.0,1.7222779915,35.0,2.4107507202000003,36.0,-1.621357881,37.0,-2.3845460664,38.0,-2.0964803122,39.0,1.9121705091,40.0,1.8503409735,41.0,1.8712951183,42.0,2.1272512276,43.0,2.2499303455,44.0,2.3310013032,45.0,2.5839423314000003,46.0,3.7764173279,47.0,2.8445460559,48.0,-2.0699354289,49.0,-2.3585813219,50.0,-2.6084293733
5,WT_vs_Del_ccpA__THY_None_WT_exponential,-3.33333360913457e-11,0.107665627016285,3.0,51.0,-0.11131467140000001,52.0,0.007712886600000001,53.0,0.1036017847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-1.028004828225,0.5255488167443731,4.0,54.0,-0.3479750599,55.0,-1.1493174573,56.0,-0.9948213881,57.0,-1.6199054076000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,1.3877787807814457e-17,0.21433624174776683,4.0,58.0,-0.0666714119,59.0,0.0625035825,60.0,0.2565044457,61.0,-0.2523366163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-1.327744074975,0.43717021266562156,4.0,62.0,-1.3945432588,63.0,-1.7576937347000001,64.0,-1.4403785429,65.0,-0.7183607635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.843087152675,0.26260043073830736,4.0,66.0,-0.5491509778,67.0,-1.0348632469,68.0,-0.6960736893,69.0,-1.0922606967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.589273814025,0.10028068551096565,4.0,70.0,0.4851805736,71.0,0.6966705617000001,72.0,0.5251971977000001,73.0,0.6500469231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,1.6666686549389926e-11,0.661873774418737,6.0,74.0,0.0718753614,75.0,0.8327570968,76.0,0.6753024883000001,86.0,-0.39713084260000003,88.0,-0.8901284197,90.0,-0.2926756841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,0.8313667687,0.41863361905609653,6.0,77.0,0.8719563945000001,78.0,1.1841063203,79.0,0.5070105318,87.0,0.25644339790000004,89.0,1.3896787294,91.0,0.7790052383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,0.1027715374,0.31065966528559297,3.0,80.0,0.0120262395,82.0,-0.15241095970000001,84.0,0.44869933240000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,0.7536134512333333,0.047159222750444506,3.0,81.0,0.7396089559,83.0,0.8061886939,85.0,0.7150427039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,4.915049848600954e-18,0.1814818604087614,3.0,92.0,0.18396872290000002,93.0,-0.1788883165,94.0,-0.0050804064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,1.5990942707333335,0.2682912993128768,3.0,95.0,1.2894598325,96.0,1.7452450441,97.0,1.7625779356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,2.5562120123,0.3497886144933047,3.0,98.0,2.1869090344,99.0,2.5992176128,100.0,2.8825093897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,1.7932490463,0.3598757942363934,3.0,101.0,1.9098536982,102.0,2.0803640095,103.0,1.3895294312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,0.9927509849999999,0.25306823258110217,3.0,104.0,1.2276703742,105.0,1.0258010601,106.0,0.7247815207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,2.2533142149,0.344007643091358,3.0,107.0,2.6099343016,108.0,2.2265226319,109.0,1.9234857112000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,3.1914542366333336,0.1177457715965407,3.0,110.0,3.1764706487,111.0,3.3159745989,112.0,3.0819174623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,2.6317975224666665,0.2981275337779421,3.0,113.0,2.4508401278,114.0,2.9758917603,115.0,2.4686606793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
