,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,-0.1083730013083839,0.09513137054629418,2.0,0.0,-0.04110496409152909,1.0,-0.1756410385252387,,
1,Chrom__sac_sta,0.13728047595352066,0.08563637984490428,2.0,2.0,0.19783454085811947,3.0,0.07672641104892186,,
2,Chrom__sac_MW001,0.0,0.034795105548797584,2.0,4.0,0.024603855085656438,5.0,-0.024603855085656438,,
3,Chrom__sac_fadR,-0.09486576710827244,0.04093523050716636,2.0,6.0,-0.06592018802722066,7.0,-0.1238113461893242,,
4,FadR__wt_p,-8.881784197001252e-16,0.03938995251562623,2.0,8.0,-0.0278529025344163,9.0,0.027852902534414525,,
5,FadR__ko_p,-0.22950144372041326,0.085839213064587,2.0,10.0,-0.1688039540707269,11.0,-0.2901989333700996,,
6,GDGT__75_2.4_log,1.1888638222027719e-15,0.05966271466092026,3.0,12.0,-0.05200995377203377,27.0,-0.013121268169998146,50.0,0.06513122194203548
7,GDGT__80_3.5_stat,-0.10336826977746642,0.12965155642082535,3.0,13.0,-0.10869662288745197,20.0,-0.2302735054006337,42.0,0.02886531895568645
8,GDGT__80_2.4_log,0.08888525731417118,0.2704688603265695,3.0,14.0,-0.22232433827646855,37.0,0.22179985644164724,41.0,0.2671802537773349
9,GDGT__75_3.5_stat,-0.0827472882802655,0.11384549127541348,3.0,15.0,-0.20819736923582965,24.0,-0.0540443549524241,28.0,0.013999859347457287
10,GDGT__80_1.6_stat,-0.20468762801024334,0.018611721470632177,3.0,16.0,-0.1975113724059057,17.0,-0.22581919312458965,33.0,-0.19073231850023475
11,GDGT__75_2.4_stat,-0.2443683945951284,0.09220478787676963,3.0,18.0,-0.3057438322728032,26.0,-0.28902332400285496,31.0,-0.13833802750972699
12,GDGT__80_2.4_stat,-0.39839082629378453,0.05189753761937797,3.0,19.0,-0.3463077405036419,29.0,-0.4501008039266273,30.0,-0.39876393445108427
13,GDGT__80_1.6_log,-0.30291798368851275,0.001424977109430301,2.0,21.0,-0.301910372711399,39.0,-0.3039255946656265,,
14,GDGT__65_3.5_stat,0.13493224022029082,0.1648970616595235,3.0,22.0,-0.016491398571798044,23.0,0.11067305304359464,34.0,0.31061506618907586
15,GDGT__75_1.6_stat,-0.07823702043119123,0.10050078947299855,3.0,25.0,0.03049336300579597,32.0,-0.16772608541175948,38.0,-0.09747833888761016
16,GDGT__75_1.6_log,-0.11621224733968738,0.007948183256468523,2.0,35.0,-0.12183246161844966,36.0,-0.11059203306092512,,
17,GDGT__65_2.4_stat,0.061636960361180826,0.3053588805237851,3.0,40.0,0.4142271879464854,46.0,-0.11262235549291864,49.0,-0.11669395137002425
18,GDGT__65_2.4_log,0.47093174348127737,0.21755795868609665,3.0,43.0,0.6733227081034325,44.0,0.24085690492123926,47.0,0.4986156174191603
19,GDGT__80_3.5_log,0.04173602030026539,0.03616295284844016,3.0,45.0,0.007943603782067044,51.0,0.03738808588158271,52.0,0.07987637123714643
20,GDGT__65_1.6_log,0.47787668658474836,0.03210576570225151,3.0,48.0,0.4847705847539103,53.0,0.5059755108676534,54.0,0.4428839641326814
21,NutLim__t0,-4.3021142204224816e-16,0.1898587867869968,2.0,55.0,0.13425043560493588,56.0,-0.13425043560493674,,
22,NutLim__t05,-0.6698130326277921,0.38910791443613385,3.0,57.0,-1.087860779741696,58.0,-0.318198731879602,59.0,-0.6033795862620783
23,NutLim__t1,-0.6076615251556824,0.34080427229743776,3.0,60.0,-0.8625202661647124,61.0,-0.7399104529640129,62.0,-0.2205538563383218
24,NutLim__t15,-0.33253609478728813,0.20136051715574857,3.0,63.0,-0.2894643924997693,64.0,-0.5519473592995912,65.0,-0.15619653256250388
25,NutLim__t2,-0.2795049415676371,0.1901051414964716,3.0,66.0,-0.0931044553855811,67.0,-0.4731099100789029,68.0,-0.2723004592384273
26,NutLim__t4,-0.7755294327034044,0.3498061294233886,2.0,69.0,-0.5281791464875072,70.0,-1.0228797189193015,,
27,UV_irr__wt0,5.874930171974787e-16,0.06171472381246448,3.0,71.0,0.005456652035304543,72.0,0.0588052083085433,73.0,-0.06426186034384608
28,UV_irr__wt1,-0.1181357149171512,0.08016664709698289,3.0,74.0,-0.03286872796463314,75.0,-0.1919757302887053,76.0,-0.1295626864981152
29,UV_irr__wt2,-0.16674327831577784,0.07958637515211157,3.0,77.0,-0.23581790729420504,78.0,-0.07971298492964785,79.0,-0.18469894272348064
30,UV_irr__mut0,0.08396763067722723,0.07049553375706916,3.0,80.0,0.0043541344486772715,81.0,0.13846753003261014,82.0,0.10908122755039427
31,UV_irr__mut1,-0.17520006558591147,0.14438761138310865,3.0,83.0,-0.03574694120222155,84.0,-0.16579128867037696,85.0,-0.3240619668851359
32,UV_irr__mut2,0.026154200953051553,0.14498056915576804,3.0,86.0,0.048833290565076126,87.0,0.15845869397495527,88.0,-0.12882938168087674
33,YtrA__overexpr,-0.5348778192206473,0.023528076840358327,3.0,89.0,-0.5604403292833071,90.0,-0.5141285682506815,91.0,-0.5300645601279532
34,YtrA__wt,8.881784197001252e-16,0.1552985840074319,3.0,92.0,-0.003259153471027787,93.0,0.1569025094498251,94.0,-0.15364335597879464
