,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
0,RichMedia__BHIN_Growth_Late,2.3658681417137637,0.9532011725640032,2.0,0.0,1.6918531287587886,1.0,3.039883154668739
1,RichMedia__BHIN_Growth_Mid,1.1065420406633961,0.8482574624575013,2.0,2.0,0.5067334367676036,3.0,1.7063506445591885
2,RichMedia__BHIN_Growth_Stat,-1.6588108422574708,0.6419444152516026,2.0,4.0,-2.112734091426712,5.0,-1.2048875930882297
3,RichMedia__LBv2_Growth_Late,-4.4690848065302164,1.308509865519468,2.0,6.0,-5.3943410056885295,7.0,-3.543828607371903
4,RichMedia__LBv2_Growth_Mid,-3.191891195797325e-15,0.3537120717020983,2.0,8.0,-0.2501122044880992,9.0,0.2501122044880928
5,RichMedia__LBv2_Growth_Stat,-8.643113514293816,1.6426737521188337,2.0,10.0,-9.804659263694193,11.0,-7.481567764893438
6,RichMedia__MHB_Rich_Mid,-3.924642515925919,0.7652721573649103,2.0,12.0,-4.465771647851906,13.0,-3.383513383999932
7,RichMedia__NBO_Rich_Mid,-2.728806329494586,0.07607876622323717,2.0,14.0,-2.675010517993829,15.0,-2.782602140995343
8,Carbon__M9Na_Arabinose_Mid,-2.1368635357836028,2.0267518968198903,2.0,16.0,-0.7037335257595606,17.0,-3.569993545807645
9,Carbon__M9Na_Galactose_Mid,-0.8760813922444022,0.8289648937416145,2.0,18.0,-1.4622480899746837,19.0,-0.2899146945141208
10,Carbon__M9Na_GlcNAcGrowth_Late,0.3536440037679976,0.06904528101934378,2.0,20.0,0.4024663901857064,21.0,0.3048216173502888
11,Carbon__M9Na_GlcNAcGrowth_Mid,-0.017698676997564222,0.9203286668554324,2.0,22.0,0.633071964256287,23.0,-0.6684693182514154
12,Carbon__M9Na_GlcNAcGrowth_Stat,2.938694696888698,0.1916398118735723,2.0,24.0,2.803184886367581,25.0,3.0742045074098154
13,Carbon__M9Na_GlcNAc_Mid,-2.617705114626847,0.4641968652469337,2.0,26.0,-2.945941865848492,27.0,-2.289468363405202
14,Carbon__M9Na_Gluconate_Mid,-0.05413216362082396,2.006402990969027,2.0,28.0,-1.472873324327994,29.0,1.364608997086346
15,Carbon__M9Na_Glucosamine_Mid,-1.7605114320117403,0.8421975522146292,2.0,30.0,-1.1649878317420646,31.0,-2.356035032281416
16,Carbon__M9Na_Glycerol_Mid,-2.582038621561347,1.0912208773935157,2.0,32.0,-3.353648303738636,33.0,-1.810428939384058
17,Carbon__M9Na_Maltose_Mid,-0.7864487110883044,2.8020333801069737,2.0,34.0,1.1948880930963994,35.0,-2.767785515273008
18,Carbon__M9Na_Mannitol_Mid,-1.1380401411991898,0.396746655294843,2.0,36.0,-1.418582391571255,37.0,-0.8574978908271247
19,Carbon__M9Na_Trehalose_Mid,13.530893079691928,3.012565679805966,2.0,38.0,11.40068745873127,39.0,15.66109870065259
20,Carbon__M9Na_ethanol_Mid,-1.3545732729099034,0.9594649819372538,2.0,40.0,-0.6761290778710428,41.0,-2.033017467948764
21,Carbon__M9Na_fructose_Mid,-6.990851270065048,0.4961129264885822,2.0,42.0,-7.341656084619427,43.0,-6.640046455510668
22,Carbon__M9Na_fumarate_Mid,2.1033451991323453,1.3803423187942445,2.0,44.0,3.079394613110519,45.0,1.1272957851541718
23,Carbon__M9Na_glucoseGrowth_Late,-1.9132080805612395,0.7274988337947204,2.0,46.0,-1.3987887218796875,47.0,-2.4276274392427912
24,Carbon__M9Na_glucoseGrowth_Mid,-2.3869795029440866e-15,1.3620520957909883,2.0,48.0,-0.9631162732631592,49.0,0.9631162732631544
25,Carbon__M9Na_glucoseGrowth_Stat,1.0569094475403982,0.6106933720052679,2.0,50.0,0.6250840229697944,51.0,1.488734872111002
26,Carbon__M9Na_ribose_Mid,1.049697239841921,1.349951849817712,2.0,52.0,0.0951371325604932,53.0,2.004257347123349
27,Carbon__M9Na_succinate_Mid,-3.553637894343672,1.034846193804117,2.0,54.0,-4.285384655467651,55.0,-2.821891133219693
28,Carbon__M9Na_sucrose_Mid,8.754086460009901,0.40052543330957463,2.0,56.0,9.037300709940782,57.0,8.47087221007902
29,TF__LBv2_HapROver_Late,-8.199492976432435,0.44796002648346406,2.0,58.0,-8.516248548859398,59.0,-7.882737404005472
30,TF__LBv2_HapROver_Mid,-6.92387234928804,0.4782432093499707,2.0,60.0,-6.585703332900258,61.0,-7.262041365675822
31,TF__LBv2_HapROver_Stat,-5.11937817259742,0.34640621418350287,2.0,62.0,-4.874431989503106,63.0,-5.364324355691735
32,TF__LBv2_LuxOOver_Late,-8.099149987850543,0.6547983137101383,2.0,64.0,-7.636137659916588,65.0,-8.562162315784498
