,new_30076_30278
M9exp_1,16.1069
M9exp_2,15.5012
M9exp_3,15.4831
M9tran_1,14.868
M9tran_2,14.8784
M9tran_3,14.5072
M9stat_1,12.5801
M9stat_2,12.5586
M9stat_3,11.9408
MG-0.1_1,15.3116
MG-0.1_2,14.4414
MG-0.1_3,16.0783
MG-0.2_2,15.1678
MG-0.2_3,15.851
MG+5_1,15.1973
MG+5_2,15.1398
MG+5_3,15.8471
MG+10_1,16.0109
MG+10_2,15.592
MG+10_3,14.7258
MG+15_1,15.0365
MG+15_2,16.2144
MG+15_3,16.1604
MG+25_1,15.9252
MG+25_2,15.1797
MG+25_3,15.9842
MG+45_1,15.8093
MG+45_2,14.7359
MG+45_3,16.3714
MG+60_2,15.385
MG+60_3,15.5645
MG+90_2,15.2596
MG+90_3,15.8037
MG+120_1,14.3202
MG+120_2,15.0005
MG+120_3,14.4851
MG+150_1,15.5505
MG+150_3,15.7227
GM-0.1_1,14.6758
GM-0.1_2,14.8999
GM-0.1_3,14.3041
GM-0.2_1,14.4529
GM-0.2_2,15.1079
GM-0.2_3,14.203
GM+5_1,14.5152
GM+5_2,14.6158
GM+5_3,14.7776
GM+10_2,14.5716
GM+10_3,13.4885
GM+15_1,15.0877
GM+15_2,14.9529
GM+15_3,14.6333
GM+25_1,15.8915
GM+25_2,15.9485
GM+25_3,14.7469
GM+45_1,15.5452
GM+45_2,14.5869
GM+45_3,13.2829
GM+60_1,15.3487
GM+60_2,14.3029
GM+60_3,14.3645
GM+90_1,15.4508
GM+90_2,16.3134
GM+90_3,15.1724
GM+120_1,15.0824
GM+120_3,16.0598
GM+150_1,15.8914
GM+150_2,13.7046
GM+150_3,15.4076
BT_1,13.4866
BT_2,12.4283
B36_1,12.6125
B36_2,12.3089
B60_1,12.6065
B60_2,12.6991
S0_1,14.034
S0_2,14.3254
S0_3,14.7839
S1_1,13.7024
S1_2,13.3899
S1_3,14.0493
S2_1,12.3751
S2_2,11.8151
S2_3,12.0703
S3_1,14.8378
S3_2,14.5582
S4_1,14.5564
S4_2,14.3638
S4_3,13.9039
S5_1,13.6835
S5_2,14.2985
S5_3,14.0532
S6_1,13.5151
S6_2,12.8546
S6_3,13.7972
S6/t_1,13.3122
S6/t_2,12.2838
S6_4,12.595999999999998
S6_5,12.9365
S6_6,13.0981
S7_4,13.0306
S7_5,12.9142
S7_6,13.0596
