,BSU01720
M9exp_1,11.3802
M9exp_2,11.0211
M9exp_3,10.7132
M9tran_1,10.1823
M9tran_2,10.087
M9tran_3,10.3038
M9stat_1,9.5178
M9stat_2,9.5845
M9stat_3,9.5524
MG-0.1_1,11.4371
MG-0.1_2,10.7905
MG-0.1_3,11.991
MG-0.2_2,11.2179
MG-0.2_3,11.4091
MG+5_1,11.5539
MG+5_2,11.378
MG+5_3,11.2996
MG+10_1,11.6792
MG+10_2,11.4059
MG+10_3,10.7126
MG+15_1,10.5799
MG+15_2,11.8399
MG+15_3,11.4032
MG+25_1,11.0521
MG+25_2,10.8322
MG+25_3,11.0105
MG+45_1,10.9524
MG+45_2,10.3579
MG+45_3,11.5466
MG+60_2,10.7519
MG+60_3,11.0232
MG+90_2,9.9871
MG+90_3,10.4322
MG+120_1,10.1482
MG+120_2,10.5366
MG+120_3,10.1524
MG+150_1,10.1952
MG+150_3,10.2311
GM-0.1_1,10.2558
GM-0.1_2,10.8221
GM-0.1_3,10.7731
GM-0.2_1,10.2177
GM-0.2_2,10.76
GM-0.2_3,10.5984
GM+5_1,11.5594
GM+5_2,11.6851
GM+5_3,12.8004
GM+10_2,12.1614
GM+10_3,11.6279
GM+15_1,12.4427
GM+15_2,12.1715
GM+15_3,12.524
GM+25_1,12.8699
GM+25_2,12.4725
GM+25_3,12.0488
GM+45_1,12.4495
GM+45_2,11.3229
GM+45_3,11.5161
GM+60_1,12.2752
GM+60_2,11.1419
GM+60_3,11.1582
GM+90_1,11.9208
GM+90_2,11.9566
GM+90_3,11.2336
GM+120_1,10.7743
GM+120_3,11.1366
GM+150_1,10.8144
GM+150_2,10.1813
GM+150_3,11.1233
BT_1,8.7192
BT_2,8.6693
B36_1,9.3098
B36_2,9.3941
B60_1,9.7211
B60_2,10.2839
S0_1,9.7115
S0_2,9.3384
S0_3,9.5142
S1_1,10.7758
S1_2,10.7394
S1_3,10.7242
S2_1,10.3051
S2_2,10.2586
S2_3,10.1037
S3_1,9.9774
S3_2,10.1929
S4_1,9.8525
S4_2,9.2727
S4_3,8.894
S5_1,9.4146
S5_2,9.6556
S5_3,9.8376
S6_1,8.8607
S6_2,9.5324
S6_3,9.0255
S6/t_1,9.2966
S6/t_2,9.0324
S6_4,9.0743
S6_5,9.093
S6_6,9.0286
S7_4,9.6451
S7_5,9.758
S7_6,9.6378
S8_4,9.532
S8_5,9.9995
G135_1,8.1623
G135_3,7.6907
G150_1,8.5182
G150_2,8.3305
G150_3,8.978
G180_1,8.4634
G180_2,8.2933
G180_3,7.6269
T-5.40H_1,10.7196
T-4.40H_1,10.2528
T-3.40H_1,10.2324
T-2.40H_1,10.0439
T-1.40H_1,10.0403
T-1.10H_1,9.9047
T-0.40H_1,10.0988
T0.0H_1,9.8547
T0.30H_1,10.5057
T1.0H_1,9.9463
T1.30H_1,9.8788
T2.0H_1,9.9032
T2.30H_1,10.4064
T3.0H_1,9.8345
T3.30H_1,10.1902
T4.0H_1,10.1071
T5.0H_1,9.58
LBexp_1,9.2772
LBexp_2,10.3732
LBexp_3,9.6676
LBtran_1,10.8097
LBtran_2,9.9679
LBtran_3,9.7058
LBstat_1,9.4763
LBstat_2,9.0518
LBstat_3,8.8019
LBGexp_1,9.023
LBGexp_2,9.904
LBGexp_3,9.5077
LBGtran_2,9.8044
LBGtran_3,10.0862
LBGstat_1,8.2555
LBGstat_2,7.8894
LBGstat_3,8.8256
Mt0_1,9.7106
Mt0_3,9.0558
M0t45_1,9.7081
M0t45_2,10.0229
M0t45_3,10.2944
M0t90_1,9.468
M0t90_2,10.1229
M0t90_3,10.1994
M40t45_1,9.5733
M40t45_2,10.8991
M40t45_3,10.2189
M40t90_1,9.6814
M40t90_2,10.4453
M40t90_3,10.8459
dia0_1,9.5221
dia0_2,9.9289
dia0_3,10.1124
dia5_1,10.0253
dia5_2,9.3845
dia5_3,9.1722
dia15_1,8.5236
dia15_2,8.6766
dia15_3,9.7381
C30_1,9.9478
C30_2,9.9726
C90_1,9.6729
C90_2,9.9664
SMM_1,10.0414
SMM_2,10.0525
SMM_3,10.0531
Salt_1,8.2924
Salt_2,8.1144
Salt_3,8.1055
M+G_1,10.8888
M+G_2,10.6319
M+G_3,10.6752
Glu_1,10.6109
Glu_2,10.1453
Glu_3,10.4823
Fru_1,10.2161
Fru_2,10.2884
Fru_3,9.9997
Mal_1,9.9414
Mal_2,10.0114
Mal_3,10.5353
G+S_2,9.454
G+S_3,10.0217
Pyr_1,9.9543
Pyr_2,9.5758
Pyr_3,9.8484
Gly_1,9.9215
Gly_2,10.3137
Gly_3,9.1255
Glucon_1,9.9704
Glucon_2,10.3477
Glucon_3,9.7786
BI_1,9.6563
BI_2,9.7164
BC_2,10.1241
BC/t_1,9.6632
BC/t_2,10.3766
BC_1,9.5311
Sw_1,8.5349
Sw_2,9.2648
BMM_1,10.169
BMM_2,9.9436
BMM_3,10.0463
Heat_1,10.1566
Heat_2,9.8892
Heat_3,9.7084
Cold_1,9.3354
Cold_2,8.8677
Cold_3,8.6215
Etha_1,8.7912
Etha_2,8.7607
Etha_3,8.8161
SMMPr_1,9.8387
SMMPr_2,9.9352
SMMPr_3,9.9174
HiTm_1,9.5494
HiTm_2,9.7117
HiTm_3,9.9513
LoTm_1,10.223
LoTm_2,9.9076
LoTm_3,10.0015
HiOs_1,9.7893
HiOs_2,9.5613
HiOs_3,9.6708
Oxctl_1,8.9237
Oxctl_2,9.1601
Oxctl_3,9.0993
Diami_1,8.5014
Diami_2,8.5246
Diami_3,8.6648
Paraq_1,8.8233
Paraq_2,9.1877
Paraq_3,8.1247
H2O2_1,8.8375
H2O2_2,8.9232
H2O2_3,8.8817
HPh_1,9.7629
HPh_2,9.4595
HPh_3,9.5104
LPh_1,9.5589
LPh_2,9.9569
LPh_3,9.5025
LPhT_1,9.9643
LPhT_2,9.9623
LPhT_3,10.25
aero_1,9.6474
aero_2,9.5747
aero_3,9.8901
nit_1,9.0587
nit_2,9.6052
nit_3,9.3736
ferm_1,9.3403
ferm_2,9.1024
ferm_3,8.8257
