,-0.11948134687500002,-0.09775746562500001,-0.076033584375,-0.054309703125,-0.03258582187499999,-0.010861940624999983,0.010861940625000024,0.03258582187500002,0.05430970312500004,0.07603358437500006,0.09775746562500005,0.11948134687500005,0.14120522812500008,0.1629291093750001,0.18465299062500007,0.2063768718750001,0.2281007531250001,0.24982463437500013,0.27154851562500015,0.2932723968750001
thresh,-0.06517164375000001,0.06517164375000001,2,,,,,,,,,,,,,,,,,
unreg,1,2,1,4,52,660,460,48,5,4,0,1,1,0,0,0,0,1,0,0
CovR,3,0,2,6,36,206,173,23,13,8,3,1,4,0,3,1,0,1,0,0
unreg_genes,['SP5448_00900'],['ndk_3' 'SP5448_06230'],['SP5448_06225'],[],[],[],[],[],[],['mga' 'pdxH' 'Z012_04635' 'SP5448_04445'],[],['sic1.01'],['SP5448_02515'],[],[],[],[],['SP5448_03750'],[],[]
CovR_genes,['SP5448_03890' 'SP5448_03885' 'SP5448_03880'],[],['eae' 'SP5448_04720'],['SP5448_07245' 'metC' 'asnA' 'SP5448_02540' 'srtB' 'SP5448_00890'],"['XK27_10720' 'SP5448_04625' 'kup' 'SP5448_07510' 'def_1' 'agaS'
 'XK27_00880' 'SP5448_04140' 'XK27_08435' 'SP5448_04530' 'guaC' 'lacA_1'
 'thiF' 'pmmB' 'SP5448_00750' 'lmb' 'rgg' 'SP5448_09000' 'SP5448_08685'
 'celB_2' 'nagB' 'SP5448_00800' 'SP5448_03665' 'treB' 'SP5448_06955'
 'SP5448_04570' 'SP5448_04515' 'ctfB_1' 'ntpE' 'SP5448_07745' 'tal_2'
 'treC' 'rofA_1' 'SP5448_04645' 'hutI' 'SP5448_03720']","['XK27_01125' 'ntpG' 'SP5448_08470' 'ntpD' 'SP5448_06220' 'thlA_1' 'ylbL'
 'SP5448_08300' 'ulaC' 'purF' 'agaV' 'SP5448_03660' 'glpT' 'ctfA_1' 'purL'
 'SP5448_04620' 'yvrN' 'SP5448_05570' 'SP5448_07720' 'nanH' 'copA' 'ntpK'
 'pyrR' 'SP5448_00755' 'SP5448_08090' 'araD' 'SP5448_08890' 'purC' 'lplC'
 'bglH' 'copY' 'SP5448_04390' 'norN' 'cadA' 'endOF2' 'SP5448_03700'
 'SP5448_03710' 'carB' 'ulaA' 'nodC' 'macB_2' 'isp2_2' 'pyrP' 'radC'
 'proWX' 'SP5448_08475' 'polA' 'coiA' 'yegS_1' 'glpD' 'pyrB' 'glgP' 'mvaS'
 'XK27_00190' 'lacZ' 'SP5448_08900' 'lacD_1' 'celC' 'pepN' 'usp' 'gatC_2'
 'chbA' 'SP5448_07165' 'agaD' 'ypcB' 'gcdC_1' 'rpmI' 'SP5448_05690' 'proV'
 'malQ' 'SP5448_04590' 'dnaK' 'malD' 'prtP_1' 'SP5448_06885' 'glpF' 'speB'
 'mdxE' 'comFC' 'recJ' 'SP5448_08755' 'cspD' 'SP5448_03600' 'pabB'
 'WQ51_05710' 'SP5448_08860' 'hrcA' 'carA' 'tal_1' 'SP5448_08620'
 'SP5448_04075' 'ihk' 'purN' 'SP5448_04575' 'citC' 'SP5448_03630'
 'XK27_00195' 'recT' 'rnr' 'ntpB' 'steT' 'malR2' 'adcA' 'licB_1' 'oadB'
 'grpE' 'lacG' 'citF' 'SP5448_07730' 'SP5448_01660' 'malA' 'SP5448_03055'
 'SP5448_07050' 'glk_1' 'SP5448_04595' 'adh' 'SP5448_04260' 'secA' 'ntpA'
 'maeN' 'SP5448_03060' 'ltaS' 'galU_2' 'rplS' 'ylxR' 'ulaD' 'pepD' 'fhs_2'
 'prsA_2' 'celB_1' 'SP5448_04650' 'XK27_00340' 'citE' 'rplW' 'hflX'
 'SP5448_08820' 'clpE' 'msmX' 'manL' 'opuAB' 'recG' 'agcS' 'glyA' 'naiP'
 'fabK' 'nadE' 'isp2_1' 'SP5448_04190' 'purE' 'XK27_04650' 'SP5448_04565'
 'arcA' 'ylqF' 'ntpI' 'aroB' 'SP5448_03610' 'clpC' 'oadA_2' 'ycaO' 'pbp2A'
 'ssb' 'aphA' 'rgfB' 'ptsG' 'SP5448_04185' 'perR' 'SP5448_07715' 'dnaI'
 'licT' 'rliB' 'XK27_09800' 'nrdR' 'dnaJ' 'dnaB_1' 'amyB' 'purB' 'cydC'
 'ccl' 'citX' 'adcB' 'dnaD_2' 'SP5448_03645' 'yabA' 'yrzB' 'rpiB_1' 'ylxQ'
 'yfmR' 'SP5448_08770' 'infB' 'rplA' 'glpK' 'focA' 'opuAA' 'SP5448_09300'
 'SP5448_03585' 'rsmI' 'amyA' 'ptsC' 'ecfA2' 'pepP' 'SP5448_04430'
 'oadA_1' 'SP5448_00260' 'mvk' 'rpsS' 'pfkA']","['nrdF_2' 'rpsB' 'tuf' 'SP5448_03715' 'atoE' 'SP5448_04535' 'purK' 'rplC'
 'citM' 'fhuG' 'folK' 'yegS_2' 'SP5448_04205' 'dps' 'SP5448_03705' 'hup'
 'mrnC' 'SP5448_07445' 'rpsC' 'SP5448_04750' 'rgpA' 'gabD' 'arsC_1' 'pgsA'
 'hutH' 'manN' 'rpsQ' 'ptsD' 'lacE' 'hasB' 'rplF' 'SP5448_04475'
 'SP5448_07740' 'SP5448_04380' 'SP5448_02390' 'XK27_05435' 'cca' 'tkt'
 'rpsE' 'cvfB' 'SP5448_03035' 'dnaB_2' 'estA_2' 'citD' 'SP5448_04745'
 'gidA' 'SP5448_06965' 'SP5448_04505' 'gmuD' 'argF' 'malC' 'yybT'
 'SP5448_04755' 'ybbR' 'metG' 'prfC' 'SP5448_04640' 'pta' 'malF'
 'SP5448_03680' 'SP5448_03045' 'rplP' 'yneF' 'apbE' 'rplI' 'brpA' 'acoC'
 'coaA' 'XK27_03180' 'punA' 'rpsN_1' 'mscL' 'ymfM' 'rplV' 'lacD_2' 'fruA'
 'SP5448_04510' 'SP5448_01225' 'tyrS' 'hutU' 'acoB' 'ctsR' 'fasA' 'ykuT'
 'ntpC' 'ffh' 'yqjA' 'SP5448_04405' 'SP5448_02015' 'SP5448_05675' 'adhP'
 'arcD' 'groL' 'mur1_1' 'secE' 'purD' 'rbfA' 'SP5448_04585' 'fhuC_2'
 'dmpI' 'yvoA_1' 'SP5448_07735' 'sagA' 'lysS' 'glk_2' 'SP5448_00735'
 'deoC' 'cas2_1' 'malX' 'gatB' 'SP5448_02395' 'ralP' 'skfE' 'pbuO'
 'SP5448_00575' 'XK27_09600' 'SP5448_04630' 'yufQ' 'SP5448_06065'
 'SP5448_04760' 'pfkB' 'arcC' 'ulaE' 'veg' 'SP5448_01220' 'argR_1'
 'SP5448_01230' 'celA' 'rplX' 'malG' 'pyrE' 'SP5448_04560' 'bioY' 'btuE'
 'nylA' 'XK27_08140' 'SP5448_04580' 'cmk' 'iprA' 'glnQ_4' 'SP5448_02545'
 'lacC_2' 'phnA' 'artQ' 'pflB' 'SP5448_01215' 'SP5448_02620' 'cas1_1'
 'isdH' 'SP5448_03975' 'ecsA' 'rpiB_3' 'ytjP' 'SP5448_00885' 'ftcD'
 'SP5448_07750' 'SP5448_01530' 'ptsB' 'SP5448_07555' 'pi112' 'fchA' 'hutD'
 'glnQ_3' 'vraA' 'lctO' 'aatB' 'SP5448_04520' 'gst' 'lacA_2' 'nanE'
 'msrA_1' 'SP5448_08905' 'udp']","['comEA' 'lacF' 'sdaAB' 'cas4' 'SP5448_01765' 'isdE' 'SP5448_05580'
 'SP5448_03730' 'XK27_02140' 'XK27_09445' 'csd1' 'fnr5' 'cydD' 'mutY'
 'SP5448_04600' 'SP5448_07755' 'cas5d' 'adhE' 'SP5448_07270' 'clpL' 'isaA'
 'comGC' 'XK27_08050']","['sagH' 'sagI' 'pfoR' 'pbuX' 'yabJ' 'SP5448_07760' 'SP5448_04540'
 'SP5448_06715' 'sagG' 'xpt' 'sagE' 'SP5448_03735' 'SP5448_06745']","['SP5448_08645' 'sagC' 'yceD' 'SP5448_06300' 'appA_2' 'SP5448_08580'
 'sagD' 'sagB']",['gsiA_7' 'oppD_2' 'dppC'],['gsiC'],['slo' 'SP5448_08785' 'SP5448_00870' 'SP5448_00875'],[],['SP5448_02470' 'SP5448_08710' 'prtP_2'],['ska'],[],['SP5448_03755'],[],[]
