,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,2.30748586855,0.4547669123048113,2.0,0.0,1.985917101,1.0,2.6290546361000002,,,,,,,,
1,Fur__wt_dpd,1.1698940232,0.1667427223681151,2.0,2.0,1.2877989329,3.0,1.0519891135,,,,,,,,
2,Fur__wt_fe,1.7554174541,0.15186567327187028,2.0,4.0,1.8628027015000002,5.0,1.6480322067,,,,,,,,
3,Fur__delfur_dpd,1.3575116016000002,0.05102329543418946,2.0,6.0,1.3935905198,7.0,1.3214326834,,,,,,,,
4,Fur__delfur_fe2,1.58387901885,0.18797630327764236,2.0,8.0,1.7167983376,9.0,1.4509597001,,,,,,,,
5,Acid__wt_ph5,1.4021008091000002,0.3076072781186024,2.0,10.0,1.1845896168,11.0,1.6196120014000002,,,,,,,,
6,Acid__delgadx_ph5,1.72377310605,0.04455613803778269,2.0,12.0,1.6922671587,13.0,1.7552790534,,,,,,,,
7,Acid__delgadw_ph5,1.47418795695,0.34265327500243403,2.0,14.0,1.7164804113,15.0,1.2318955026,,,,,,,,
8,Acid__delgade_ph5,1.5544917776,0.08237980040617403,2.0,16.0,1.6127430931,17.0,1.4962404621,,,,,,,,
9,Oxidative__wt_pq,0.88195345755,0.31512417159412637,2.0,18.0,0.6591270189,19.0,1.1047798962,,,,,,,,
10,Oxidative__deloxyr_pq,0.95662136505,0.5133050469986147,2.0,20.0,1.3195828446,21.0,0.5936598855,,,,,,,,
11,Oxidative__delsoxr_pq,0.5054238272,0.7147772311727556,2.0,22.0,0.0,23.0,1.0108476544,,,,,,,,
12,Oxidative__delsoxs_pq,1.0536803025,0.53417394748524,2.0,24.0,0.6759622819000001,25.0,1.4313983231,,,,,,,,
13,Nac/NtrC__wt_csn,1.2081164341,0.1425095457731371,2.0,26.0,1.3088859003,27.0,1.1073469679,,,,,,,,
14,Nac/NtrC__wt_cytd,1.2257016293,0.4552336544699,2.0,28.0,1.5476004334,29.0,0.9038028252,,,,,,,,
15,Nac/NtrC__wt_gln,1.8017793531,0.16350209540629349,2.0,30.0,1.9173927935,31.0,1.6861659127,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,1.2147749388,1.2496608583179163,2.0,32.0,2.0984186059,33.0,0.3311312717,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,1.2697094178,0.3897868135806863,2.0,34.0,0.9940885187,35.0,1.5453303169,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,1.5583404304,0.05535157127799381,2.0,36.0,1.519200959,37.0,1.5974799017999999,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,1.4932066218,0.07089202979482577,2.0,38.0,1.5433348568,39.0,1.4430783868,,,,,,,,
20,Misc__wt_no_te,1.3609232957000001,0.16083738004769058,2.0,40.0,1.4746524978,41.0,1.2471940936,,,,,,,,
21,Misc__bw_delcbl,1.863279651,0.16695102471214396,2.0,42.0,1.7452274493000002,43.0,1.9813318527,,,,,,,,
22,Misc__bw_delfabr,0.9023960721,0.19099609407418494,2.0,44.0,1.0374507054,45.0,0.7673414388,,,,,,,,
23,Misc__bw_delfadr,2.3845515803,0.26547421986959646,2.0,46.0,2.5722702014000003,47.0,2.1968329592,,,,,,,,
24,Misc__nitr_031,1.8153006186,,1.0,48.0,1.8153006186,,,,,,,,,,
25,Omics__wt_glu,1.14828654425,0.31906032787780614,2.0,49.0,0.9226768228000001,50.0,1.3738962657,,,,,,,,
26,Omics__wt_gly,0.93713943135,0.5141416489316457,2.0,51.0,0.5735863849,52.0,1.3006924778,,,,,,,,
27,Omics__wt_thr,2.7675131494,0.2890004926230335,2.0,53.0,2.9718673575,54.0,2.5631589413,,,,,,,,
28,Omics__bw_ac,2.7087642967,0.5356745601624648,2.0,55.0,2.3299851826999998,56.0,3.0875434107,,,,,,,,
29,Omics__bw_fum,2.7644212665,0.4849335373712627,2.0,57.0,2.4215214738,58.0,3.1073210592,,,,,,,,
30,Omics__bw_glc,1.74239699945,0.26569682507462045,2.0,59.0,1.9302730262,60.0,1.5545209727,,,,,,,,
31,Omics__bw_pyr,2.9262309374,0.2501896611755555,2.0,61.0,2.7493201314,62.0,3.1031417434,,,,,,,,
32,OmpR__wt_nacl,1.37124271535,0.1848645251720673,2.0,63.0,1.240523756,64.0,1.5019616747,,,,,,,,
33,OmpR__bw_delompr_nacl,1.39367617425,0.10701667479842242,2.0,65.0,1.3180039578,66.0,1.4693483907,,,,,,,,
34,MinSpan__wt_ade,2.0063066146,,1.0,67.0,2.0063066146,,,,,,,,,,
35,MinSpan__wt_glc,2.0742819084499997,0.4602029353763602,4.0,68.0,2.5571792899,69.0,1.4510638152,70.0,2.1001444013,71.0,2.1887401274,,,,
36,MinSpan__wt_glc_anaero,1.3324660703,1.884391588020242,2.0,72.0,0.0,73.0,2.6649321406,,,,,,,,
37,MinSpan__wt_trp,1.7177817747000002,,1.0,74.0,1.7177817747000002,,,,,,,,,,
