,-0.08250234333333334,-0.06600187466666667,-0.049501406,-0.03300093733333333,-0.016500468666666657,1.3877787807814457e-17,0.016500468666666684,0.033000937333333355,0.049501406000000026,0.06600187466666668,0.08250234333333337,0.09900281200000005,0.11550328066666671,0.13200374933333336,0.14850421800000005,0.16500468666666673,0.1815051553333334,0.19800562400000005,0.2145060926666667,0.23100656133333342
thresh,-0.074252109,0.074252109,3,,,,,,,,,,,,,,,,,
unreg,1,2,5,50,874,3857,704,50,5,0,4,3,1,1,2,0,0,0,0,0
LiuR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0
PrpR,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0
unreg_genes,['PA3119'],[],[],[],[],[],[],[],[],[],['PA2111' 'bkdB' 'lpdV' 'dhcA'],['bkdA2' 'bkdA1' 'dhcB'],['PA2552'],['PA2553'],['PA2555' 'PA2554'],[],[],[],[],[]
LiuR_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['liuE'],[],['PA2557' 'liuD'],['liuR'],['liuC' 'liuA' 'liuB'],[]
PrpR_genes,[],[],[],[],[],[],[],[],['prpD'],['PA0793'],['PA0794'],['prpC' 'PA0797'],['prpB'],[],[],[],[],[],[],[]
