,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
42,Glc Growth/Exhaust__T-3.40H,1.302373162,,1.0,116.0,1.302373162,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,1.6404865043,,1.0,117.0,1.6404865043,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,0.6826562333,,1.0,118.0,0.6826562333,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,-0.9366545591000001,,1.0,119.0,-0.9366545591000001,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,-0.8498806313,,1.0,120.0,-0.8498806313,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,-0.15701073540000002,,1.0,121.0,-0.15701073540000002,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,15.8653500841,,1.0,122.0,15.8653500841,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,12.8122549612,,1.0,123.0,12.8122549612,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,17.5000565496,,1.0,124.0,17.5000565496,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,21.1068626472,,1.0,125.0,21.1068626472,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,23.7448315539,,1.0,126.0,23.7448315539,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,36.7747224713,,1.0,127.0,36.7747224713,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,44.5702775813,,1.0,128.0,44.5702775813,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,51.7127004428,,1.0,129.0,51.7127004428,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,58.0331181797,,1.0,130.0,58.0331181797,,,,,,,,,,,,,,
57,Stressors__HPh,3.800503148966667,1.5321785836943191,3.0,131.0,3.8845443314,132.0,2.2280335968,133.0,5.2889315187,,,,,,,,,,
58,Stressors__LPh,1.8256993627333333,3.768377459332899,3.0,134.0,3.0632043201,135.0,-2.4058227995,136.0,4.8197165676000004,,,,,,,,,,
59,Stressors__LPhT,6.3826347635000005,2.101436612140395,3.0,137.0,8.7224018038,138.0,5.7696654941,139.0,4.6558369926,,,,,,,,,,
60,Stressors__SMMPr,12.336945827800001,2.938676138350657,3.0,140.0,14.7106470835,141.0,13.2500890589,142.0,9.050101341,,,,,,,,,,
61,Stressors__HiTm,6.538024676033333,3.422684170405778,3.0,143.0,10.4833023705,144.0,4.3632599633,145.0,4.7675116942999995,,,,,,,,,,
62,Stressors__LoTm,65.5030768617,3.7110523363589607,3.0,146.0,61.9260705735,147.0,65.2481321954,148.0,69.3350278162,,,,,,,,,,
63,Stressors__HiOs,12.570040700633333,3.4923518185046807,3.0,149.0,11.8769782704,150.0,16.3569599135,151.0,9.476183918,,,,,,,,,,
64,Stressors__BMM,-1.2734670656,1.5868280988985026,3.0,152.0,-3.0292232707,153.0,-0.8494760929,154.0,0.0582981668,,,,,,,,,,
65,Stressors__Heat,1.4031065054666667,3.6026868093559217,3.0,155.0,0.0907230411,156.0,-1.3594134317,157.0,5.478009907,,,,,,,,,,
66,Stressors__Cold,5.946810041766668,5.531896660208956,3.0,158.0,0.3761594773,159.0,6.0251499388,160.0,11.439120709200001,,,,,,,,,,
67,Stressors__Etha,18.271004490233334,3.1527929194330278,3.0,161.0,17.722040733100002,162.0,21.6622286244,163.0,15.4287441132,,,,,,,,,,
68,Stress Time Course__SMM,2.695211286633333,0.5132173260614534,3.0,164.0,2.2681407658,165.0,2.552937467,166.0,3.2645556271,,,,,,,,,,
69,Stress Time Course__Salt,9.669009162233332,2.06963144587683,3.0,167.0,9.6013126183,168.0,11.7716583442,169.0,7.6340565242,,,,,,,,,,
70,Stress Time Course__Mt0,-0.5204019287999999,2.9001734566295716,2.0,170.0,1.530330389,171.0,-2.5711342466,,,,,,,,,,,,
71,Stress Time Course__M0t45,-0.5462384392666667,2.6994255665005684,3.0,172.0,2.0283079212,173.0,-0.3117752207,174.0,-3.3552480183,,,,,,,,,,
72,Stress Time Course__M0t90,6.001326651066666,7.087821997563658,3.0,175.0,13.6125148707,176.0,-0.4099499189,177.0,4.8014150014,,,,,,,,,,
73,Stress Time Course__M40t45,0.4943872896333336,6.37039344748041,3.0,178.0,6.7372146048,179.0,0.7422826132,180.0,-5.9963353491,,,,,,,,,,
74,Stress Time Course__M40t90,1.0732000703666666,4.934198002228806,3.0,181.0,6.7704886583,182.0,-1.7308686187,183.0,-1.8200198285,,,,,,,,,,
75,Stress Time Course__dia0,-0.8232026313333334,3.3250517226692544,3.0,184.0,2.2064755137,185.0,-0.29555383080000003,186.0,-4.3805295769,,,,,,,,,,
76,Stress Time Course__dia5,1.5799808147666667,2.5722812260170524,3.0,187.0,3.008962729,188.0,3.1205150731,189.0,-1.3895353578,,,,,,,,,,
77,Stress Time Course__dia15,4.633348556466667,3.2344962011736564,3.0,190.0,2.0975777157,191.0,3.5264991795,192.0,8.2759687742,,,,,,,,,,
78,Stressors__Diami,9.503463732,3.854521384026322,3.0,193.0,11.8020696768,194.0,5.0534573296,195.0,11.6548641896,,,,,,,,,,
79,Stressors__Paraq,10.100888480866667,6.319516925322207,3.0,196.0,10.8298171596,197.0,3.4485157925,198.0,16.0243324905,,,,,,,,,,
80,Stressors__H2O2,9.981581961033333,2.2646363589878766,3.0,199.0,9.8020212136,200.0,7.8120712309,201.0,12.3306534386,,,,,,,,,,
81,Stressors__Oxctl,10.821968886433334,5.321394450594535,3.0,202.0,14.9562202254,203.0,12.6916202361,204.0,4.8180661978,,,,,,,,,,
82,Carbon Transition__GM-0.1,0.16289593706666672,3.197868973121051,3.0,205.0,2.3305108138,215.0,-3.5098205918,225.0,1.6679975892,,,,,,,,,,
83,Carbon Transition__GM-0.2,3.006860786733333,6.32944637736426,3.0,206.0,9.2844982572,216.0,3.1092366285,226.0,-3.3731525255,,,,,,,,,,
84,Carbon Transition__GM+5,-1.3151618106,3.166834667820525,3.0,207.0,2.2238182337,217.0,-3.8818701202,227.0,-2.2874335453,,,,,,,,,,
85,Carbon Transition__GM+15,1.0708861325666668,1.7329043024409905,3.0,208.0,-0.4082374848,219.0,2.9775393322,229.0,0.6433565503,,,,,,,,,,
86,Carbon Transition__GM+25,0.6325820704666668,6.087667590385966,3.0,209.0,-5.0051913255,220.0,-0.1846459221,230.0,7.087583459,,,,,,,,,,
87,Carbon Transition__GM+45,4.919175682433333,7.38942650577495,3.0,210.0,-1.6444564270000002,221.0,3.4794798783,231.0,12.922503596,,,,,,,,,,
88,Carbon Transition__GM+60,5.701549849466666,8.427651777661652,3.0,211.0,-3.8383149008,222.0,8.8075862256,232.0,12.1353782236,,,,,,,,,,
89,Carbon Transition__GM+90,3.7178160181333335,4.389184791461075,3.0,212.0,-1.1395195,223.0,4.8936222997000005,233.0,7.3993452547,,,,,,,,,,
90,Carbon Transition__GM+120,13.9789898346,1.9600506641646205,2.0,213.0,15.3649549507,234.0,12.5930247185,,,,,,,,,,,,
91,Carbon Transition__GM+150,4.349208345566667,1.9452473287648544,3.0,214.0,4.9946768232,224.0,5.8896743116,235.0,2.1632739019000002,,,,,,,,,,
92,Carbon Transition__GM+10,2.4187460522500004,6.582762972007197,2.0,218.0,-2.2359702842,228.0,7.0734623887,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,0.24086958000000003,3.483887016107597,3.0,236.0,0.4000334216,244.0,3.6424467901,254.0,-3.3198714717,,,,,,,,,,
94,Carbon Transition__MG+5,2.6391383321666666,4.689323607503469,3.0,237.0,3.5092058010000002,246.0,-2.4242852784,256.0,6.8324944739,,,,,,,,,,
95,Carbon Transition__MG+10,2.2310810535333334,8.180506564815069,3.0,238.0,-2.8514049537,247.0,-2.1231048379,257.0,11.6677529522,,,,,,,,,,
96,Carbon Transition__MG+15,1.4672012685666667,3.3834349886358166,3.0,239.0,5.2699397856,248.0,0.3417296519,258.0,-1.2100656318,,,,,,,,,,
97,Carbon Transition__MG+25,1.4177765735666668,1.82865729403832,3.0,240.0,1.0361476461,249.0,3.4071340644,259.0,-0.1899519898,,,,,,,,,,
98,Carbon Transition__MG+45,2.5521414440333334,5.284011919141479,3.0,241.0,3.3368544435,250.0,7.3999138638,260.0,-3.0803439752,,,,,,,,,,
99,Carbon Transition__MG+120,1.8718325086999998,5.542419243319992,3.0,242.0,8.1889296587,253.0,-2.1750424516,263.0,-0.39838968100000005,,,,,,,,,,
100,Carbon Transition__MG+150,1.1453898547,2.1647870991017473,2.0,243.0,2.6761254923,264.0,-0.3853457829,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,1.6353160154,2.456451316426783,2.0,245.0,-0.1016573681,255.0,3.3722893989,,,,,,,,,,,,
102,Carbon Transition__MG+60,3.9033952118,1.3920704490320994,2.0,251.0,2.9190527574000003,261.0,4.8877376662,,,,,,,,,,,,
103,Carbon Transition__MG+90,-1.31085714365,2.5194737980882103,2.0,252.0,0.470679864,262.0,-3.0923941513,,,,,,,,,,,,
