,new_2349529_2349600_c
M9exp_1,13.3283
M9exp_2,12.86
M9exp_3,12.8316
M9tran_1,12.353
M9tran_2,12.2407
M9tran_3,12.4955
M9stat_1,10.2243
M9stat_2,10.4329
M9stat_3,9.9451
MG-0.1_1,13.0138
MG-0.1_2,11.996
MG-0.1_3,13.6217
MG-0.2_2,12.6206
MG-0.2_3,13.0518
MG+5_1,13.2451
MG+5_2,12.6779
MG+5_3,12.6958
MG+10_1,13.6482
MG+10_2,13.39
MG+10_3,12.2193
MG+15_1,12.9642
MG+15_2,14.2835
MG+15_3,13.3799
MG+25_1,13.2552
MG+25_2,12.9867
MG+25_3,13.6139
MG+45_1,13.1996
MG+45_2,12.2261
MG+45_3,13.6825
MG+60_2,12.7441
MG+60_3,12.6205
MG+90_2,12.2615
MG+90_3,13.1818
MG+120_1,11.3797
MG+120_2,12.6309
MG+120_3,12.556
MG+150_1,12.8588
MG+150_3,12.665
GM-0.1_1,12.5417
GM-0.1_2,13.2192
GM-0.1_3,12.8744
GM-0.2_1,12.4576
GM-0.2_2,13.499
GM-0.2_3,12.6982
GM+5_1,12.3113
GM+5_2,12.9174
GM+5_3,12.7273
GM+10_2,12.7837
GM+10_3,11.5798
GM+15_1,12.8054
GM+15_2,12.5683
GM+15_3,12.5517
GM+25_1,13.3792
GM+25_2,12.9051
GM+25_3,12.0397
GM+45_1,13.2236
GM+45_2,11.8647
GM+45_3,11.5798
GM+60_1,13.0885
GM+60_2,11.8864
GM+60_3,11.9969
GM+90_1,13.3087
GM+90_2,12.9022
GM+90_3,12.9818
GM+120_1,11.9866
GM+120_3,12.9138
GM+150_1,12.5275
GM+150_2,11.9028
GM+150_3,12.7127
BT_1,10.8597
BT_2,10.1619
B36_1,12.7807
B36_2,12.2114
B60_1,12.9076
B60_2,12.8463
S0_1,11.9629
S0_2,12.5629
S0_3,12.2438
S1_1,12.6478
S1_2,12.4009
S1_3,12.8184
S2_1,11.0899
S2_2,11.1543
S2_3,10.5219
S3_1,12.157
S3_2,12.1244
S4_1,12.4779
S4_2,11.876
S4_3,11.424
S5_1,12.4307
S5_2,12.3661
S5_3,12.6268
S6_1,11.6838
S6_2,11.5415
S6_3,11.9233
S6/t_1,11.5549
S6/t_2,10.4308
S6_4,11.0682
S6_5,11.6979
S6_6,11.7333
S7_4,11.3044
S7_5,11.1649
S7_6,11.3937
S8_4,10.6511
S8_5,11.4368
G135_1,13.6805
G135_3,11.5796
G150_1,13.1596
G150_2,13.4725
G150_3,13.5841
