sample,BSU26760
LBexp_1,12.2446
LBexp_2,12.1657
LBexp_3,12.0703
LBtran_1,11.7754
LBtran_2,12.0783
LBtran_3,12.2492
LBstat_1,9.9584
LBstat_2,9.2941
LBstat_3,8.762
LBGexp_1,11.9099
LBGexp_2,12.2335
LBGexp_3,12.147
LBGtran_2,11.6195
LBGtran_3,12.6581
LBGstat_1,7.7609
LBGstat_2,8.2576
LBGstat_3,10.1163
S0_1,10.8521
S0_2,11.2665
S0_3,11.0541
S1_1,12.3326
S1_2,12.2705
S1_3,12.5381
S2_1,11.1501
S2_2,10.8894
S2_3,10.7773
S3_1,10.4714
S3_2,10.8904
S4_1,10.4457
S4_2,9.6505
S4_3,9.5345
S5_1,9.3748
S5_2,9.638
S5_3,9.7261
S6_1,8.2132
S6_2,7.7535
S6_3,8.6255
S6/t_1,8.7815
S6/t_2,7.5631
S6_4,8.7223
S6_5,9.0344
S6_6,8.9607
S7_4,9.8095
S7_5,9.6741
S7_6,9.9818
S8_4,9.4736
S8_5,10.0137
G135_1,11.1434
G135_3,9.5884
G150_1,11.4739
G150_2,11.7267
G150_3,11.5838
G180_1,11.1702
G180_2,11.4296
G180_3,10.6491
C30_1,10.141
C30_2,10.01
C90_1,12.1454
C90_2,12.2844
BI_1,10.9275
BI_2,11.4165
BC_2,9.332
BC/t_1,8.5518
BC/t_2,9.7978
BC_1,8.5837
Sw_1,7.2579
Sw_2,7.65
BT_1,9.3633
BT_2,8.9863
B36_1,9.3768
B36_2,9.505
B60_1,8.9369
B60_2,9.8789
M9exp_1,12.4062
M9exp_2,12.0934
M9exp_3,11.9811
M9tran_1,11.6859
M9tran_2,11.6669
M9tran_3,11.8414
M9stat_1,8.9577
M9stat_2,8.5796
M9stat_3,8.262
M+G_1,11.8587
M+G_2,11.7758
M+G_3,11.7177
Glu_1,11.9522
Glu_2,11.6284
Glu_3,11.7704
Fru_1,11.1046
Fru_2,11.5488
Fru_3,11.139
Mal_1,10.785
Mal_2,11.2526
Mal_3,11.4869
G+S_2,10.8034
G+S_3,10.9581
Pyr_1,10.0862
Pyr_2,10.465
Pyr_3,10.3032
Gly_1,9.5484
Gly_2,10.1199
Gly_3,9.1643
Glucon_1,10.3971
Glucon_2,10.8186
Glucon_3,9.7966
aero_1,12.8053
aero_2,11.7433
aero_3,12.6048
nit_1,11.649
nit_2,12.0776
nit_3,11.7156
ferm_1,11.4773
ferm_2,11.3741
ferm_3,11.6232
T-5.40H_1,12.2352
T-4.40H_1,11.8923
T-3.40H_1,12.0359
T-2.40H_1,11.5956
T-1.40H_1,11.4852
T-1.10H_1,11.4191
T-0.40H_1,11.4132
T0.0H_1,11.3051
T0.30H_1,8.5222
T1.0H_1,8.9185
T1.30H_1,8.98
T2.0H_1,8.9731
T2.30H_1,9.7021
T3.0H_1,9.3791
T3.30H_1,9.6738
T4.0H_1,9.48
T5.0H_1,9.1497
HPh_1,12.7886
HPh_2,12.4787
HPh_3,12.8727
LPh_1,12.5852
LPh_2,12.6919
LPh_3,12.3897
LPhT_1,10.784
LPhT_2,10.5733
LPhT_3,10.5461
SMMPr_1,11.5528
SMMPr_2,11.6688
SMMPr_3,11.8131
HiTm_1,11.2382
HiTm_2,12.0188
HiTm_3,12.3119
LoTm_1,11.929
LoTm_2,11.9633
LoTm_3,11.7275
HiOs_1,11.9283
HiOs_2,11.5234
HiOs_3,11.7525
BMM_1,12.2382
BMM_2,11.9702
BMM_3,12.1505
Heat_1,12.7199
Heat_2,12.4342
Heat_3,12.3696
Cold_1,10.385
Cold_2,9.9626
Cold_3,9.7102
Etha_1,11.4422
Etha_2,11.4309
Etha_3,11.5191
SMM_1,11.8252
SMM_2,11.8465
SMM_3,11.735
Salt_1,10.9173
Salt_2,10.6389
Salt_3,10.7994
Mt0_1,12.3294
Mt0_3,12.0755
M0t45_1,12.4362
M0t45_2,12.1521
M0t45_3,12.6359
M0t90_1,10.3813
M0t90_2,10.748
M0t90_3,10.8194
M40t45_1,12.0758
M40t45_2,11.9879
M40t45_3,12.5334
M40t90_1,10.257
M40t90_2,10.5998
M40t90_3,11.2446
dia0_1,12.3626
dia0_2,12.5352
dia0_3,12.5084
dia5_1,12.6054
dia5_2,12.9417
dia5_3,12.8775
dia15_1,13.4805
dia15_2,13.5634
dia15_3,13.2374
Diami_1,11.7728
Diami_2,12.3109
Diami_3,12.146
Paraq_1,11.1197
Paraq_2,11.9647
Paraq_3,10.6651
H2O2_1,11.8344
H2O2_2,12.3222
H2O2_3,12.0838
Oxctl_1,11.4526
Oxctl_2,11.4793
Oxctl_3,12.0622
GM-0.1_1,11.1852
GM-0.2_1,10.9831
GM+5_1,11.0825
GM+15_1,11.4904
GM+25_1,11.8799
GM+45_1,12.0808
GM+60_1,12.0724
GM+90_1,11.9192
GM+120_1,11.0268
GM+150_1,11.7988
GM-0.1_2,11.436
GM-0.2_2,12.0954
GM+5_2,11.3954
GM+10_2,11.2874
GM+15_2,11.4614
GM+25_2,11.6468
GM+45_2,10.7498
GM+60_2,10.9567
GM+90_2,12.1157
GM+150_2,10.9076
GM-0.1_3,11.6023
GM-0.2_3,11.4781
GM+5_3,11.550999999999998
GM+10_3,10.4053
GM+15_3,11.4627
GM+25_3,11.0928
GM+45_3,10.9703
GM+60_3,10.8796
GM+90_3,12.0488
GM+120_3,11.6846
GM+150_3,12.2434
MG-0.1_1,11.4597
MG+5_1,11.4734
MG+10_1,11.85
MG+15_1,11.237
MG+25_1,11.76
MG+45_1,11.96
MG+120_1,10.7664
MG+150_1,11.7751
MG-0.1_2,10.68
MG-0.2_2,11.1371
MG+5_2,11.3764
MG+10_2,11.5461
MG+15_2,12.5042
MG+25_2,11.4589
MG+45_2,10.8808
MG+60_2,11.428
MG+90_2,11.0814
MG+120_2,11.9371
MG-0.1_3,12.1122
MG-0.2_3,11.6842
MG+5_3,11.5289
MG+10_3,10.9496
MG+15_3,11.9884
MG+25_3,12.079
MG+45_3,12.2296
MG+60_3,11.3406
MG+90_3,12.1178
MG+120_3,11.8264
MG+150_3,12.0446
