,new_1150647_1150849_c
LBexp_1,7.2451
LBexp_2,7.6104
LBexp_3,7.2415
LBtran_1,8.6677
LBtran_2,8.2414
LBtran_3,7.9044
LBstat_1,8.2859
LBstat_2,8.1629
LBstat_3,8.2091
LBGexp_1,7.0906
LBGexp_2,7.1606
LBGexp_3,7.4383
LBGtran_2,7.8631
LBGtran_3,8.4815
LBGstat_1,9.3003
LBGstat_2,9.8248
LBGstat_3,9.3328
S0_1,8.1398
S0_2,8.3344
S0_3,8.5323
S1_1,9.7998
S1_2,9.9142
S1_3,10.1627
S2_1,12.0633
S2_2,11.672
S2_3,11.9478
S3_1,11.280100000000001
S3_2,11.6147
S4_1,12.3965
S4_2,12.0715
S4_3,11.6359
S5_1,12.4295
S5_2,13.4467
S5_3,13.1713
S6_1,13.7475
S6_2,11.596
S6_3,14.1565
S6/t_1,13.6675
S6/t_2,10.8446
S6_4,12.6054
S6_5,13.0733
S6_6,13.1598
S7_4,12.799900000000001
S7_5,12.6959
S7_6,12.4619
S8_4,12.3765
S8_5,11.6708
G135_1,7.5139
G135_3,7.4736
G150_1,7.4872
G150_2,7.0604
G150_3,7.7948
G180_1,7.2402
G180_2,6.9352
G180_3,7.1437
C30_1,8.8552
C30_2,8.9962
C90_1,8.3343
C90_2,7.5781
BI_1,8.1905
BI_2,8.2859
BC_2,10.765
BC/t_1,10.4457
BC/t_2,11.1081
BC_1,10.431
Sw_1,7.3032
Sw_2,7.4623
BT_1,10.3682
BT_2,9.7643
B36_1,9.7692
B36_2,10.1738
B60_1,10.1398
B60_2,11.0661
M9exp_1,10.1252
M9exp_2,9.9491
M9exp_3,9.3317
M9tran_1,11.0726
M9tran_2,11.4507
M9tran_3,11.54
M9stat_1,11.761800000000001
M9stat_2,11.3158
M9stat_3,11.2596
M+G_1,9.7563
M+G_2,9.1399
M+G_3,9.3717
Glu_1,9.9174
Glu_2,8.6281
Glu_3,9.644400000000001
Fru_1,8.5109
Fru_2,10.341
Fru_3,9.5898
Mal_1,7.8379
Mal_2,9.0492
Mal_3,8.3522
G+S_2,10.6898
G+S_3,11.0014
Pyr_1,11.3315
Pyr_2,11.0682
Pyr_3,11.336
Gly_1,8.2236
Gly_2,8.5285
Gly_3,8.3834
Glucon_1,9.8728
Glucon_2,9.234
Glucon_3,9.0406
aero_1,9.1377
aero_2,8.6892
aero_3,8.5146
nit_1,10.6373
nit_2,10.8701
nit_3,10.3476
ferm_1,11.2354
ferm_2,9.3465
ferm_3,10.3037
T-5.40H_1,12.3508
T-4.40H_1,11.9316
T-3.40H_1,12.0721
T-2.40H_1,11.8543
T-1.40H_1,11.5909
T-1.10H_1,11.3499
T-0.40H_1,11.4965
T0.0H_1,11.2171
T0.30H_1,9.5774
T1.0H_1,10.1894
T1.30H_1,10.5913
T2.0H_1,11.1063
T2.30H_1,12.2804
T3.0H_1,12.4657
T3.30H_1,13.1004
T4.0H_1,13.4434
T5.0H_1,13.2151
HPh_1,8.8375
HPh_2,8.5351
HPh_3,8.8392
LPh_1,8.3963
LPh_2,8.3707
LPh_3,8.4342
LPhT_1,10.2789
LPhT_2,9.7366
LPhT_3,9.9619
SMMPr_1,11.4624
SMMPr_2,11.6227
SMMPr_3,11.5093
HiTm_1,8.4643
HiTm_2,8.5298
HiTm_3,9.5842
LoTm_1,11.5773
LoTm_2,11.6448
LoTm_3,11.4273
HiOs_1,11.0679
HiOs_2,10.9357
HiOs_3,11.1251
BMM_1,8.9428
BMM_2,8.5966
BMM_3,8.7272
Heat_1,9.2225
Heat_2,8.9786
Heat_3,8.9489
Cold_1,9.6126
Cold_2,9.4972
Cold_3,9.1701
Etha_1,8.7766
Etha_2,9.0214
Etha_3,8.6909
SMM_1,10.145199999999999
SMM_2,10.2408
SMM_3,10.0972
Salt_1,9.9562
Salt_2,9.2856
Salt_3,9.1855
Mt0_1,7.4634
Mt0_3,6.7937
M0t45_1,7.8596
M0t45_2,7.3531
M0t45_3,7.7638
M0t90_1,8.9404
M0t90_2,9.6666
M0t90_3,9.3266
M40t45_1,7.5363
M40t45_2,8.5112
M40t45_3,8.1373
M40t90_1,8.7739
M40t90_2,9.9548
M40t90_3,9.3209
dia0_1,7.359
dia0_2,7.388
dia0_3,7.4218
dia5_1,8.0893
dia5_2,8.1412
dia5_3,8.5393
dia15_1,9.0512
dia15_2,8.4293
dia15_3,8.9957
Diami_1,7.9651
Diami_2,7.8392
Diami_3,8.5819
Paraq_1,7.8334
Paraq_2,7.9604
Paraq_3,7.587
H2O2_1,8.424
H2O2_2,7.8811
H2O2_3,8.5687
Oxctl_1,8.0629
