,-0.3365260422226047,-0.28043836851883724,-0.2243506948150698,-0.16826302111130237,-0.11217534740753493,-0.05608767370376749,-5.551115123125783e-17,0.05608767370376738,0.11217534740753482,0.16826302111130226,0.2243506948150697,0.28043836851883713,0.33652604222260457,0.392613715926372,0.44870138963013945,0.5047890633339069,0.5608767370376744,0.6169644107414418,0.6730520844452093,0.7291397581489767
thresh,-0.3645698790744884,0.3645698790744884,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,60,4078,72,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['yjhE'],[]
