,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,0.0,2.6380510488756173,3.0,0.0,1.7036039434,6.0,-3.0387207035,12.0,1.3351167601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.2863327519,0.6127370063084893,3.0,1.0,0.7722835799000001,7.0,-0.4019913833,13.0,0.48870605910000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.4120411243666667,0.48374398047871126,3.0,2.0,-0.1350507795,8.0,0.5879854616,14.0,0.7831886910000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,1.0747202419666666,0.42396167088810977,3.0,3.0,1.4675832601,9.0,0.6253312560000001,15.0,1.1312462098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,0.24417048163333335,0.8379508391853675,3.0,4.0,0.8913700555,10.0,-0.7023347095,16.0,0.5434760989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,0.9843641987333335,0.4793861049921127,3.0,5.0,0.9365360242,11.0,1.4858716140000001,17.0,0.530684958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-5.307599842649999,0.26007492113342295,2.0,18.0,-5.491500583,71.0,-5.1236991023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-0.47817635323333335,2.747247823507113,3.0,19.0,-0.8794327479,70.0,2.4476335964000002,205.0,-3.0027299082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-1.501515447075,1.0388725179023466,8.0,20.0,-2.6153797765,32.0,-0.1212678974,55.0,-1.9271343976000002,67.0,-0.8047635718,126.0,-1.5237562398,147.0,-0.6320135739,203.0,-1.187159577,210.0,-3.2006485426,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.49817028366666677,0.44294257718199165,3.0,21.0,-0.9742725409,34.0,-0.0982763079,61.0,-0.4219620022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,1.3475655074875,0.9422803559535794,8.0,22.0,1.9220261992,104.0,1.4697393909,111.0,1.9329425645,133.0,1.3221837155,165.0,0.2382106933,238.0,2.1235555666,265.0,2.1642063946,270.0,-0.3923404647,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,1.439249211842857,2.0628485409424173,7.0,23.0,1.6237383466000002,56.0,2.9888638869,82.0,2.3407507729,118.0,-3.1250528136,134.0,2.0711279365,137.0,2.4124855131,227.0,1.7628308405,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-2.47352308385,0.5626358718499205,4.0,24.0,-2.1967546644000002,101.0,-2.5964809249,139.0,-1.8999942345,149.0,-3.2008625116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-0.40747566662499995,1.0013057302094976,4.0,25.0,-0.6254391657,123.0,-1.5498867307,155.0,0.8768303507,191.0,-0.3314071208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,-1.3593106193333335,0.5971185952047127,3.0,26.0,-1.6437013762000001,59.0,-1.7610748348,159.0,-0.6731556470000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,3.47044250208,0.7313278042763697,5.0,27.0,3.9020631405,76.0,3.6872557998,146.0,3.3050101345,162.0,2.2903140169,262.0,4.1675694187,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,-1.180785221225,0.7324300618826771,4.0,28.0,-1.9515191554,94.0,-0.459485328,186.0,-1.6529762361,231.0,-0.6591601654,,,,,,,,,,,,,,,,,,,,,,,,,,,,
