,SACI_RS11180
SRX5495523,0.7626032602432726
SRX5495524,0.09103725759737903
SRX5495525,0.6918903164354466
SRX5495526,0.5444147645794848
SRX6762909,0.03980374121319752
SRX6762910,-0.03980374121319752
SRX6762911,0.05999550262330278
SRX6762912,-0.08438774808439664
SRX3467357,-0.04056646509367745
SRX3467358,0.04056646509367745
SRX3467359,-0.16385418362205773
SRX3467360,0.35677048626566776
SRX3565164,-0.035527034018493886
SRX3565165,0.03960783098145626
SRX3565166,-0.057339056696587676
SRX3565167,-0.1326617253290765
SRX3565168,-0.04965104183001312
SRX3565169,-0.08067058573352702
SRX3565170,-0.03384389997931336
SRX3565171,-0.4955575864894222
SRX3565172,-0.0562573006721534
SRX3565173,-0.3582637483573059
SRX3565174,0.7372139986161209
SRX3565176,0.8650123094168487
SRX3565177,0.24192124392242145
SRX3565178,0.10072396759044187
SRX3565179,-0.20388113190695112
SRX3565180,-0.02099597331258085
SRX3565181,-0.06113563047104265
SRX3565182,-0.4825799484300299
SRX3565183,-0.05784509635627887
SRX3565184,0.17073328729248782
SRX3565185,-0.0606386399110832
SRX3565186,-0.04390832407853118
SRX3565187,0.6498034317620407
SRX3565188,-0.0706939794020407
SRX3565191,0.022010138671594067
SRX3565192,0.13364218039646936
SRX3565193,-0.01214490281080316
SRX3565194,-0.4127954658321631
SRX3565195,0.3718826423028521
SRX3565197,-0.05490104282719877
SRX3565198,0.1698488920144401
SRX3565199,0.5807654722683671
SRX3565200,0.6715278394333017
SRX3565201,-0.15771627476310268
SRX3565202,0.6662715459136086
SRX3565203,0.5553665870151603
SRX3565204,0.7675752475835544
SRX3565205,0.4295710780739199
SRX3565206,0.05652300733107385
SRX3565208,0.3309781903458635
SRX3565209,0.09633941328999908
SRX3565210,0.7016884863076314
SRX3565211,0.5740352558871153
SRX4001511,-0.0012773460764439193
SRX4001513,0.0012773460764448075
SRX4001514,-0.14090489090513625
SRX4001515,-0.12327235435987838
SRX4001516,-0.1152098843218914
SRX4001517,-0.4086043912613109
SRX4001518,-0.41926921738813583
SRX4001519,-0.5647444824680141
SRX4001520,-0.6230160404056564
SRX4001521,-0.7944114367642454
SRX4001522,-0.8054798534973067
SRX4001523,-0.9711704356683226
SRX4001524,-0.9400708471163206
SRX4001525,-0.5565301044662965
SRX4001526,-0.901788558014906
SRX4001528,-0.8558121277447004
SRX3823521,-0.032543713160388066
SRX3823522,0.02927204934278471
SRX3823523,0.003271663817603354
SRX3823524,-0.5981544808517612
SRX3823525,-0.6260637839841614
SRX3823526,-0.8824724376112849
SRX3823527,-0.4495729654295016
SRX3823528,-0.5869911089136188
SRX3823529,-0.7136657109022781
SRX3823530,0.020174811144913814
SRX3823531,0.030468798723171982
SRX3823532,0.046229870421306885
SRX3823533,-0.6411646617802393
SRX3823534,-0.3453553156086562
SRX3823536,-0.5292602551088743
SRX3823537,-0.44395442457104295
SRX3823538,-0.32537435835072426
SRX3823539,-0.3022187580742237
SRX5653264,0.2191725966639293
SRX5653265,0.1815144724024904
SRX5653266,0.2658067459565485
SRX5653267,-0.07536337693915929
SRX5653268,0.14972087099037967
SRX5653269,-0.07435749405122127
