,-0.04354142701102938,-0.03386555434191174,-0.024189681672794103,-0.014513809003676464,-0.004837936334558826,0.004837936334558812,0.01451380900367645,0.02418968167279409,0.03386555434191173,0.043541427011029366,0.053217299680147004,0.06289317234926464,0.07256904501838228,0.0822449176874999,0.09192079035661756,0.10159666302573521,0.11127253569485283,0.12094840836397046,0.1306242810330881,0.14030015370220578
thresh,-0.0483793633455882,0.0483793633455882,2,,,,,,,,,,,,,,,,,
unreg,5,17,99,630,1304,884,279,76,41,14,1,1,1,0,1,0,0,0,0,0
ppGpp,2,10,36,145,227,202,91,48,47,30,30,15,8,7,2,2,1,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],['yegD'],['pyrE'],['rph'],[],['ydhC'],[],[],[],[],[]
ppGpp_genes,['chiQ' 'purD'],['rof' 'katG' 'yieF' 'yhhN' 'asnB' 'yaeP' 'cadA' 'raiA' 'argO' 'yfcZ'],"['hisQ' 'yicH' 'yaeI' 'cfa' 'yhcB' 'leuO' 'hisM' 'purC' 'rfbA' 'rpoS'
 'yceH' 'lpxP' 'purT' 'rimJ' 'pspF' 'gltA' 'smg' 'yhhX' 'yjeI' 'hdhA'
 'psiE' 'ccmB' 'intA' 'yadK' 'gcvP' 'aroD' 'pyrL' 'ilvH' 'dgcT' 'ybgI'
 'gadW' 'uspC' 'rffC' 'pyrI' 'tyrB' 'ybhG']","['insA-7' 'yaeH' 'casB' 'dgcF' 'ppsR' 'yafC' 'yjbD' 'ppc' 'yfaA' 'yjcE'
 'thrB' 'bcsE' 'tesA' 'rfbC' 'hisJ' 'nlpC' 'yihD' 'yjiJ' 'ldtD' 'yhhA'
 'mcrA' 'yafV' 'yqeH' 'putA' 'purL' 'zupT' 'prkB' 'yiaC' 'yhdH' 'ppnP'
 'mnaT' 'yfcC' 'murR' 'dgoR' 'yjbR' 'fucU' 'pepT' 'mdtF' 'tas' 'uspE'
 'yghU' 'ynfD' 'thrC' 'pxpC' 'nac' 'pxpB' 'hisP' 'aroM' 'yebF' 'hcaB'
 'ampD' 'csgD' 'yfbU' 'betI' 'betA' 'ppnN' 'ybjQ' 'yhiI' 'fucR' 'yihX'
 'pqiA' 'ydcL' 'argB' 'yceM' 'alaC' 'argT' 'ggt' 'nudK' 'rfbX' 'ykfI'
 'yggE' 'rbbA' 'kefB' 'yhhJ' 'patA' 'argE' 'argH' 'treF' 'yqaE' 'yciI'
 'udp' 'qseB' 'yjdF' 'yadV' 'uspA' 'gcvR' 'fadE' 'xylR' 'cecR' 'csrA'
 'gadX' 'csgG' 'yfgJ' 'yidE' 'cysQ' 'yeaO' 'ymgC' 'fkpA' 'aceA' 'yiiD'
 'blc' 'yibT' 'ftnB' 'yhbW' 'yjgH' 'menE' 'tag' 'cbpA' 'yjaZ' 'essD'
 'gcvH' 'gstA' 'msrA' 'dtd' 'cheZ' 'smf' 'ydiP' 'ycgB' 'katE' 'aphA'
 'thrA' 'sgbE' 'mazF' 'dmlA' 'ycaP' 'aceK' 'yhfA' 'casE' 'fliP' 'yiiS'
 'elaB' 'ugpB' 'ybcI' 'ycjY' 'rplO' 'clpA' 'yabI' 'betB' 'yhcO' 'nudI'
 'glnH' 'cspD' 'pyrR' 'yhhY' 'kdpB']","['dacC' 'qorA' 'ghrB' 'recT' 'glgB' 'yajC' 'rfbD' 'artM' 'rutR' 'yhjD'
 'rsxE' 'rmf' 'trxA' 'ycaN' 'nrfA' 'ytiD' 'amn' 'glnP' 'ftsA' 'sgrT'
 'dadX' 'rpoD' 'fimB' 'gstB' 'yheV' 'rpsS' 'ariR' 'rseA' 'ftsZ' 'yjbQ'
 'yhjC' 'narZ' 'ydcK' 'ytfL' 'pxpA' 'yehW' 'uspF' 'wecC' 'yidL' 'yghA'
 'serC' 'kbp' 'yebV' 'kptA' 'nhoA' 'ilvI' 'truB' 'asd' 'ybbC' 'dkgA'
 'secY' 'nikR' 'gsiA' 'pgl' 'appA' 'yqiK' 'pyrB' 'hsdR' 'glsA' 'leuA'
 'yjjZ' 'yehS' 'ygiV' 'nth' 'insL-1' 'phoH' 'rpsE' 'relA' 'dadA' 'yhaH'
 'osmF' 'yihY' 'yicI' 'cysK' 'yqjF' 'ftsQ' 'rpoB' 'dauA' 'nlpA' 'dtpB'
 'znuC' 'dhaR' 'iraD' 'qseC' 'envY' 'mdtE' 'sgrR' 'rsd' 'hlyE' 'gadB'
 'cspA' 'lrp' 'sufB' 'yehE' 'hdeD' 'yegR' 'argA' 'insA-6' 'ygjR' 'alkA'
 'iaaA' 'cbpM' 'tabA' 'tsf' 'gntP' 'uspD' 'rpoE' 'ilvM' 'trpC' 'bolA'
 'insL-2' 'yiaG' 'glgA' 'glgP' 'iraP' 'rplR' 'treA' 'poxB' 'aceB' 'ydiZ'
 'envR' 'ycjN' 'cysN' 'artQ' 'ybdK' 'yfcF' 'pgaD' 'nrdF' 'purH' 'leuC'
 'sbmC' 'potI' 'ybeQ' 'dgt' 'rplT' 'yeiG' 'ytfI' 'ybhF' 'ltaE' 'insL-3'
 'dnaE' 'yhbO' 'yoaC' 'yiiX' 'ybgS' 'ydiV' 'yaiA' 'mazE' 'wbbH' 'rplQ'
 'hchA' 'rsmB' 'ychH' 'uspB' 'slp' 'glgC' 'ygjQ' 'acnA' 'ais' 'hisD'
 'mhpC' 'hpf' 'ybaQ' 'gspC' 'thiQ' 'gntU' 'csgE' 'rplB' 'gadC' 'yhjY'
 'ytfB' 'mgtA' 'yagU' 'crp' 'pyrG' 'wzxC' 'talA' 'yjjJ' 'yeiL' 'dnaC'
 'grxB' 'prmA' 'yhfZ' 'yafD' 'metH' 'recX' 'leuB' 'ykgF' 'yehL' 'ycdZ'
 'ybaT' 'sodC' 'rhaT' 'sufC' 'insA-1' 'gadA' 'der' 'yjfY' 'ycgZ' 'ivy'
 'ygeA' 'sfmC' 'alx' 'tktB' 'waaQ' 'setA' 'waaG' 'rplW' 'tsaC' 'yhcN'
 'proX' 'menH' 'yjdC' 'ybfA' 'ruvC' 'yehY' 'ilvN' 'yqgC' 'leuD' 'eutD'
 'yegS' 'csgF' 'nupC' 'ilvB' 'ychQ' 'yjhI' 'sufE']","['ftsK' 'btsS' 'emrD' 'ybcV' 'uup' 'yajO' 'ymgA' 'kefG' 'yfjW' 'yjgR'
 'yfdF' 'ybhS' 'prfA' 'opgH' 'gsiB' 'allB' 'yphA' 'argC' 'uspG' 'livJ'
 'fbaB' 'gadE' 'argF' 'metI' 'rsxG' 'purB' 'yeiS' 'argR' 'rssB' 'ybjP'
 'yihI' 'modF' 'rpoA' 'aidB' 'rbsC' 'osmB' 'gabD' 'mazG' 'ycaM' 'ybhN'
 'ysgA' 'gfcC' 'rseB' 'lpxB' 'yqhH' 'rluA' 'rplD' 'yjgL' 'ybjL' 'ybaP'
 'gltD' 'dctA' 'proW' 'yeaQ' 'xdhC' 'gltB' 'cutA' 'ybhR' 'glgX' 'yhjE'
 'ldtE' 'adhP' 'yccU' 'yniA' 'znuB' 'nudB' 'greA' 'yccT' 'mglA' 'pnp'
 'pspG' 'osmY' 'waaH' 'ebgR' 'sdaB' 'pdeL' 'flgJ' 'wecB' 'ybhP' 'nhaA'
 'yhhM' 'hmp' 'atoD' 'hdeA' 'sufD' 'yghD' 'rpsD' 'dnaJ' 'yjiK' 'ytiC'
 'sufA' 'rfbB' 'yeaG' 'clsB' 'puuD' 'rpsM' 'ilvA' 'hdfR' 'rplF' 'speA'
 'pheP' 'curA' 'sufS' 'lpxL' 'aroE' 'yfdX' 'ssuA' 'adeP' 'lysS' 'rbsA'
 'ybaA' 'yedP' 'yjjU' 'yhaJ' 'rnhB' 'yjbJ' 'cedA' 'yfjF' 'rseC' 'ghxP'
 'yagH' 'gabT' 'parE' 'serA' 'yhiD' 'bioA' 'infC' 'yehX' 'yodB' 'yqeF'
 'ykfB' 'rplS' 'rpsG' 'narU' 'gdhA' 'puuA' 'glpA' 'osmC' 'yjiR' 'yddM'
 'spy' 'rpsK' 'frr' 'ecnB' 'mnmE' 'ykfM' 'pphB' 'evgS' 'yeaH' 'ssuB'
 'lepB' 'agp' 'dtpD' 'mscK' 'rluD' 'lhgO' 'csiD' 'nrdI' 'purF' 'glcF'
 'pgeF' 'dksA' 'hslO' 'infB' 'tam' 'yfaZ' 'mrdB' 'nlpI' 'cysB' 'pheS'
 'rarD' 'hcaE' 'fadD' 'rnd' 'hdeB' 'cmoB' 'phr' 'yiiQ' 'prmC' 'insI-1'
 'uhpB' 'pyrC' 'mdtI' 'yecT' 'osmE' 'yafW' 'ybeL' 'ynjE' 'plsB' 'rplI'
 'gsiC' 'tcdA' 'ydcV' 'kch' 'aroG' 'nrdE' 'ilvE' 'ycbZ' 'fpr' 'otsB'
 'yedE' 'rpsH']","['argI' 'yegP' 'rplL' 'ygaM' 'yddH' 'mglC' 'rayT' 'trmJ' 'ilvD' 'rplC'
 'yagN' 'tufB' 'yqeG' 'ilvG' 'rpsB' 'cmoA' 'sra' 'kdpC' 'dps' 'ydfV'
 'yjeM' 'dnaN' 'trmD' 'tsx' 'pstS' 'flhC' 'yccJ' 'yebO' 'rpsL' 'ymfJ'
 'deaD' 'nusG' 'sdaC' 'gcvT' 'gabP' 'lnt' 'ycfZ' 'gltX' 'atpB' 'ispD'
 'menD' 'yjfZ' 'ycfH' 'codB' 'yahO' 'cvpA' 'glsB' 'secE' 'lpxH' 'yfdG'
 'menA' 'speC' 'rplX' 'rpsN' 'ymfA' 'glgS' 'ygcN' 'proY' 'ybgA' 'dgcM'
 'msyB' 'recF' 'aroB' 'rplJ' 'tdcA' 'ldtB' 'leuE' 'cdsA' 'yecJ' 'otsA'
 'rpsA' 'aspS' 'nrdH' 'tadA' 'ansP' 'thiP' 'rsxD' 'ybjS' 'rplN' 'mltG'
 'accC' 'wrbA' 'lepA' 'dnaA' 'panF' 'rplE' 'uhpA' 'prfB' 'rpsO' 'recO'
 'yohC']","['flhD' 'aroK' 'mdfA' 'rpsI' 'mdtJ' 'ygdQ' 'rpsJ' 'nusA' 'mreD' 'yciA'
 'prs' 'yejL' 'xanP' 'cdgI' 'rpsR' 'yebQ' 'yhjV' 'rpsP' 'yqcC' 'purM'
 'rplM' 'rfaH' 'marR' 'pssA' 'ttcA' 'bipA' 'rimM' 'truC' 'obgE' 'efp'
 'lpxK' 'proV' 'thiB' 'endA' 'ycaD' 'metN' 'satP' 'rsmG' 'purK' 'kup'
 'rpmE' 'yejK' 'rplA' 'yceD' 'priB' 'yeaY' 'ispU' 'yejM']","['yfiP' 'yadS' 'yecF' 'sixA' 'rlmA' 'clcB' 'ansA' 'gluQ' 'mreC' 'pitA'
 'rplK' 'ftp' 'mltF' 'hcaT' 'rsxC' 'rnt' 'rapA' 'rlmL' 'rpsF' 'udk' 'accB'
 'mutM' 'trmI' 'ychF' 'tgt' 'yfcJ' 'waaA' 'thiL' 'yhdT' 'ydgI' 'msbA'
 'era' 'atpI' 'pabA' 'pth' 'tolQ' 'rimP' 'plsX' 'tyrP' 'yccS' 'purE'
 'ybfE' 'ydfO' 'rlmI' 'ybiT' 'rpmB' 'trmA']","['opgE' 'prfC' 'cspF' 'lysP' 'rsfS' 'yihG' 'mioC' 'uraA' 'argS' 'yraQ'
 'rlmH' 'tsgA' 'yhiN' 'rsmF' 'yafT' 'purR' 'rnc' 'yccF' 'dnaG' 'rplY'
 'lpxT' 'potC' 'opgC' 'yceA' 'folA' 'mrcA' 'mrdA' 'dgcJ' 'recQ' 'ycaO']","['yojI' 'murJ' 'yidC' 'hflD' 'apt' 'lysO' 'miaB' 'ydgK' 'mepS' 'dbpA'
 'mltD' 'yhbE' 'secG' 'rimI' 'yhhQ' 'rsxB' 'rpmH' 'cmk' 'rlmN' 'gsk'
 'rpmA' 'rsxA' 'thiI' 'infA' 'rlmF' 'folK' 'holD' 'upp' 'srmB' 'yciH']","['fadL' 'epmA' 'rplU' 'rlmC' 'mnmG' 'pyrF' 'dusC' 'pyrD' 'mntP' 'mnmA'
 'pcnB' 'rluC' 'tusA' 'queD' 'rpsU']",['yegQ' 'ndk' 'ygiQ' 'tsaB' 'rlmG' 'rhlE' 'rpsT' 'ydiY'],['rimO' 'fis' 'potB' 'queA' 'rluB' 'gpt' 'yfhL'],['dusB' 'plaP'],['potA' 'rnpA'],['yidD'],['suhB'],[],[]
