,STM3165
SRX3136375,-0.0418205179
SRX3136376,-0.00029955490000000003
SRX3136377,-0.14004834
SRX3136378,0.1821684128
SRX3136379,-0.1798118747
SRX3136380,-0.4505455324
SRX3136381,-0.47101187250000004
SRX3136382,-0.2461412873
SRX8914620,0.033475404
SRX8914621,0.11545316430000001
SRX8914622,-0.1489285683
SRX8914623,-0.8103333561
SRX8914625,-0.8688206286
ERX3503512,0.3365542405
ERX3503513,-0.2418164553
ERX3503514,-0.0947377851
ERX3503515,0.1022606706
ERX3503516,0.10568892690000001
ERX3503517,-0.060016981600000005
ERX3503518,-0.1683843582
ERX3503519,-0.41516981280000004
ERX3503520,-0.7853110435
SRX2195704,0.0709782858
SRX2195705,-0.0709782858
SRX2195706,-0.9856763784
SRX2195707,-0.9353327933000001
SRX2195708,-0.4529090477
SRX2195709,-0.2406322049
SRX2195710,0.39974740540000003
SRX2195711,0.08223223
ERX3467881,0.3702149661
ERX3467883,-0.3702149661
SRX3798491,1.4018794752
SRX3798492,0.9081022059
SRX3798499,2.7007134361
SRX3798500,0.4780323903
SRX3798501,2.6656917349
SRX3798502,1.7895122445
SRX3798503,3.0897818954
SRX3798504,2.4863775192
SRX3798506,2.5508280337
SRX3798507,0.7183205817
SRX3798508,0.5074293093
SRX3798509,0.0360578454
SRX3798510,-0.1246067825
SRX3798517,0.9384518039
SRX3798518,0.0885489371
SRX4341761,0.9001361907000001
SRX4341762,0.8199069641000001
SRX4341763,1.1578595548
SRX4341764,-0.7631262767
SRX4341765,-0.7883838801
SRX4341766,-0.67838717
SRX4341767,-0.033500890400000004
SRX4341768,-0.0126763343
SRX4341769,0.0461772247
SRX1258665,1.9037784416
SRX1258666,2.8801501688
SRX1258667,3.1484751287
SRX1258669,-0.508494407
SRX1258670,0.508494407
ERX2079594,0.0453481749
ERX2079595,0.1286515191
ERX2079596,-0.0456381186
ERX2079597,0.000508851
ERX2079598,-0.054379139900000005
ERX2079599,0.0538702889
SRX2804001,0.3536940751
SRX2804004,-1.5492035472999999
SRX2804005,-1.5057247134
SRX2804006,0.7775423191
SRX2804007,-1.6377601359
SRX2804008,-1.5741184265000001
SRX2804009,0.2712416472
SRX2804010,0.4180353089
SRX2804011,0.1349510971
SRX2804012,0.2432242511
SRX2804013,-1.6265597342
SRX2804014,-1.9054858583
SRX2804015,-1.7048805367000002
SRX2804016,-2.099221951
SRX2804017,-0.7102649518
SRX2804019,-1.0839041916
SRX2804020,0.43491917950000003
SRX2804021,-0.7193089925
SRX2804022,-0.3841755624
SRX2804023,-2.2601020054
SRX2804024,-0.5410318827
SRX2804027,-0.18153967940000001
SRX2804028,0.0544410488
SRX2804029,0.1270986306
SRX2804030,-1.8798892619
SRX2804031,-1.7638944857
SRX2804032,-1.9403138957000001
SRX2804033,0.42335307600000005
SRX2804034,-1.8533449202
SRX2804035,-1.7442225185
SRX2804036,-1.9848324549
SRX2804037,-1.6124488725
SRX2804038,-1.9837286816000002
SRX2804039,0.3918380038
SRX2804040,0.3596691912
SRX2804041,-1.2814513211
SRX2804042,-1.6742911812
SRX2804043,-1.7998361298
SRX2804044,-1.0666409478
SRX2804045,1.0694528218000001
SRX2804046,0.7938808075
SRX2804047,-1.3041634281
SRX2804048,0.3657010627
SRX2804049,-2.0305742555
SRX2804050,-1.4512035388
SRX2804051,-1.2387206791
SRX2804052,0.10021658950000001
SRX2804053,0.0764484686
SRX2804054,-0.4704311821
SRX2804055,-2.0543749688
SRX2804056,-1.7201219687
SRX2804057,-1.7285834696
SRX2804058,0.21946212
SRX2804059,0.1471475317
SRX2070419,2.4564649029
SRX2070420,2.2592994281
SRX2070421,2.2828870916
SRX2070422,0.1014323537
SRX2070423,0.3115411281
SRX2070424,0.21170527600000003
SRX2070425,-0.058585666700000004
SRX2070426,0.0814422192
SRX2070427,-0.022856552500000002
SRX1470895,-0.1828379334
SRX1470896,0.1828379334
SRX2409106,0.0301409956
SRX2409107,-0.213344938
SRX2409108,0.1832039423
SRX2409109,0.0222962534
SRX2409110,0.6063287356
SRX2409111,0.7508687692
SRX7973255,-0.0298369471
SRX7973256,0.1648539241
SRX7973257,-0.135016977
SRX7973258,0.5271621949
SRX7973259,0.5436392973
SRX7973260,0.44063563840000003
SRX7973261,-0.24324378030000002
SRX7973262,-0.5330162947
SRX7973264,-0.46433464290000004
SRX7973265,0.1199254847
SRX7973266,-0.1724290077
ERX3475890,0.016241238
ERX3475891,1.0811279489
ERX3475892,1.4400360588
ERX3475894,1.6209176838000001
ERX3475895,1.5128654806
ERX3475896,-0.01333776
ERX3475897,0.1705405426
ERX3475899,-0.1572027826
ERX3475900,1.6619872996
ERX3475901,1.063230988
SRX8524961,0.24973420340000002
SRX8524962,0.22498353940000002
SRX8524963,2.8561358529
SRX8524964,2.9030193835
SRX8524965,-0.16474051850000002
SRX8524966,0.16474051850000002
SRX8524967,2.8873009948
SRX8524968,2.7825078564
SRX8524969,-0.2255084826
SRX8524970,-0.1862742808
SRX8524971,1.821687495
SRX8524972,1.9444267291
SRX3266937,0.18105415190000002
SRX3266939,-0.18105415190000002
SRX4401053,0.0670017056
SRX4401054,-0.0670017056
