k,name,in_iM,gene_weight,regulator,function,category
3,Cadmium,False,-0.01264529762789607,,,
10,Copper,False,-0.008918011346831917,,,
5,Lead,False,-0.008360099494457245,,,
7,Zinc - Steady,False,0.007546130060218275,,,
11,Chromium,False,-0.0067952047567814595,,,
6,Iron,False,-0.0049841785570606595,,,
13,UC-6,False,0.004423734401352703,,,
12,Zinc - Intermediate,False,-0.003441122117878712,,,
14,UC-7,False,0.0027806609426625074,,,
4,UC-4,False,-0.002744030875619501,,,
1,UC-2,False,0.001611036417307332,,,
0,UC-1,False,-0.0012877289694733915,,,
2,UC-3,False,0.0008511979295872152,,,
9,UC-5,False,-0.0006503924853322713,,,
8,Zinc - Fast,False,-0.000407505524563021,,,
