,-0.08082843285022463,-0.06286655888350805,-0.04490468491679146,-0.026942810950074877,-0.008980936983358292,0.008980936983358292,0.026942810950074877,0.04490468491679146,0.06286655888350805,0.08082843285022463,0.09879030681694122,0.1167521807836578,0.1347140547503744,0.15267592871709096,0.17063780268380757,0.18859967665052418,0.20656155061724074,0.2245234245839573,0.2424852985506739,0.2604471725173905
thresh,-0.07184749586686634,0.07184749586686634,3,,,,,,,,,,,,,,,,,
unreg,2,3,11,157,2811,2402,149,12,2,2,3,2,3,0,0,0,0,0,0,0
LiuR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,0,0
PrpR,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0
unreg_genes,['PA3119' 'leuD'],[],[],[],[],[],[],[],[],['bkdB' 'lpdV'],['bkdA2' 'bkdA1' 'dhcA'],['dhcB' 'PA2552'],['PA2553' 'PA2555' 'PA2554'],[],[],[],[],[],[],[]
LiuR_genes,[],[],[],[],[],[],[],[],[],[],[],[],['liuE'],[],['PA2557'],['liuD' 'liuR'],['liuC' 'liuB' 'liuA'],[],[],[]
PrpR_genes,[],[],[],[],[],[],[],['prpD'],[],['PA0793' 'PA0794' 'PA0797' 'prpC'],['prpB'],[],[],[],[],[],[],[],[],[]
