,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,2.3129646346357427e-18,0.12831983665997063,3.0,0.0,-0.1455544392,1.0,0.0967857473,2.0,0.0487686919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.1895433781,0.051061772750033436,3.0,3.0,-1.1651113066,4.0,-1.2482310186,5.0,-1.1552878091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-0.7295837296333335,0.07679805122184595,3.0,6.0,-0.8138932164,7.0,-0.6636198808,8.0,-0.7112380917000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-2.64338815386942e-18,0.6665453183931344,21.0,9.0,0.38822923610000004,10.0,0.2398517698,11.0,0.3589515508,12.0,0.5289174965,13.0,0.3389912437,14.0,0.3974427413,15.0,0.3258580794,16.0,-0.1468223252,17.0,-0.0874794114,18.0,0.057302365,19.0,-0.0947770755,20.0,-2.6879414816000002,21.0,0.19537395840000002,22.0,0.47582922990000004,23.0,0.0974160436,24.0,-0.2596152161,25.0,0.17927232680000002,26.0,-0.24623158450000002,27.0,-0.2716824011,28.0,0.3210786238,29.0,-0.1099651697
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-0.551486701857143,0.44423388834118877,21.0,30.0,-1.2297051564,31.0,-0.5836812074000001,32.0,-0.6150539454,33.0,-0.6190064656,34.0,-0.1583265479,35.0,-0.251039208,36.0,-1.3253322187,37.0,-0.6907774592,38.0,-1.2403017316,39.0,-0.0462846738,40.0,-0.5268169097000001,41.0,-0.0541179748,42.0,-0.1155205145,43.0,-0.24043723820000001,44.0,-0.0447940976,45.0,-0.36098444,46.0,-0.47678799660000004,47.0,-0.2695295159,48.0,-0.3332662914,49.0,-0.9953822307,50.0,-1.4040749156
5,WT_vs_Del_ccpA__THY_None_WT_exponential,-2.3129646346357427e-18,0.1410275232687596,3.0,51.0,0.1260877172,52.0,-0.1522917045,53.0,0.026203987300000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.25941948730000003,0.26747693141742174,4.0,54.0,-0.1056863459,55.0,-0.46534655500000005,56.0,-0.5046431717000001,57.0,0.0379981234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.09942827624452122,4.0,58.0,-0.0405465131,59.0,0.0878115101,60.0,0.0743115553,61.0,-0.1215765523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.283962697275,0.08528199024255435,4.0,62.0,0.1711531893,63.0,0.2720952352,64.0,0.3220106656,65.0,0.370591699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.30714872155,0.1166629861800081,4.0,66.0,0.4764300226,67.0,0.2198964058,68.0,0.2416673704,69.0,0.2906010874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,-0.38235642425000005,0.1203063288227074,4.0,70.0,-0.5233576291,71.0,-0.4043619265,72.0,-0.2309615008,73.0,-0.3707446406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,1.6666631038238695e-11,0.9393838700230815,6.0,74.0,-1.2915465965,75.0,-0.5173045282000001,76.0,-0.5639974425000001,86.0,1.2161055092,88.0,0.6507618412,90.0,0.5059812169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,0.13355223199999997,1.357805503971046,6.0,77.0,-0.9875151665,78.0,-0.3134897465,79.0,-1.7010086651,87.0,1.0360325392,89.0,1.8611307047999999,91.0,0.9061637261000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,1.9016970790333332,0.07606061584126401,3.0,80.0,1.8168853911,82.0,1.9243431033,84.0,1.9638627427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,1.3808903306333333,0.20941032220363612,3.0,81.0,1.5741432602,83.0,1.1583962292,85.0,1.4101315025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,3.33333360913457e-11,0.43513482659944996,3.0,92.0,0.5022053755,93.0,-0.23751453260000002,94.0,-0.2646908428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,-0.24833713903333332,0.4603229728226961,3.0,95.0,0.2826642202,96.0,-0.4932124295,97.0,-0.5344632078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,0.180144918,0.19930004224809486,3.0,98.0,0.388718086,99.0,-0.008364181,100.0,0.160080849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,-0.11677574476666668,0.08312620473140611,3.0,101.0,-0.071441458,102.0,-0.21271339890000002,103.0,-0.0661723774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,-0.9785278700000001,0.10437794798054766,3.0,104.0,-0.9457941213000001,105.0,-0.8944401163000001,106.0,-1.0953493724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,-0.5934679758,0.20453921231708,3.0,107.0,-0.404105545,108.0,-0.8103894944000001,109.0,-0.565908888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,-0.5716229242,0.119179565983491,3.0,110.0,-0.6470164522,111.0,-0.6336288728,112.0,-0.43422344760000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,-0.10384435219999999,0.18683931568947437,3.0,113.0,-0.1653523069,114.0,0.1059948242,115.0,-0.2521755739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
