,STM4322
SRX3136375,0.056335948000000004
SRX3136376,-0.1335361186
SRX3136377,-0.0616111227
SRX3136378,0.1388112934
SRX3136379,0.1311567947
SRX3136380,0.1679969644
SRX3136381,0.1107113368
SRX3136382,0.21228485460000002
SRX8914620,-0.008277792400000001
SRX8914621,-0.0378545002
SRX8914622,0.0461322927
SRX8914623,-0.7570461364000001
SRX8914625,-0.6366216672
ERX3503512,0.0646779348
ERX3503513,-0.1964806929
ERX3503514,0.1318027581
ERX3503515,0.5530607299
ERX3503516,0.6026373698
ERX3503517,0.6082889308
ERX3503518,-0.33793485430000003
ERX3503519,-0.4432372182
ERX3503520,-0.2066791071
SRX2195704,-0.14070745210000002
SRX2195705,0.14070745210000002
SRX2195706,0.09043720370000001
SRX2195707,-0.1074757714
SRX2195708,0.38805989900000004
SRX2195709,0.46708433060000004
SRX2195710,0.6626738324
SRX2195711,0.6962673084000001
ERX3467881,0.0915600265
ERX3467883,-0.0915600265
SRX3798491,0.4761936519
SRX3798492,0.8722453026
SRX3798499,0.46368076340000003
SRX3798500,0.3732691718
SRX3798501,0.7511980833
SRX3798502,0.6918809481
SRX3798503,1.4063796364
SRX3798504,0.7274492475000001
SRX3798506,1.7935884616000002
SRX3798507,0.19345849850000002
SRX3798508,0.3192554248
SRX3798509,0.0716822706
SRX3798510,-0.2336293659
SRX3798517,0.7105028847
SRX3798518,0.1619470953
SRX4341761,0.0671633965
SRX4341762,0.1278683893
SRX4341763,0.2310063947
SRX4341764,-0.3349040377
SRX4341765,-0.7275991233
SRX4341766,-0.3949952459
SRX4341767,-0.1243594819
SRX4341768,0.07382800020000001
SRX4341769,0.0505314817
SRX1258665,-0.3494678714
SRX1258666,-0.4729865258
SRX1258667,-0.3111294752
SRX1258669,-0.24746035670000002
SRX1258670,0.24746035670000002
ERX2079594,0.1219767578
ERX2079595,0.07140374320000001
ERX2079596,0.199533292
ERX2079597,0.0110883757
ERX2079598,0.0184076918
ERX2079599,-0.0294960675
SRX2804001,0.31386784570000004
SRX2804004,-0.7705406113000001
SRX2804005,-0.9706285164
SRX2804006,0.2278938557
SRX2804007,-1.0825413386
SRX2804008,-0.7768913998
SRX2804009,-0.094923031
SRX2804010,0.47346147660000004
SRX2804011,-0.0147191286
SRX2804012,0.018035558900000002
SRX2804013,-0.7175394648
SRX2804014,-1.0205497695
SRX2804015,-0.6760752763
SRX2804016,-1.4192189391
SRX2804017,-0.5667435528
SRX2804019,-0.6987493042
SRX2804020,0.4299610393
SRX2804021,-0.5025604735
SRX2804022,0.2213108336
SRX2804023,-1.3169941804
SRX2804024,0.1946004975
SRX2804027,0.0208271726
SRX2804028,-0.1447883352
SRX2804029,0.12396116260000001
SRX2804030,-1.5809305642
SRX2804031,-1.4965436514000001
SRX2804032,-1.9730865456000002
SRX2804033,0.11993309440000001
SRX2804034,-1.134850709
SRX2804035,-1.5458434792
SRX2804036,-1.7291893191
SRX2804037,-1.4492013443
SRX2804038,-1.1861812128
SRX2804039,0.3453543939
SRX2804040,0.17877133520000002
SRX2804041,-0.8958128493
SRX2804042,-1.1615090191
SRX2804043,-1.0425412808
SRX2804044,-1.1646324674
SRX2804045,-0.1169744278
SRX2804046,-0.0768098478
SRX2804047,-1.019871738
SRX2804048,0.429351113
SRX2804049,-0.5445673433
SRX2804050,-1.4838227635
SRX2804051,-1.3318997838
SRX2804052,-0.39914073440000003
SRX2804053,-0.1091682162
SRX2804054,-0.09124304030000001
SRX2804055,-1.8435126868
SRX2804056,-1.7307283482
SRX2804057,-1.6450539207000001
SRX2804058,-0.310194968
SRX2804059,-0.1456577756
SRX2070419,0.8701293349
SRX2070420,0.9842665718
SRX2070421,1.0813185856
SRX2070422,0.0507050817
SRX2070423,0.1885988546
SRX2070424,0.2364234309
SRX2070425,0.0577643937
SRX2070426,-0.0001761308
SRX2070427,-0.0575882629
SRX1470895,0.1713714742
SRX1470896,-0.1713714742
SRX2409106,0.1843378429
SRX2409107,-0.2289960717
SRX2409108,0.044658228800000005
SRX2409109,0.5683194019
SRX2409110,1.0566678959
SRX2409111,0.8559097255
SRX7973255,0.08520623470000001
SRX7973256,-0.3285989523
SRX7973257,0.2433927176
SRX7973258,-0.3311857736
