,new_465941_466041
LBexp_1,13.4622
LBexp_2,13.5635
LBexp_3,13.3028
LBtran_1,12.7647
LBtran_2,13.1427
LBtran_3,13.451
LBstat_1,12.7057
LBstat_2,13.1105
LBstat_3,12.8229
LBGexp_1,13.0899
LBGexp_2,13.2448
LBGexp_3,13.4502
LBGtran_2,13.1468
LBGtran_3,13.7309
LBGstat_1,14.314
LBGstat_2,13.6141
LBGstat_3,12.7478
S0_1,13.3969
S0_2,13.3511
S0_3,13.9641
S1_1,12.8428
S1_2,12.9287
S1_3,13.4958
S2_1,12.5522
S2_2,12.2481
S2_3,13.322
S3_1,12.2579
S3_2,12.2528
S4_1,12.3151
S4_2,12.3123
S4_3,11.9695
S5_1,11.7125
S5_2,12.074
S5_3,12.3819
S6_1,11.383
S6_2,10.3845
S6_3,11.8198
S6/t_1,11.1668
S6/t_2,9.5209
S6_4,10.6654
S6_5,11.3885
S6_6,11.5508
S7_4,10.812
S7_5,10.7988
S7_6,10.811
S8_4,10.4767
S8_5,10.2134
G135_1,12.7383
G135_3,10.6068
G150_1,12.5825
G150_2,13.1495
G150_3,12.9848
G180_1,12.5783
G180_2,12.9878
G180_3,11.5918
C30_1,12.8293
C30_2,13.015
C90_1,12.5378
C90_2,13.0276
BI_1,13.3341
BI_2,13.6778
BC_2,13.598700000000001
BC/t_1,13.2387
BC/t_2,13.1879
BC_1,13.0682
Sw_1,13.1479
Sw_2,13.4406
BT_1,12.5236
BT_2,11.9563
B36_1,12.9041
B36_2,12.5883
B60_1,13.1639
B60_2,12.5641
M9exp_1,13.245
M9exp_2,12.8214
M9exp_3,12.6909
M9tran_1,12.8661
M9tran_2,12.7976
M9tran_3,12.9105
M9stat_1,11.908
M9stat_2,11.5426
M9stat_3,11.3447
M+G_1,12.7697
M+G_2,12.8919
M+G_3,12.7079
Glu_1,13.2991
Glu_2,13.2142
Glu_3,13.31
Fru_1,12.9517
Fru_2,13.3349
Fru_3,12.5132
Mal_1,12.5246
Mal_2,12.458
Mal_3,12.6151
G+S_2,12.6196
G+S_3,12.8925
Pyr_1,12.2481
Pyr_2,12.9205
Pyr_3,12.7767
Gly_1,12.7372
Gly_2,13.3971
Gly_3,11.6323
Glucon_1,11.9712
Glucon_2,12.5526
Glucon_3,11.5194
aero_1,13.2591
aero_2,12.34
aero_3,13.4917
nit_1,13.0834
nit_2,13.4138
nit_3,13.0338
ferm_1,12.5468
ferm_2,12.9093
ferm_3,13.276
T-5.40H_1,13.5236
T-4.40H_1,13.6108
T-3.40H_1,13.6038
T-2.40H_1,13.1715
T-1.40H_1,12.7968
T-1.10H_1,13.161200000000001
T-0.40H_1,12.8076
T0.0H_1,12.7296
T0.30H_1,11.6106
T1.0H_1,11.8698
T1.30H_1,11.9641
T2.0H_1,12.2097
T2.30H_1,13.1769
T3.0H_1,12.9467
T3.30H_1,13.4322
T4.0H_1,13.3454
T5.0H_1,12.9313
HPh_1,13.4087
HPh_2,13.2038
HPh_3,13.4238
LPh_1,13.4239
LPh_2,14.0611
LPh_3,13.654
LPhT_1,12.6153
LPhT_2,12.719
LPhT_3,12.9888
SMMPr_1,12.9044
SMMPr_2,13.0457
SMMPr_3,13.2793
HiTm_1,12.4922
HiTm_2,12.2651
HiTm_3,12.2184
LoTm_1,13.3003
