,Value,list
TF,YdfF,
reg_genes,0,[]
comp_genes,15,"['cysD' 'PA2203' 'PA2310' 'PA2481' 'cysN' 'PA1837' 'PA2202' 'sbp' 'PA2204'
 'PA5024' 'cysI' 'PA2482']"
both_genes,0,['cysT' 'cysW' 'cysA']
reg_genes2,3,
comp_genes2,0,
both_genes2,0,
