,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,AB0057_PGcoculture__PGAB,1.0247138895666665,0.2895687364389929,3.0,0.0,1.1734550357,1.0,0.691003565,2.0,1.209683068,,
1,AB0057_PGcoculture__AB ,-2.499999512961537e-11,0.13524463760292474,4.0,3.0,0.14097698120000002,4.0,-0.0521900629,5.0,0.0746306259,6.0,-0.1634175443
2,AB0057_PGcoculture__ABPG,-0.712188864175,0.5763129672121127,4.0,7.0,-1.0619040997,8.0,-1.1013480094,9.0,0.1314300672,10.0,-0.8169334148
3,AB5075_AZI__AZI_000,0.0,0.10564212108763914,2.0,11.0,-0.07470026020000001,17.0,0.07470026020000001,,,,
4,AB5075_AZI__preculture,0.3138510192,0.02150586050735122,2.0,12.0,0.2986440794,13.0,0.329057959,,,,
5,AB5075_AZI__AZI_040,0.41120738385000005,0.32096946074983823,2.0,14.0,0.6381670661000001,18.0,0.1842477016,,,,
6,AB5075_AZI__AZI_028,0.6192425000999999,0.04410458480919646,2.0,15.0,0.5880558491,19.0,0.6504291511,,,,
7,AB5075_AZI__AZI_003,0.1080478887,0.08153566425038954,2.0,16.0,0.1657023098,20.0,0.0503934676,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,-0.24046466116666668,0.3135283781810613,3.0,21.0,0.0228108375,28.0,-0.587310572,29.0,-0.156894249,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,0.0,0.5648192848813726,3.0,22.0,-0.5605598278,23.0,-0.008424665500000001,24.0,0.5689844933,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,-0.7137582881333334,0.12455426420723541,3.0,25.0,-0.7951805347,26.0,-0.5703749775,27.0,-0.7757193522,,
11,AB5075_VIR-O_LSO__VIR-O,-3.333335459506278e-11,0.5638884576740174,3.0,30.0,0.3054650364,32.0,-0.6507169822000001,34.0,0.3452519457,,
12,AB5075_VIR-O_LSO__LSO,0.19938426996666667,0.143497779794998,3.0,31.0,0.09389688310000001,33.0,0.1414666729,35.0,0.3627892539,,
13,AB5075_Zinc__Control,0.0,0.7310512689286761,3.0,36.0,0.2080850962,37.0,-0.8125348927,38.0,0.6044497965,,
14,AB5075_Zinc__Zinc,0.02052552305,0.13599881787108722,2.0,39.0,-0.07564016330000001,40.0,0.11669120940000001,,,,
15,AB5075_biofilm+abx__planktonic,-7.401486830834377e-17,1.2379990512945847,3.0,41.0,1.3464266147,42.0,-0.2572888197,44.0,-1.089137795,,
16,AB5075_biofilm+abx__biofilm,1.4612022135333333,0.29418168486278223,3.0,43.0,1.6791584447,45.0,1.1265824026,46.0,1.5778657933,,
17,AB5075_biofilm+abx__cip_biofilm,1.2877778326666667,0.20893008966503826,3.0,47.0,1.1132118771,48.0,1.2308497577,50.0,1.5192718632000002,,
18,AB5075_biofilm+abx__tet_biofilm,2.185398138966667,0.44969153626607467,3.0,49.0,2.6690259934,51.0,2.1072929519,52.0,1.7798754716,,
19,AB5075_gigAB__kan_gigB,-2.0012517267333334,0.3527483108367586,3.0,53.0,-1.6033898985000001,54.0,-2.275752774,55.0,-2.1246125077,,
20,AB5075_gigAB__gigB,0.13031225803333335,0.10166472975484943,3.0,56.0,0.14415056410000002,57.0,0.0224372075,58.0,0.2243490025,,
21,AB5075_gigAB__kan_gigA,-1.0675079555333333,0.9255981163864581,3.0,59.0,-1.1174154216,60.0,-0.1179657699,61.0,-1.9671426751,,
22,AB5075_gigAB__gigA,0.6077133904666666,0.3228788278424992,3.0,62.0,0.35948478,63.0,0.9727377519,64.0,0.4909176395,,
23,AB5075_gigAB__kan_WT,-0.3572581619333333,0.13392737036357344,3.0,65.0,-0.28716428310000003,66.0,-0.5116854877,67.0,-0.27292471500000004,,
