,-0.08621353909090909,-0.06897083127272727,-0.051728123454545444,-0.03448541563636362,-0.017242707818181796,2.7755575615628914e-17,0.01724270781818185,0.034485415636363675,0.0517281234545455,0.06897083127272732,0.08621353909090915,0.10345624690909097,0.1206989547272728,0.13794166254545462,0.15518437036363644,0.17242707818181827,0.1896697860000001,0.20691249381818191,0.22415520163636374,0.24139790945454556
thresh,-0.094834893,0.094834893,4,,,,,,,,,,,,,,,,,
unreg,1,2,4,59,907,3704,789,64,11,1,0,0,0,0,0,0,0,0,0,0
Dnr,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anr,0,0,0,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Dnr and Anr,0,0,0,1,3,2,1,0,0,1,0,1,0,1,1,1,0,2,2,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Dnr_genes,[],[],[],[],['PA0521' 'nirQ' 'PA0522'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Anr_genes,[],[],[],[],['hcnA'],['arcB' 'arcA' 'arcD' 'arcC' 'hcnC' 'hcnB'],['ccoN2' 'ccoQ2' 'ccoO2' 'ccoP2'],[],[],[],[],[],[],[],[],[],[],[],[],[]
Dnr and Anr_genes,[],[],[],['moaB1'],['moeA1' 'moaC' 'moaE'],['moaD' 'nirS'],['nirM'],[],[],['nirC'],[],['nirF'],[],['PA0515'],['nirN'],['nirL'],[],['PA0512' 'PA0513'],['nirJ' 'PA0510'],[]
