k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,-0.005792710217647255,,,
7,Zinc - Steady,False,-0.004613435282371938,,,
10,Copper,False,-0.004158213450573385,,,
6,Iron,False,-0.003609239819925279,,,
14,UC-7,False,-0.002655349099077284,,,
4,UC-4,False,0.0020219043432734905,,,
0,UC-1,False,-0.001525474585359916,,,
3,Cadmium,False,-0.0015099462843500078,,,
2,UC-3,False,-0.0012269097950775175,,,
11,Chromium,False,0.0008908606728073211,,,
8,Zinc - Fast,False,-0.0008237780869239941,,,
1,UC-2,False,0.0005949631432304159,,,
9,UC-5,False,-0.00046340528881199744,,,
12,Zinc - Intermediate,False,-0.00013677142833987902,,,
13,UC-6,False,-5.19882105072611e-05,,,
