,SACI_RS03270
SRX5495523,0.42628854423356977
SRX5495524,0.5077318896810894
SRX5495525,-1.0485797595087334
SRX5495526,-1.1637331998012144
SRX6762909,0.04581409891485855
SRX6762910,-0.04581409891486032
SRX6762911,0.07205383195738513
SRX6762912,0.04576453104274592
SRX3467357,-0.21329479755901734
SRX3467358,0.21329479755901734
SRX3467359,-0.05400507722913162
SRX3467360,0.1517260948180379
SRX3565164,0.13900682870910153
SRX3565165,-1.5470017465663342
SRX3565166,-0.788531253202942
SRX3565167,-0.969577575376249
SRX3565168,-1.5464209202430332
SRX3565169,-1.5815137036344105
SRX3565170,-0.9251139935430714
SRX3565171,-1.1415456134735342
SRX3565172,-1.5194327169114423
SRX3565173,-0.5052143924629267
SRX3565174,-0.7692172727768636
SRX3565176,-1.027506443352978
SRX3565177,-1.4323052884510723
SRX3565178,-1.4065200396472886
SRX3565179,-0.8602117660407824
SRX3565180,-0.2637959030428316
SRX3565181,-1.155221128926529
SRX3565182,-0.8998472519064631
SRX3565183,-1.2040279736017343
SRX3565184,-0.911608040567371
SRX3565185,-1.4663453546990315
SRX3565186,-1.2657847180625943
SRX3565187,-0.6447962550144393
SRX3565188,0.07030479742807749
SRX3565191,-0.26809184367676764
SRX3565192,-0.3821732876010024
SRX3565193,-1.1355715803583024
SRX3565194,-0.2729835530674816
SRX3565195,-0.1687738464846955
SRX3565197,-1.0146280535358423
SRX3565198,-1.435023504520137
SRX3565199,0.3290110039709937
SRX3565200,0.3904579509742501
SRX3565201,-0.5647998563633596
SRX3565202,-0.6168778782350941
SRX3565203,0.3844892387663563
SRX3565204,0.5625115197605748
SRX3565205,-0.4607226117606142
SRX3565206,0.12478907433372832
SRX3565208,-0.7577236251048342
SRX3565209,-0.8680777805674413
SRX3565210,0.2773424521461987
SRX3565211,0.5060172031648449
SRX4001511,0.12761193231191825
SRX4001513,-0.12761193231191825
SRX4001514,-1.1862512321082583
SRX4001515,-0.30907195347042205
SRX4001516,-0.8797352830404144
SRX4001517,-1.2939799710597448
SRX4001518,-0.5250256123730601
SRX4001519,-0.6056915439998569
SRX4001520,-0.8742492512050841
SRX4001521,-0.4158612567582356
SRX4001522,-0.603746070560625
SRX4001523,-0.5467566315617489
SRX4001524,-0.1545837391035345
SRX4001525,-1.5444635522433394
SRX4001526,-0.9045952472263554
SRX4001528,-2.1748565361978502
SRX3823521,-0.06428859456363868
SRX3823522,0.04438219961030754
SRX3823523,0.019906394953334683
SRX3823524,0.38897061025392254
SRX3823525,0.1657853950768935
SRX3823526,0.7893567366734509
SRX3823527,0.16262268032059168
SRX3823528,0.10745946295900666
SRX3823529,0.1778455887109125
SRX3823530,-0.016944296251605095
SRX3823531,0.20946273891986245
SRX3823532,0.3717840499679266
SRX3823533,0.37445300764050415
SRX3823534,0.5286514310175576
SRX3823536,0.5294339682205109
SRX3823537,0.3822667490558267
SRX3823538,0.3701687769021493
SRX3823539,0.20671379119452205
SRX5653264,0.04479969038687948
SRX5653265,0.002829875322127861
SRX5653266,-0.2447273969902408
SRX5653267,-0.06237679486861581
SRX5653268,0.27661791986202644
SRX5653269,-0.214241124993416
