,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
13,co_culture__b_thai_45,-29.36053948516667,1.996771668097445,3.0,17.0,-27.4701744894,50.0,-31.4489574057,66.0,-29.1624865604,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,-11.443867990933333,6.967284357811246,3.0,18.0,-6.0932150623,25.0,-19.3221682444,62.0,-8.9162206661,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,4.043529810875,2.9844378195876247,4.0,19.0,2.450749983,28.0,6.0147342866,56.0,7.0344440587,73.0,0.6741909152000001,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,-11.269243642075,9.201725875345872,4.0,21.0,-1.5666699258999999,34.0,-16.7243374604,45.0,-21.1742672007,58.0,-5.6116999813,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,2.9146572024750004,1.1047251824202262,4.0,23.0,2.7562948799,42.0,3.5838242812,70.0,1.4227417367,79.0,3.8957679121,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,3.7796732136499998,1.679083235395994,4.0,24.0,3.7008946712,29.0,2.2175512254,68.0,3.0728296151,74.0,6.1274173429,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,1.332240594275,2.7181573034463042,4.0,27.0,-0.2462971799,31.0,-0.0506599248,69.0,5.399065273,75.0,0.2268542088,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,-15.201642440375,9.304248572689216,4.0,30.0,-5.6441304173999995,32.0,-23.3289787378,59.0,-8.800383212,86.0,-23.0330773943,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,-22.8738955655,,1.0,35.0,-22.8738955655,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,-14.602477936549999,7.4498289443823245,4.0,36.0,-24.5815650506,44.0,-15.9006153391,60.0,-9.8706779954,61.0,-8.0570533611,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,-2.7755575615628914e-17,0.5717844269019234,4.0,37.0,0.3898650456,46.0,0.3828605941,57.0,0.051634239000000005,84.0,-0.8243598787,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,7.9091427349500005,2.585912241686739,2.0,39.0,9.7376588166,43.0,6.0806266533,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-14.45182819105,0.2227642974738266,2.0,47.0,-14.6093463364,55.0,-14.2943100457,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,-4.625929269271485e-18,0.7241854813542079,3.0,87.0,0.7718133103,90.0,-0.6646050081,93.0,-0.10720830220000001,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,0.22749864729999994,1.6180009089298406,3.0,88.0,2.057613777,91.0,-1.0130368743,94.0,-0.3620809608,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,2.1201643007,2.4931795224465882,3.0,89.0,4.9166778702,92.0,0.1298112207,95.0,1.3140038112,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,-2.5000036762978795e-11,0.9678917512351222,4.0,96.0,-0.9164118573000001,97.0,-0.5056154557,98.0,1.3042694216,99.0,0.1177578913,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,-0.2182264416,0.2879052359791922,2.0,100.0,-0.4218061863,104.0,-0.0146466969,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,-0.280577057,0.08461918000502744,2.0,101.0,-0.22074226100000002,105.0,-0.34041185300000004,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,1.666666804567285e-11,1.4165051199386653,12.0,102.0,-0.8700329014,110.0,1.3495364344,117.0,0.4623245823,125.0,-0.21913915490000002,131.0,-1.7364068116,134.0,-0.4390900131,138.0,-2.0474899338,159.0,0.7294855411000001,162.0,-0.43238618500000003,164.0,-1.1948032363,170.0,2.1171849793,174.0,2.2808166992,,,,
33,immunity_isolated__WT_npr1,-0.1891536988,0.44754434877426486,2.0,103.0,0.12730794510000001,126.0,-0.5056153427,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,-2.8412103262428574,2.0305152065336944,14.0,106.0,-3.595499901,113.0,-1.3864994162,121.0,-4.4489530717,127.0,-2.0549776267,136.0,-2.92494259,142.0,-1.5553008607,145.0,-0.3133852079,150.0,1.2861424451,160.0,-5.5802228339,161.0,-4.556923172,163.0,-5.7159119174,167.0,-4.5788660895,172.0,-2.1033695524000002,176.0,-2.2482347731
35,immunity_isolated__AvrRpt2_npr1,-2.5330862973,3.296726573978248,3.0,107.0,-4.8855491199,128.0,-3.9487354976,146.0,1.2350257256,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,-4.6243976554,2.5661427375647334,3.0,108.0,-6.7489373207,129.0,-5.3509366324,147.0,-1.7733190131,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,-1.8814502910000002,3.481242105286193,2.0,109.0,-4.3430601906,148.0,0.5801596086,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,0.08262789094999995,1.3506566349605043,4.0,111.0,0.9350716126,119.0,1.4964155505,140.0,-0.7509365893000001,165.0,-1.35003901,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,0.640625204625,1.2422485321952714,4.0,112.0,0.023843425600000002,120.0,2.4181627562,141.0,0.5162120951,166.0,-0.3957174584,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,-2.3183341793666665,3.3729682470310767,3.0,114.0,-1.7947372923,122.0,-5.9224820242,143.0,0.7622167784,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,-3.1391931416749994,1.923377863772352,4.0,115.0,-3.3522518018,123.0,-4.0665010954,144.0,-0.3846752473,168.0,-4.7533444222,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,-2.1642149006999998,1.0300359959258318,3.0,116.0,-1.1840366001,124.0,-2.0708556581,169.0,-3.2377524439,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,0.7275277321,0.47420628555892474,2.0,118.0,1.0628422123,139.0,0.3922132519,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,0.47640291856666667,0.2940919092592732,3.0,130.0,0.1456499568,152.0,0.5751317453,156.0,0.7084270536,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,-0.11356846390000003,1.2077064132619388,2.0,132.0,-0.9675458584000001,135.0,0.7404089306,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,-3.97984164855,0.020348414458500465,2.0,133.0,-3.9654531467,137.0,-3.9942301504,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,3.14435798855,3.4874747732046147,2.0,149.0,0.6783409272,151.0,5.6103750499,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,3.449152750733333,2.5180824604649694,3.0,153.0,4.9715602743,155.0,4.8332801468,158.0,0.5426178311000001,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,5.88231211495,4.309167974230099,2.0,154.0,8.929354010800001,157.0,2.8352702191,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,1.2185729336,1.3059311124841013,2.0,171.0,0.2951401882,175.0,2.142005679,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,-1.82995784295,1.1039627158434202,2.0,173.0,-2.6105773655,177.0,-1.0493383204,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,7.401486830834377e-17,2.339427180795194,3.0,178.0,1.7638527892,182.0,-2.6538002721,183.0,0.8899474829,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,11.342365324366668,2.330445704933954,3.0,179.0,12.0463055632,180.0,13.2396902698,181.0,8.7411001401,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,0.0,2.1469675340014818,3.0,184.0,0.1030578444,185.0,2.0935827072,186.0,-2.1966405516,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,3.0826524426333335,2.971263518034654,3.0,187.0,5.3005818319,188.0,4.2406237444,189.0,-0.2932482484,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,0.7208534698333334,1.8347648505601792,3.0,190.0,1.503830267,191.0,-1.3755022427,192.0,2.0342323852,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,10.126931480233333,1.4348436162017097,3.0,193.0,10.0692925888,194.0,8.7217758489,195.0,11.589726002999999,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,-0.5029651907,2.5078325869443225,3.0,196.0,-3.0537115051,197.0,1.9596291817,198.0,-0.4148132487,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,9.257127887833333,1.7952755640446059,3.0,199.0,7.2307905966,200.0,10.6490870263,201.0,9.8915060406,,,,,,,,,,,,,,,,,,,,,,
