,b2092_1
cra_crp__delcra_glc__1,9.6803123814
cra_crp__delcra_glc__2,9.624973389800001
rpoB__wt_031__1,12.8333107561
rpoB__wt_044__1,10.1715957461
rpoB__wt_lb__1,12.871072592099999
rpoB__wt_lb__2,12.8502882156
rpoB__rpoBE546V_031__1,11.6279384994
rpoB__rpoBE546V_044__1,11.2055299723
rpoB__rpoBE546V_lb__1,12.4324452706
rpoB__rpoBE546V_lb__2,12.4222558347
rpoB__rpoBE546V_glc__1,9.8589355422
rpoB__rpoBE672K_glc__1,9.6140831364
rpoB__rpoBE672K_glc__2,9.6363346912
rpoB__rpoBE672K_lb__1,11.5539490267
rpoB__rpoBE672K_lb__2,11.514810451
crp__wt_fru__1,12.2127122818
crp__wt_glyc__1,12.7180117755
crp__wt_glyc__2,12.6005433469
crp__delar1_glyc__1,6.2494744162
crp__delar1_glyc__2,5.9324976754000005
crp__delar1ar2_glyc__1,2.8088754949
crp__delar1ar2_glyc__2,2.5601958731
crp__delar1ar2_glyc__3,3.1249123335
crp__delar2_glyc__1,3.8804297617
crp__delar2_glyc__2,4.0432800914
crp__delar2_glyc__3,3.7947531023
crp__delcrp_fru__1,4.2911852067
crp__delcrp_fru__2,4.1859325216
crp__delcrp_fru__3,4.7106675033
crp__delcrp_glc__1,4.0332363671
crp__delcrp_glc__2,4.1624612586
crp__delcrp_glc__3,4.256707388
crp__delcrp_glyc__1,3.9500560572000003
crp__delcrp_glyc__2,3.991102097
crp__delcrp_glyc__3,4.0949237983
glu__glu_ale3__1,8.9267042127
glu__glu_ale4__1,9.4660165126
glu__glu_ale5__1,11.2371735182
glu__glu_ale6__1,8.8854118526
glu__glu_ale8__1,9.4900366183
glu__glu_ale9__1,9.2104258239
glu__glu_ale10__1,8.8263070937
42c__wt_42c__1,9.8040642444
42c__42c_ale1__1,10.6746532118
42c__42c_ale2__1,8.9394177217
42c__42c_ale3__1,8.8849932794
42c__42c_ale4__1,9.3477289362
42c__42c_ale5__1,8.9121384545
42c__42c_ale6__1,9.2928515005
42c__42c_ale8__1,9.0436831237
42c__42c_ale9__1,9.0400605349
42c__42c_ale10__1,9.3748076432
ssw__wt_ac__1,12.2862225803
ssw__wt_glc__1,9.4656123353
ssw__wt_glyc__1,12.8674091602
ssw__wt_xyl__1,13.3869981843
ssw__glc_ale1__1,11.3289526053
ssw__glc_ale2__1,9.540745496
ssw__glc_ale3__1,10.9083145578
ssw__glyc_ale1__1,11.1147711902
ssw__glyc_ale2__1,11.4686660844
ssw__xyl_ale1__1,9.6955359715
ssw__xyl_ale2__1,11.3489764825
ssw__xyl_ale3__1,9.5360038764
ssw__glc_ac_ac2__1,12.9050223995
ssw__glc_ac_glc1__1,8.774502989
ssw__glc_ac_glc2__1,10.8842181495
ssw__glc_glyc_glc__1,10.083983568
ssw__glc_glyc_glyc__1,11.8748302069
ssw__glc_xyl_glc__1,10.0519045504
ssw__glc_xyl_xyl__1,11.5702283025
pgi__glu4_delpgi__1,11.7153052384
pgi__pgi_ale1__1,10.4832695503
pgi__pgi_ale2__1,10.3073700912
pgi__pgi_ale3__1,10.5873091403
pgi__pgi_ale5__1,10.5891862609
pgi__pgi_ale6__1,9.9989124145
pgi__pgi_ale7__1,9.8141681758
pgi__pgi_ale8__1,9.5202722634
ica__wt_glc__1,11.4145752686
ica__wt_glc__2,11.3524588111
ica__wt_glc__3,10.1445837812
ica__wt_glc__4,10.0995634795
ica__arg_sbt__1,12.9007386988
ica__arg_sbt__2,12.8570587612
ica__cytd_rib__1,13.3616185302
ica__cytd_rib__2,13.129956247
ica__gth__1,4.8311310672
ica__gth__2,4.5687537619
ica__leu_glcr__1,12.3952845249
ica__leu_glcr__2,12.3400837594
ica__met_glc__1,10.9042523799
ica__met_glc__2,10.8807845549
ica__no3_anaero__1,9.1483347322
ica__no3_anaero__2,9.2282107876
ica__phe_acgam__1,11.1428752618
ica__phe_acgam__2,11.1084898294
ica__thm_gal__1,13.2477055548
ica__thm_gal__2,13.1645757593
ica__tyr_glcn__1,11.3422236559
ica__tyr_glcn__2,11.3330459549
ica__ura_pyr__1,12.463649137099999
ica__ura_pyr__2,13.085520796
ica__wt_glc__5,10.9320717603
ica__wt_glc__6,10.9241039156
ica__bw_delpurR_cytd__1,10.2374175921
ica__bw_delpurR_cytd__2,10.2330734602
ica__ade_glc__1,9.7182037463
ica__ade_glc__2,9.7772911187
ytf__wt_glc__1,10.5381241025
ytf__wt_glc__2,10.3959295468
ytf__delyafC__1,12.04969842
ytf__delyafC__2,11.783667676
ytf__delyeiE__1,11.5045555575
ytf__delyeiE__2,11.7331125521
ytf__delyiaJ__1,11.4048701412
ytf__delyiaJ__2,11.4298533332
ytf__delyieP__1,11.1155089892
ytf__delyieP__2,10.7219303866
ytf__wt_ph5__1,10.267036153
ytf__wt_ph5__2,10.1205329774
ytf__wt_ph8__1,10.0347304063
ytf__wt_ph8__2,9.9416085593
ytf__delybaO__1,12.376050216
ytf__delybaO__2,11.6627092685
ytf__delybaQ__1,10.2576635881
ytf__delybaQ__2,10.2637636536
ytf__delybiH__1,10.497812702000001
ytf__delybiH__2,10.5500352299
ytf__delydcI_ph5__1,10.567014650299999
ytf__delydcI_ph5__2,10.590668064599999
ytf__delydcI_ph8__1,9.6545918315
ytf__delydcI_ph8__2,10.2688377568
ytf__delyddM__1,10.3414101931
ytf__delyddM__2,10.0633772166
ytf__delyheO__1,12.4691147652
ytf__delyheO__2,11.6574698275
fps__bw_glc__1,10.6684317315
fps__bw_glc__2,10.7830435975
fps__fps_thrA_ale1__1,9.7806805251
fps__fps_thrA_ale1__2,10.0564124119
fps__fps_thrA_ale2__1,10.4044360077
fps__fps_thrA_ale2__2,10.372106520300001
fps__fps_serB_ale1__1,10.3019985205
fps__fps_serB_ale1__2,10.2711485635
fps__fps_serB_ale4__1,7.9902923790000004
fps__fps_serB_ale4__2,8.2659192708
fps__fps_ptsI_ale1__1,12.966914259
fps__fps_ptsI_ale1__2,13.1496899966
fps__fps_ptsI_ale3__1,12.9072305092
fps__fps_ptsI_ale3__2,12.8917196308
pal__lyx_ale2_f6__1,12.5380824404
pal__lyx_ale2__1,12.1542683539
pal__lyx_ale2__2,12.225121926
pal__lyx_ale4__1,12.1542683539
pal__lyx_ale4__2,12.225121926
pal__5drib_ale10_f18__1,13.4950797097
pal__5drib_ale10_f18__2,13.4807832662
pal__5drib_ale10__1,13.5443164611
pal__arab_ale14_f9__1,11.6369877726
pal__arab_ale14_f9__2,11.5967673245
pal__arab_ale14__1,11.8776526999
pal__arab_ale14__2,11.8459207083
pal__arab_ale16__1,12.1583297746
pal__arab_ale16__2,12.0018815323
pal__tartr_ale26_f10__1,13.162798082
pal__tartr_ale26_f10__2,13.2168491284
pal__tartr_ale26__1,13.1033016068
pal__tartr_ale26__2,13.023613247
pal__tartr_ale28_f10__1,12.2433751575
pal__tartr_ale28_f10__2,12.1049160598
pal__tartr_ale28__1,12.8210187802
pal__tartr_ale28__2,12.0997831256
efeU__delmenFentC_citr__1,10.9239460024
efeU__delmenFentC_citr__2,10.8594959996
efeU__delmenFentC__1,8.254993938
efeU__delmenFentC__2,8.3185579299
efeU__menFentC_ale39__1,10.9794342336
efeU__menFentC_ale39__2,10.9365793224
efeU__menFentC_ale29__1,10.188829716
efeU__menFentC_ale29__2,10.0099864002
efeU__menFentC_ale30__1,10.4966119529
efeU__menFentC_ale30__2,10.4497896249
efeU__menFentCubiC_ale36__1,9.7317219041
efeU__menFentCubiC_ale36__2,9.8933929136
efeU__menFentCubiC_ale37__1,9.8226779806
efeU__menFentCubiC_ale37__2,9.9112311128
efeU__menFentCubiC_ale38__1,10.3740572106
efeU__menFentCubiC_ale38__2,10.1300068644
