,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,ALE__GalactoseA5,13.996110674419125,0.2300331954791625,2.0,0.0,14.158768706840451,1.0,13.833452641997798,,,,
1,ALE__GalactoseA6,12.851008194342363,0.10109183579925722,2.0,2.0,12.922490916958616,3.0,12.779525471726112,,,,
2,ALE__GalactoseA8,10.735699141885075,0.318181988627296,2.0,4.0,10.510710500075293,5.0,10.960687783694857,,,,
3,ALE__IL_Control,3.2892666368411483e-10,1.8904811502213286,4.0,6.0,-1.6009489361963736,7.0,-1.4701514579257835,8.0,0.7350674330551438,9.0,2.33603296238272
4,ALE__IL_TEOH_OAc,13.559236655257983,2.4238996682384806,2.0,10.0,11.84528076293073,11.0,15.273192547585236,,,,
5,ALE__IL_TEA_HS,4.324762638389405,0.1884308454429189,2.0,12.0,4.191521909792003,13.0,4.458003366986808,,,,
6,ALE__IL_Mixed,18.93469147782648,1.1775695461422084,2.0,14.0,18.10202406643056,15.0,19.7673588892224,,,,
7,ALE__IL_PP5350,3.627754270131272,2.4932692837689685,2.0,16.0,1.864746652254108,17.0,5.390761888008436,,,,
8,ALE__IL_T8,0.3413812668240843,0.9545126122591836,2.0,18.0,-0.3335610740324702,19.0,1.0163236076806388,,,,
9,ALE__IL_T9,-0.27226223341104017,0.35533411161585454,2.0,20.0,-0.5235213933215085,21.0,-0.0210030735005719,,,,
10,ALE__IL_Control2,20.47730277034577,4.123199457153255,2.0,22.0,17.56176047400801,23.0,23.392845066683527,,,,
11,ALE__IL_Glc+Ace,16.491633045922804,0.07883067646688878,2.0,24.0,16.54737475181806,25.0,16.435891340027542,,,,
12,ALE__XyloseA1,14.793221576403644,0.49466698194349046,2.0,26.0,15.14300395376497,27.0,14.443439199042318,,,,
13,ALE__XyloseA2,7.706783827997857,0.007180130463844176,2.0,28.0,7.701706709057069,29.0,7.711860946938645,,,,
14,ALE__XyloseA3,7.654672197838863,0.03863987328910718,2.0,30.0,7.627349681411947,31.0,7.68199471426578,,,,
15,ALE__XyloseA4,14.514309086426112,0.5627728593205455,2.0,32.0,14.912249591519412,33.0,14.11636858133281,,,,
16,Aromatic__Coumarate,-5.228381968799032,0.9757636797644043,3.0,34.0,-5.382825712282883,35.0,-4.184606887801976,36.0,-6.117713306312237,,
17,Aromatic__Coumarate+ferulate,-6.8193628431443685,0.9319049608929665,3.0,37.0,-6.631531659225828,38.0,-5.995680243683374,39.0,-7.830876626523904,,
18,Aromatic__Ferulate,-8.533853767184269,1.0330378969343252,3.0,40.0,-9.681235238255184,41.0,-8.242659255313573,42.0,-7.67766680798405,,
19,Aromatic__Glucose,-2.5178311287750904e-10,1.189632501860277,3.0,43.0,-0.1333067165937606,44.0,-1.1173641584275464,45.0,1.2506708742659576,,
20,Bioreactor1__24h,1.551944683875206e-10,0.8914107256753964,2.0,46.0,-0.6303225687922995,47.0,0.6303225691026885,,,,
21,Bioreactor2__S_0min,-5.016833337645465e-10,0.5285871118357498,3.0,48.0,0.4328121788464049,60.0,-0.5891118023063954,72.0,0.1562996219549405,,
22,Bioreactor2__S_15min,0.6530587095383011,0.7264585504858145,3.0,49.0,0.0187076652882503,61.0,1.445566841598836,73.0,0.4949016217278171,,
23,Bioreactor2__P1_15min,0.5517015661704869,0.6552865189447796,3.0,50.0,-0.1143310084591475,62.0,1.1956855030245004,74.0,0.573750203946108,,
24,Bioreactor2__P3_15min,-0.07605372647391334,0.368859603611002,3.0,51.0,-0.1002923738640446,63.0,0.3043274241263967,75.0,-0.4321962296840921,,
25,Bioreactor2__P5_15min,-1.357855750686187,0.17773222366349506,3.0,52.0,-1.5512071691160247,64.0,-1.201596779796969,76.0,-1.3207633031455674,,
26,Bioreactor2__S_1h,-0.005966757485645065,0.44167428680426357,3.0,53.0,-0.4898927491742698,65.0,0.3754161133772267,77.0,0.0965763633401079,,
27,Bioreactor2__S_3h,1.0123396104201534,0.35064166513752193,3.0,54.0,0.7739606509098437,66.0,1.4149566489579726,78.0,0.8481015313926439,,
28,Bioreactor2__S_9h,1.73209419225429,0.2801883357807924,3.0,55.0,1.6012240777324471,67.0,2.0537718364350868,79.0,1.541286662595336,,
29,Bioreactor2__S_25h,1.9535879078660312,0.6797014057603789,3.0,56.0,1.2684449074552493,68.0,2.627713781792715,80.0,1.96460503435013,,
30,Bioreactor2__P1_25h,1.7422620901436752,0.48071583133877527,3.0,57.0,1.7481361315488777,69.0,2.2200139836339305,81.0,1.2586361552482177,,
31,Bioreactor2__P3_25h,0.9318103889027315,0.35041113179878125,3.0,58.0,0.5307180858766618,70.0,1.1785267107472197,82.0,1.0861863700843133,,
32,Bioreactor2__P5_25h,0.4007189017070667,0.603907557453159,3.0,59.0,0.9065807257969258,71.0,0.563458771826822,83.0,-0.2678827925025478,,
33,Carbon__Citrate,-3.2568966570922915,0.5277328624372584,3.0,84.0,-2.6500406593570465,85.0,-3.512404695548907,86.0,-3.608244616370921,,
34,Carbon__Ferulate,-0.5270709424872153,0.5439352370579682,3.0,87.0,-0.9264876718809848,88.0,0.092417423309765,89.0,-0.7471425788904261,,
35,Carbon__Glucose,3.4361402612148595e-13,0.70764939596033,2.0,90.0,-0.50038368658577,91.0,0.5003836865864573,,,,
36,Carbon__Serine,-3.3926770246852684,1.2017758199021045,3.0,92.0,-3.259180710092819,93.0,-4.655627159823886,94.0,-2.2632232041391016,,
37,Carbon2__Glucose,2.177023006311174e-10,0.5153602840394281,3.0,95.0,0.0431261800338288,96.0,0.4924420871571591,97.0,-0.535568266537881,,
38,Carbon2__Coumarate,-0.2639619044324399,0.9311172021304115,3.0,98.0,0.4568688073241071,99.0,-1.3152329310875972,100.0,0.0664784104661704,,
39,Crc__Control,-2.338575999516479e-10,1.8033504901223216,2.0,101.0,-1.2751613606554353,102.0,1.27516136018772,,,,
40,Crc__Del_crc,-0.9927086755482263,0.7130605626135599,2.0,103.0,-1.4969186347689691,104.0,-0.4884987163274834,,,,
41,Crc__Del_crcZ_crcY,-3.543193686999162,1.8703198036047703,2.0,105.0,-2.2206778708827373,106.0,-4.865709503115587,,,,
42,FinR__Control,-1.476112935587063e-10,0.4676697307040176,3.0,107.0,-0.3272705486263769,108.0,-0.2083666991430144,109.0,0.5356372473265574,,
43,FinR__Del_finR,-2.7479362299310037,0.704236820158023,3.0,110.0,-2.193171756543661,111.0,-3.54022310164628,112.0,-2.510413831603071,,
44,FleQ__Del_fleQ,-1.8528945610181637,0.32386366801953037,3.0,113.0,-1.896128503353024,114.0,-2.1529696710956783,115.0,-1.509585508605789,,
45,FleQ__OE_wspR,-1.6285921177294556,0.3039832419386001,3.0,116.0,-1.3141573630157417,117.0,-1.9209164902812188,119.0,-1.650702499891406,,
46,FleQ__Control,-1.0104040752227188e-10,0.46418482151670154,3.0,118.0,0.528778619363537,120.0,-0.3402999627375416,121.0,-0.1884786569291166,,
47,Fuel__Butanol,-7.8231555133095245,0.4285657903696825,2.0,122.0,-8.1261972898645,123.0,-7.52011373675455,,,,
48,Fuel__Control,5.141418540910436e-10,0.2318627755968767,2.0,124.0,0.1639517414434281,125.0,-0.1639517404151444,,,,
49,Fuel__Isopentanol,-0.9913732797105246,0.9020177583807321,2.0,126.0,-0.3535504060088201,127.0,-1.629196153412229,,,,
50,Glycolaldehyde__Glycolaldehyde,4.589809812184469,0.9490002690300816,2.0,128.0,5.260854337763497,130.0,3.91876528660544,,,,
51,Glycolaldehyde__Control,-8.29469826157947e-12,0.6777327713969207,2.0,129.0,-0.4792294384954095,131.0,0.4792294384788201,,,,
52,HNS_protein__Control_ex,-3.715827645578429e-11,1.1628064400956717,2.0,132.0,0.8222283189618801,147.0,-0.8222283190361966,,,,
53,HNS_protein__Del_turB_ex,-11.970901878480893,6.259434740405491,2.0,133.0,-7.544813127145513,134.0,-16.396990629816273,,,,
54,HNS_protein__WT_pCAR1_ex,-14.260963132460711,0.05081886874008844,2.0,135.0,-14.225028765762366,140.0,-14.296897499159057,,,,
55,HNS_protein__WT_pCAR1_Del_turA_ex,-15.544398906110015,0.19524699407799945,2.0,136.0,-15.682459379628858,138.0,-15.406338432591172,,,,
56,HNS_protein__WT_pCAR1_Del_turA_st,-12.788584222775988,0.4687885314391985,2.0,137.0,-13.120067772299128,139.0,-12.457100673252848,,,,
57,HNS_protein__WT_pCAR1_Del_turB_ex,-13.462187237315714,0.16272320331417725,2.0,141.0,-13.347124556795862,143.0,-13.577249917835566,,,,
58,HNS_protein__WT_pCAR1_Del_turB_st,-12.509548333586547,0.8510825216137596,2.0,142.0,-11.907742111204112,146.0,-13.111354555968983,,,,
59,HNS_protein__WT_pCAR1_Del_pmr_ex,-15.369225120516433,1.3424743274501372,2.0,144.0,-16.318497821025275,145.0,-14.419952420007592,,,,
60,HNS_protein__WT_Del_turA_ex,-9.078979617961908,1.5914060864836046,2.0,148.0,-10.20427365333601,149.0,-7.953685582587806,,,,
61,Mobile_gene__2737_exp,1.7274962016422535e-10,0.5529503904284766,4.0,150.0,0.5184766954838126,151.0,0.4267199319532497,152.0,-0.3734618237918865,153.0,-0.5717348029541772
62,Mobile_gene__2737_reg,-2.5389683473108318,0.3426947403399871,4.0,154.0,-2.363045094525373,155.0,-3.0193245303316223,156.0,-2.5355609834392228,157.0,-2.2379427809471086
63,Mobile_gene__3227_exp,3.3982360426932994,0.7032149129262439,4.0,158.0,2.390705952590376,159.0,3.850341643212518,160.0,3.4416737658366303,161.0,3.9102228091336726
64,Mobile_gene__3227_reg,-3.9162298718409714,0.6885728307187596,4.0,162.0,-2.9723003816274405,163.0,-4.5102802330829785,164.0,-4.333337986081512,165.0,-3.8490008865719534
65,Mobile_gene__mfsR_exp,-2.8878001828443844,0.3599184771053826,2.0,166.0,-2.633299387008833,167.0,-3.1423009786799354,,,,
66,Mobile_gene2__Condition1,-1.068841405647492,0.3776558341325074,2.0,168.0,-1.33588440691725,169.0,-0.801798404377734,,,,
67,Mobile_gene2__Condition2,-5.461686658492226e-12,0.6404139886322983,4.0,170.0,0.286680864653033,171.0,0.7295050585825475,172.0,-0.7313750327168068,173.0,-0.2848108905406205
68,Muconate__CJ522_fructose,-3.6695198103909488,1.0712795744009074,3.0,174.0,-4.752974303012086,175.0,-2.610845082857292,176.0,-3.644740045303469,,
