,Value,list
TF,FleQ,
reg_genes,299,"['PP_2628' 'fliM' 'algJ' 'flgH' 'PP_0564' 'PP_3696' 'tufA' 'rfbC'
 'PP_1797' 'PP_2010' 'clpA' 'nuoA' 'algF' 'pet' 'PP_4335' 'PP_3685' 'rnt'
 'flgC' 'PP_1787' 'PP_0681' 'PP_2638' 'PP_4316' 'PP_3700' 'fleS' 'folEB'
 'algL' 'PP_4342' 'algE' 'PP_1151' 'gcdH' 'arcA' 'PP_3612' 'fliS' 'znuB'
 'PP_3325' 'PP_1788' 'PP_4612' 'PP_3326' 'PP_4755' 'glmP' 'flgL' 'PP_5693'
 'fpr-I' 'PP_2240' 'PP_1157' 'bcsB' 'algX' 'PP_0166' 'birA' 'phoP'
 'PP_1865' 'finR' 'tsaA' 'flgM' 'glnA' 'PP_3789' 'PP_2219' 'ooxB'
 'PP_2310' 'PP_2737' 'tyrS' 'arcB' 'PP_1971' 'PP_2114' 'trpD' 'PP_2472'
 'recC' 'PP_2595' 'PP_1978' 'PP_1794' 'PP_4350' 'rhtA' 'PP_4333' 'dacB'
 'PP_3126' 'PP_3503' 'flhF' 'PP_0267' 'adhP' 'PP_1778' 'PP_1780' 'PP_1096'
 'bcsZ' 'PP_3186' 'PP_1795' 'recD' 'flhA' 'rlmB' 'PP_2473' 'rfbA'
 'PP_1970' 'PP_4345' 'flhB' 'thiI' 'algI' 'mcoA' 'coaX' 'arcD-I' 'fatD'
 'PP_1006' 'PP_5305' 'PP_0565' 'fliT' 'PP_4393' 'PP_2736' 'paxB' 'flgI'
 'PP_3142' 'PP_1013' 'PP_0534' 'PP_1147' 'rffG' 'PP_2631' 'trpC' 'PP_1647'
 'PP_1150' 'algD' 'PP_4396' 'PP_0546' 'oprD' 'PP_1786' 'PP_2429' 'ndh'
 'oprI' 'PP_5365' 'tolC' 'PP_2596' 'flgB' 'PP_1729' 'PP_4961' 'alg44'
 'PP_4882' 'clpS' 'rpoN' 'aldB-I' 'PP_4881' 'PP_2634' 'PP_4334' 'rnr'
 'oprH' 'PP_5631' 'PP_1979' 'pfeS-I' 'PP_2193' 'PP_3323' 'PP_4458'
 'PP_0116' 'cpsG' 'algA' 'fliP' 'pcnB' 'PP_1792' 'alg8' 'clpB' 'yfdC'
 'gltR-II' 'PP_5263' 'fliG' 'evgA' 'PP_2509' 'PP_2220' 'fliI' 'PP_1776'
 'oprG' 'fliR' 'amrZ' 'PP_2592' 'PP_4318' 'flgA' 'PP_2735' 'flgK'
 'PP_1798' 'PP_1779' 'fliK' 'PP_3547' 'pfeS-II' 'phoQ' 'PP_0598' 'PP_2590'
 'PP_3127' 'PP_0705' 'PP_0535' 'PP_0153' 'lolE' 'fleR' 'recB' 'PP_1149'
 'flgD' 'PP_0998' 'PP_5745' 'fliF' 'fba' 'fatB' 'PP_3504' 'ldhA' 'pabA'
 'insN' 'rpoC' 'rbbA' 'arcC' 'gacS' 'PP_0159' 'PP_1878' 'PP_4057' 'flgJ'
 'algG' 'PP_4317' 'fliE' 'PP_5587' 'fliQ' 'phnN' 'PP_4888' 'flgF' 'mgtE'
 'PP_0563' 'fliO' 'acpP' 'PP_0788' 'PP_1728' 'PP_1793' 'PP_1791' 'flgG'
 'algK' 'rep' 'PP_1790' 'quiA' 'PP_2738' 'PP_2975' 'PP_3011' 'fliJ'
 'PP_3128' 'PP_2633' 'imm' 'PP_1207' 'pbpG' 'flgE' 'PP_1789' 'fliL'
 'PP_3733' 'folK' 'dusA' 'PP_3611' 'PP_0051' 'PP_2191' 'bcsG' 'PP_4606'
 'yhiI' 'PP_0131' 'yhhJ' 'ibpA' 'PP_4609' 'fliN' 'oprQ' 'PP_4459'
 'PP_1648' 'PP_2593' 'PP_0439' 'bcsA' 'fliH' 'mrcA' 'fliD' 'PP_1184'
 'PP_1208' 'PP_1148' 'PP_1515' 'PP_4607' 'PP_4608' 'nadC' 'PP_1864'
 'PP_0168' 'PP_0599' 'PP_0160' 'rfbD']"
comp_genes,36,"['PP_0913' 'PP_4604' 'gltR-I' 'PP_3576' 'PP_4208' 'PP_0161' 'PP_0865'
 'bfr-I' 'PP_0700' 'PP_3155']"
both_genes,26,"['PP_0704' 'PP_0862' 'PP_4070' 'PP_4610' 'PP_0350' 'PP_1083' 'PP_4611'
 'PP_0667' 'tonB' 'PP_0351' 'bfr-II' 'PP_5699' 'PP_1651' 'PP_3086'
 'PP_2192' 'PP_0668' 'PP_0861' 'PP_0162' 'exbD' 'exbB' 'PP_0685' 'PP_0180'
 'PP_3085' 'PP_0863' 'PP_0352' 'PP_0703']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
