,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,3.333331758762862e-11,0.4872878645711533,3.0,0.0,-0.5338716353,1.0,0.1130356205,2.0,0.4208360149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-0.9763841051666667,0.24885552150122375,3.0,3.0,-0.7443564826,4.0,-0.9455937702,5.0,-1.2392020627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-0.9287786325999999,0.12796380450326109,3.0,6.0,-0.8720267231000001,7.0,-0.839005737,8.0,-1.0753034377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-1.428570489416697e-11,0.3098454542147219,21.0,9.0,0.0882213758,10.0,-0.1485145963,11.0,-0.1235105972,12.0,0.09420906970000001,13.0,0.21803544160000002,14.0,-0.4302048841,15.0,-0.23410667140000002,16.0,-0.3413395582,17.0,-0.3128261717,18.0,0.34760932370000003,19.0,-0.49478473240000004,20.0,-0.509666762,21.0,0.08248825530000001,22.0,0.1549396188,23.0,0.08053756520000001,24.0,0.1963223437,25.0,0.3041584491,26.0,-0.1792430046,27.0,0.21985644540000002,28.0,0.5271169853000001,29.0,0.460702104
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,0.8745202422666667,0.3297073457892064,21.0,30.0,0.8071292053,31.0,0.6866482818,32.0,0.6717223050000001,33.0,0.9486097333,34.0,0.3220900211,35.0,0.9368371723000001,36.0,1.0995649975,37.0,0.9602868919,38.0,0.8040624408,39.0,0.818829676,40.0,0.5846990039000001,41.0,0.6411232611000001,42.0,0.99503898,43.0,0.9278480489,44.0,0.5485959062,45.0,0.7975736937,46.0,1.3579213700000001,47.0,0.3182477902,48.0,1.4693264953,49.0,1.5840926264,50.0,1.0846771869
5,WT_vs_Del_ccpA__THY_None_WT_exponential,-4.625929269271485e-18,0.12704726910130365,3.0,51.0,-0.006523146200000001,52.0,0.1301831828,53.0,-0.12366003660000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,0.24363529382500002,0.1738711700925027,4.0,54.0,0.0248781758,55.0,0.42425783310000004,56.0,0.3315765621,57.0,0.1938286043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.10558518803707412,4.0,58.0,-0.074974213,59.0,-0.0215907229,60.0,-0.0582422016,61.0,0.1548071375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,2.065822900125,0.07752132583267055,4.0,62.0,2.0453797839,63.0,2.1755719344,64.0,1.9930797038999999,65.0,2.0492601783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,2.1309258139500002,0.05073715262385661,4.0,66.0,2.0952790996,67.0,2.1192088633,68.0,2.1036510845,69.0,2.2055642084000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,-0.9608985603500001,0.1133257466061186,4.0,70.0,-1.0472778364,71.0,-1.0664080761,72.0,-0.892557453,73.0,-0.8373508759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,-1.666665012019693e-11,0.6024753115936925,6.0,74.0,0.2831003619,75.0,0.6356657854000001,76.0,0.4170735236,86.0,-1.0422549835,88.0,-0.2636767753,90.0,-0.0299079122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,-0.9377252727833333,0.4541717507250927,6.0,77.0,-0.5107724305,78.0,-0.605093844,79.0,-0.47337484560000004,87.0,-1.3179350074,89.0,-1.2539685561,91.0,-1.4652069531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,0.27516076800000006,0.3677409776416543,3.0,80.0,0.2495133468,82.0,0.6550540687,84.0,-0.0790851115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,-0.36824133433333334,0.11501060306086297,3.0,81.0,-0.39955246050000004,83.0,-0.4643540532,85.0,-0.24081748930000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,0.0,0.1578638896019548,3.0,92.0,0.09712625550000001,93.0,-0.18215158350000002,94.0,0.08502532800000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,0.29344646476666664,0.1216196666537297,3.0,95.0,0.2889397593,96.0,0.4172568433,97.0,0.1741427917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
