,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.0006717698434290705,,1.0,0.0,0.0006717698434290705
1,Cr__2,0.0042510889897909,,1.0,1.0,0.0042510889897909
2,Cr__3,0.0028393258322748096,,1.0,2.0,0.0028393258322748096
3,Cr__4,0.008655079045006179,,1.0,3.0,0.008655079045006179
4,Cr__5,0.010929211389941814,,1.0,4.0,0.010929211389941814
5,Cr__6,0.01942588499565547,,1.0,5.0,0.01942588499565547
6,Fe__1,-0.0364814082664247,,1.0,6.0,-0.0364814082664247
7,Fe__2,-0.07922251140973248,,1.0,7.0,-0.07922251140973248
8,Fe__3,-0.10842842961255644,,1.0,8.0,-0.10842842961255644
9,Fe__4,-0.13702509846279953,,1.0,9.0,-0.13702509846279953
10,Fe__5,-0.16365597209682367,,1.0,10.0,-0.16365597209682367
11,Fe__6,-0.19161195073837145,,1.0,11.0,-0.19161195073837145
12,Cd__1,0.006314819200578017,,1.0,12.0,0.006314819200578017
13,Cd__2,0.0064933490722001285,,1.0,13.0,0.0064933490722001285
14,Cd__3,0.01801764289935037,,1.0,14.0,0.01801764289935037
15,Cd__4,0.026991346636633443,,1.0,15.0,0.026991346636633443
16,Cd__5,0.0295984255257052,,1.0,16.0,0.0295984255257052
17,Cd__6,0.030583809281027937,,1.0,17.0,0.030583809281027937
18,Zn__1,-0.031243074438085,,1.0,18.0,-0.031243074438085
19,Zn__2,-0.06651086223239189,,1.0,19.0,-0.06651086223239189
20,Zn__3,-0.0604169970855418,,1.0,20.0,-0.0604169970855418
21,Zn__4,-0.08662818640812117,,1.0,21.0,-0.08662818640812117
22,Zn__5,-0.09957565772537573,,1.0,22.0,-0.09957565772537573
23,Zn__6,-0.07955563083752351,,1.0,23.0,-0.07955563083752351
24,Cu__1,0.000677519617324283,,1.0,24.0,0.000677519617324283
25,Cu__2,0.0017240010492643716,,1.0,25.0,0.0017240010492643716
26,Cu__3,0.003801182968174112,,1.0,26.0,0.003801182968174112
27,Cu__4,0.01310312803190638,,1.0,27.0,0.01310312803190638
28,Cu__5,0.023871469381954464,,1.0,28.0,0.023871469381954464
29,Cu__6,0.0353208324043196,,1.0,29.0,0.0353208324043196
30,Pb__1,0.012709876348273752,,1.0,30.0,0.012709876348273752
31,Pb__2,0.026312176330449938,,1.0,31.0,0.026312176330449938
32,Pb__3,0.045217480055104224,,1.0,32.0,0.045217480055104224
33,Pb__4,0.054786740523726736,,1.0,33.0,0.054786740523726736
34,Pb__5,0.05512762908891797,,1.0,34.0,0.05512762908891797
35,Pb__6,0.0641809652426422,,1.0,35.0,0.0641809652426422
