,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,8.780766666666667,0.13864329530609606,3.0,0.0,8.7544,1.0,8.9307,2.0,8.6572,,,,,,,,,,
1,LB__LBtran,8.897066666666666,0.6660105429595945,3.0,3.0,9.6654,4.0,8.5415,5.0,8.4843,,,,,,,,,,
2,LB__LBstat,10.0357,0.11996153550201005,3.0,6.0,9.9434,7.0,9.9924,8.0,10.1713,,,,,,,,,,
3,LB__LBGexp,7.628799999999999,0.10939273284821074,3.0,9.0,7.5095,10.0,7.6525,11.0,7.7244,,,,,,,,,,
4,LB__LBGtran,8.0711,0.09503515139147158,2.0,12.0,8.0039,13.0,8.1383,,,,,,,,,,,,
5,LB__LBGstat,7.683366666666667,0.123530009849159,3.0,14.0,7.6188,15.0,7.6055,16.0,7.8258,,,,,,,,,,
6,Life Cycle__S0,9.863900000000001,0.1876870533627717,3.0,17.0,9.8705,18.0,9.673,19.0,10.0482,,,,,,,,,,
7,Life Cycle__S1,10.124066666666666,0.09267692988728825,3.0,20.0,10.0742,21.0,10.067,22.0,10.231,,,,,,,,,,
8,Life Cycle__S2,10.123633333333332,0.04149148507023259,3.0,23.0,10.0764,24.0,10.1403,25.0,10.1542,,,,,,,,,,
9,Life Cycle__S3,9.97815,0.015768481220459686,2.0,26.0,9.9893,27.0,9.967,,,,,,,,,,,,
10,Life Cycle__S4,10.5816,0.390984641642098,3.0,28.0,10.7729,29.0,10.8401,30.0,10.1318,,,,,,,,,,
11,Life Cycle__S5,10.596733333333333,0.22032887539615267,3.0,31.0,10.4492,32.0,10.85,33.0,10.491,,,,,,,,,,
12,Life Cycle__S6,9.9993375,0.8625644653962308,8.0,34.0,10.6995,35.0,8.912,36.0,10.6328,37.0,10.5288,38.0,8.4372,39.0,9.8897,40.0,10.4588,41.0,10.4359
13,Life Cycle__S7,10.294066666666668,0.18300823296598856,3.0,42.0,10.419,43.0,10.084,44.0,10.3792,,,,,,,,,,
14,Life Cycle__S8,9.871,0.44759859249108397,2.0,45.0,10.1875,46.0,9.5545,,,,,,,,,,,,
15,Life Cycle__G135,7.8099,0.3394112549695419,2.0,47.0,8.0499,48.0,7.5699000000000005,,,,,,,,,,,,
16,Life Cycle__G150,8.573933333333335,0.3482209260416917,3.0,49.0,8.615,50.0,8.207,51.0,8.8998,,,,,,,,,,
17,Life Cycle__G180,7.551699999999999,0.22094793504353008,3.0,52.0,7.6552,53.0,7.7019,54.0,7.298,,,,,,,,,,
18,Stress Time Course__C30,8.8448,0.2715290039756345,2.0,55.0,8.6528,56.0,9.0368,,,,,,,,,,,,
19,Stress Time Course__C90,7.9276,0.24352757544064715,2.0,57.0,8.0998,58.0,7.7554,,,,,,,,,,,,
20,Biofilm__BI,10.1383,0.168149992566161,2.0,59.0,10.0194,60.0,10.2572,,,,,,,,,,,,
21,Biofilm__BC,11.1205,0.1895580298132126,4.0,61.0,11.3473,62.0,10.9278,63.0,11.2,64.0,11.0069,,,,,,,,
22,Biofilm__Sw,12.1231,0.18540339802711275,2.0,65.0,11.992,66.0,12.2542,,,,,,,,,,,,
23,Life Cycle__BT,8.1496,0.2927422074112311,2.0,67.0,8.3566,68.0,7.9426,,,,,,,,,,,,
24,Life Cycle__B36,7.941,0.17988796513385671,2.0,69.0,8.0682,70.0,7.8138000000000005,,,,,,,,,,,,
25,Life Cycle__B60,8.44555,0.05550788232314399,2.0,71.0,8.4848,72.0,8.4063,,,,,,,,,,,,
26,M9__M9exp,8.153633333333334,0.21298061727146272,3.0,73.0,8.3903,74.0,8.0932,75.0,7.9774,,,,,,,,,,
27,M9__M9tran,8.649033333333334,0.04717078898357884,3.0,76.0,8.6327,77.0,8.6122,78.0,8.7022,,,,,,,,,,
28,M9__M9stat,10.014166666666668,0.05412322360441361,3.0,79.0,9.952,80.0,10.0397,81.0,10.0508,,,,,,,,,,
29,Supplement__M+G,8.279833333333334,0.5484342105789294,3.0,82.0,8.913,83.0,7.953,84.0,7.9735,,,,,,,,,,
30,Supplement__Glu,8.561166666666667,0.08000164581640391,3.0,85.0,8.6277,86.0,8.4724,87.0,8.5834,,,,,,,,,,
31,Supplement__Fru,9.0664,0.3287752880007865,3.0,88.0,8.9319,89.0,9.4411,90.0,8.8262,,,,,,,,,,
32,Supplement__Mal,9.166066666666666,0.3050552791435245,3.0,91.0,8.8264,92.0,9.2551,93.0,9.4167,,,,,,,,,,
33,Supplement__G+S,10.0699,0.2365979289850188,2.0,94.0,9.9026,95.0,10.2372,,,,,,,,,,,,
34,Supplement__Pyr,9.475599999999998,0.07762995555840556,3.0,96.0,9.4065,97.0,9.5596,98.0,9.4607,,,,,,,,,,
35,Supplement__Gly,8.743033333333335,0.286269913426705,3.0,99.0,8.6506,100.0,9.0641,101.0,8.5144,,,,,,,,,,
36,Supplement__Glucon,9.272466666666666,0.0360029628410411,3.0,102.0,9.2602,103.0,9.2442,104.0,9.313,,,,,,,,,,
37,Stressors__aero,7.912766666666666,0.293624289413075,3.0,105.0,8.0224,106.0,7.5801,107.0,8.1358,,,,,,,,,,
38,Stressors__nit,8.078766666666667,0.11887848137208556,3.0,108.0,8.1131,109.0,8.1767,110.0,7.9465,,,,,,,,,,
39,Stressors__ferm,7.991933333333333,0.21080114642319447,3.0,111.0,7.8963,112.0,7.8459,113.0,8.2336,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,8.6831,,1.0,114.0,8.6831,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,8.5367,,1.0,115.0,8.5367,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,8.3911,,1.0,116.0,8.3911,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,8.3572,,1.0,117.0,8.3572,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,8.384,,1.0,118.0,8.384,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,8.4479,,1.0,119.0,8.4479,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,8.1122,,1.0,120.0,8.1122,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,8.205,,1.0,121.0,8.205,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,9.6705,,1.0,122.0,9.6705,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,9.8419,,1.0,123.0,9.8419,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,9.9262,,1.0,124.0,9.9262,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,9.8572,,1.0,125.0,9.8572,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,10.6542,,1.0,126.0,10.6542,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,10.0306,,1.0,127.0,10.0306,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,10.2633,,1.0,128.0,10.2633,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,10.2154,,1.0,129.0,10.2154,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,9.3165,,1.0,130.0,9.3165,,,,,,,,,,,,,,
57,Stressors__HPh,8.164366666666666,0.17923839804387173,3.0,131.0,8.267900000000001,132.0,7.9574,133.0,8.2678,,,,,,,,,,
58,Stressors__LPh,8.161733333333332,0.06815572854377905,3.0,134.0,8.1486,135.0,8.2355,136.0,8.1011,,,,,,,,,,
59,Stressors__LPhT,7.9319999999999995,0.1736800506678875,3.0,137.0,8.0586,138.0,7.734,139.0,8.0034,,,,,,,,,,
60,Stressors__SMMPr,8.4854,0.18326884623415884,3.0,140.0,8.2993,141.0,8.4912,142.0,8.6657,,,,,,,,,,
61,Stressors__HiTm,8.971833333333334,0.20151427575567268,3.0,143.0,9.1383,144.0,9.0294,145.0,8.7478,,,,,,,,,,
62,Stressors__LoTm,7.7412,0.04522687254277032,3.0,146.0,7.7873,147.0,7.7394,148.0,7.6969,,,,,,,,,,
63,Stressors__HiOs,8.640966666666666,0.09720001714677429,3.0,149.0,8.7349,150.0,8.5408,151.0,8.6472,,,,,,,,,,
64,Stressors__BMM,7.837866666666667,0.0925610249150976,3.0,152.0,7.9277,153.0,7.7428,154.0,7.8431,,,,,,,,,,
65,Stressors__Heat,8.571233333333334,0.12748420817235928,3.0,155.0,8.7184,156.0,8.4947,157.0,8.5006,,,,,,,,,,
66,Stressors__Cold,7.7006000000000006,0.09972045928494305,3.0,158.0,7.7774,159.0,7.7365,160.0,7.5879,,,,,,,,,,
67,Stressors__Etha,7.975933333333334,0.11032326741595949,3.0,161.0,8.0363,162.0,8.0429,163.0,7.8486,,,,,,,,,,
68,Stress Time Course__SMM,8.094433333333333,0.12585214870368042,3.0,164.0,8.2242,165.0,7.9729,166.0,8.0862,,,,,,,,,,
69,Stress Time Course__Salt,7.7128000000000005,0.022450167037240586,3.0,167.0,7.7352,168.0,7.7129,169.0,7.6903,,,,,,,,,,
70,Stress Time Course__Mt0,9.17925,0.424476200746285,2.0,170.0,8.8791,171.0,9.4794,,,,,,,,,,,,
71,Stress Time Course__M0t45,8.675766666666666,0.2596090586503746,3.0,172.0,8.376,173.0,8.827,174.0,8.824300000000001,,,,,,,,,,
72,Stress Time Course__M0t90,10.2633,0.35418915850149957,3.0,175.0,9.8647,176.0,10.5419,177.0,10.3833,,,,,,,,,,
73,Stress Time Course__M40t45,9.042666666666667,0.78549051129427,3.0,178.0,8.3619,179.0,9.9021,180.0,8.864,,,,,,,,,,
74,Stress Time Course__M40t90,10.539066666666667,0.1523370714348062,3.0,181.0,10.4189,182.0,10.4879,183.0,10.7104,,,,,,,,,,
75,Stress Time Course__dia0,8.8823,0.13391893070062946,3.0,184.0,8.8687,185.0,9.0225,186.0,8.755700000000001,,,,,,,,,,
76,Stress Time Course__dia5,8.474333333333334,0.10462611210082022,3.0,187.0,8.5275,188.0,8.5417,189.0,8.3538,,,,,,,,,,
77,Stress Time Course__dia15,8.251633333333332,0.2713045214023044,3.0,190.0,8.5648,191.0,8.0879,192.0,8.1022,,,,,,,,,,
78,Stressors__Diami,8.322333333333333,0.2556436843212315,3.0,193.0,8.153,194.0,8.1976,195.0,8.6164,,,,,,,,,,
79,Stressors__Paraq,7.866833333333333,0.3458857084837894,3.0,196.0,7.959,197.0,8.1573,198.0,7.4842,,,,,,,,,,
80,Stressors__H2O2,7.847766666666668,0.11179786819672932,3.0,199.0,7.7193000000000005,200.0,7.923,201.0,7.901,,,,,,,,,,
81,Stressors__Oxctl,8.226133333333333,0.12703075743036937,3.0,202.0,8.3274,203.0,8.2674,204.0,8.0836,,,,,,,,,,
82,Carbon Transition__GM-0.1,8.532333333333334,0.10582487105276007,3.0,205.0,8.5127,215.0,8.4377,225.0,8.6466,,,,,,,,,,
83,Carbon Transition__GM-0.2,8.564866666666667,0.19556278616683062,3.0,206.0,8.7255,216.0,8.622,226.0,8.3471,,,,,,,,,,
84,Carbon Transition__GM+5,8.4594,0.17238573026790807,3.0,207.0,8.2722,217.0,8.4944,227.0,8.6116,,,,,,,,,,
85,Carbon Transition__GM+15,8.039900000000001,0.1839753516099375,3.0,208.0,8.2331,219.0,8.0198,229.0,7.8668,,,,,,,,,,
86,Carbon Transition__GM+25,7.9871333333333325,0.20123832471309552,3.0,209.0,8.2074,220.0,7.9411000000000005,230.0,7.8129,,,,,,,,,,
87,Carbon Transition__GM+45,7.902266666666667,0.5011241995087978,3.0,210.0,8.2903,221.0,7.3365,231.0,8.08,,,,,,,,,,
88,Carbon Transition__GM+60,7.9723,0.15906756426122834,3.0,211.0,7.992,222.0,7.8043,232.0,8.1206,,,,,,,,,,
89,Carbon Transition__GM+90,8.100900000000001,0.18367996624564117,3.0,212.0,8.1472,223.0,8.257,233.0,7.8985,,,,,,,,,,
90,Carbon Transition__GM+120,8.48395,0.11617764414895031,2.0,213.0,8.4018,234.0,8.5661,,,,,,,,,,,,
91,Carbon Transition__GM+150,8.067066666666667,0.07186461809077792,3.0,214.0,8.0927,224.0,8.1226,235.0,7.9859,,,,,,,,,,
92,Carbon Transition__GM+10,8.01165,0.2984697723388413,2.0,218.0,8.2227,228.0,7.8006,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,9.281966666666667,0.6625799976858138,3.0,236.0,9.3295,244.0,8.5969,254.0,9.9195,,,,,,,,,,
94,Carbon Transition__MG+5,8.6449,0.07489272327803215,3.0,237.0,8.6283,246.0,8.5797,256.0,8.7267,,,,,,,,,,
95,Carbon Transition__MG+10,8.396700000000001,0.04035430584212781,3.0,238.0,8.3781,247.0,8.369,257.0,8.443,,,,,,,,,,
96,Carbon Transition__MG+15,8.2586,0.44785804670676654,3.0,239.0,7.8092,248.0,8.7049,258.0,8.2617,,,,,,,,,,
97,Carbon Transition__MG+25,8.069966666666666,0.2926136075669296,3.0,240.0,8.1435,249.0,7.7476,259.0,8.3188,,,,,,,,,,
98,Carbon Transition__MG+45,8.099933333333333,0.3821421506891556,3.0,241.0,7.9319,250.0,7.8306000000000004,260.0,8.5373,,,,,,,,,,
99,Carbon Transition__MG+120,8.4885,0.05788600867221687,3.0,242.0,8.532,253.0,8.5107,263.0,8.4228,,,,,,,,,,
100,Carbon Transition__MG+150,8.4467,0.10380327547818442,2.0,243.0,8.3733,264.0,8.5201,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,9.3582,0.4642863125270878,2.0,245.0,9.0299,255.0,9.6865,,,,,,,,,,,,
102,Carbon Transition__MG+60,8.231349999999999,0.14531044353383474,2.0,251.0,8.1286,261.0,8.3341,,,,,,,,,,,,
103,Carbon Transition__MG+90,7.9971499999999995,0.3350979036043046,2.0,252.0,7.7602,262.0,8.2341,,,,,,,,,,,,
