,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,-0.5857666666666651,0.4380447617919126,3.0,0.0,-0.31849999999999845,1.0,-0.34749999999999837,2.0,-1.0912999999999986,,,,,,,,,,
1,LB__LBtran,-0.4637666666666653,0.16490392152199804,3.0,3.0,-0.6331999999999987,4.0,-0.45429999999999815,5.0,-0.30379999999999896,,,,,,,,,,
2,LB__LBstat,-1.0880333333333325,0.08117452391811987,3.0,6.0,-1.0035999999999987,7.0,-1.0949999999999989,8.0,-1.1654999999999998,,,,,,,,,,
3,LB__LBGexp,-0.569799999999999,0.22373513358433508,3.0,9.0,-0.7541999999999991,10.0,-0.3208999999999982,11.0,-0.6342999999999996,,,,,,,,,,
4,LB__LBGtran,-1.0309999999999988,0.8308504678941939,2.0,12.0,-1.6184999999999992,13.0,-0.44349999999999845,,,,,,,,,,,,
5,LB__LBGstat,-1.5410666666666657,0.5777624281080709,3.0,14.0,-1.1168999999999993,15.0,-2.1990999999999996,16.0,-1.3071999999999981,,,,,,,,,,
6,Life Cycle__S0,-1.1992666666666654,0.04143818689727285,3.0,17.0,-1.154399999999999,18.0,-1.2360999999999986,19.0,-1.2072999999999983,,,,,,,,,,
7,Life Cycle__S1,0.6962666666666681,0.1878612874791756,3.0,20.0,0.621500000000001,21.0,0.9100000000000019,22.0,0.5573000000000015,,,,,,,,,,
8,Life Cycle__S2,-1.0859999999999992,0.07042357559794907,3.0,23.0,-1.0225999999999988,24.0,-1.1617999999999995,25.0,-1.073599999999999,,,,,,,,,,
9,Life Cycle__S3,-0.5029999999999983,0.07226631303726505,2.0,26.0,-0.5540999999999983,27.0,-0.4518999999999984,,,,,,,,,,,,
10,Life Cycle__S4,-0.643266666666665,0.1807840239991724,3.0,28.0,-0.4549999999999983,29.0,-0.8154999999999983,30.0,-0.6592999999999982,,,,,,,,,,
11,Life Cycle__S5,-0.6342666666666658,0.39523375783621123,3.0,31.0,-0.7960999999999991,32.0,-0.9228999999999985,33.0,-0.18379999999999974,,,,,,,,,,
12,Life Cycle__S6,-1.4422624999999991,0.7859432875532434,8.0,34.0,-1.3941999999999997,35.0,-2.6583999999999985,36.0,-1.3120999999999992,37.0,-1.1550999999999991,38.0,-2.4323999999999995,39.0,-1.5680999999999994,40.0,-0.5573999999999995,41.0,-0.46039999999999814
13,Life Cycle__S7,-1.1782666666666657,0.4664665940164771,3.0,42.0,-0.7365999999999993,43.0,-1.1320999999999994,44.0,-1.6660999999999984,,,,,,,,,,
14,Life Cycle__S8,-1.597649999999999,0.644244988339063,2.0,45.0,-1.1420999999999992,46.0,-2.0531999999999986,,,,,,,,,,,,
15,Life Cycle__G135,-1.9286499999999993,0.8990862722786949,2.0,47.0,-1.2928999999999995,48.0,-2.564399999999999,,,,,,,,,,,,
16,Life Cycle__G150,-0.6435666666666654,0.5022350279832472,3.0,49.0,-0.8143999999999991,50.0,-0.07819999999999894,51.0,-1.0380999999999982,,,,,,,,,,
17,Life Cycle__G180,-1.4912333333333325,0.6410278803089091,3.0,52.0,-1.440999999999999,53.0,-0.8767999999999994,54.0,-2.155899999999999,,,,,,,,,,
18,Stress Time Course__C30,-1.1915999999999993,0.5788376110793078,2.0,55.0,-1.6008999999999993,56.0,-0.7822999999999993,,,,,,,,,,,,
19,Stress Time Course__C90,-0.23944999999999883,0.08577205255792804,2.0,57.0,-0.3000999999999987,58.0,-0.17879999999999896,,,,,,,,,,,,
20,Biofilm__BI,-0.4082499999999989,0.4084955874914686,2.0,59.0,-0.6970999999999989,60.0,-0.11939999999999884,,,,,,,,,,,,
21,Biofilm__BC,0.242525000000001,0.6681443026522536,4.0,61.0,0.21380000000000088,62.0,0.5257000000000005,63.0,0.898200000000001,64.0,-0.6675999999999984,,,,,,,,
22,Biofilm__Sw,0.08785000000000132,0.13187541469129024,2.0,65.0,0.1811000000000007,66.0,-0.005399999999998073,,,,,,,,,,,,
23,Life Cycle__BT,-1.1744999999999983,1.0661756046730761,2.0,67.0,-0.42059999999999853,68.0,-1.9283999999999981,,,,,,,,,,,,
24,Life Cycle__B36,0.16650000000000098,0.014990663761155041,2.0,69.0,0.17710000000000115,70.0,0.15590000000000082,,,,,,,,,,,,
25,Life Cycle__B60,1.219800000000001,0.04525483399593908,2.0,71.0,1.187800000000001,72.0,1.2518000000000011,,,,,,,,,,,,
26,M9__M9exp,1.1842378929335002e-15,0.33198390021204366,3.0,73.0,0.3805000000000014,74.0,-0.1498999999999988,75.0,-0.23059999999999903,,,,,,,,,,
27,M9__M9tran,-0.6727999999999987,0.3438855187413391,3.0,76.0,-0.742799999999999,77.0,-0.9762999999999984,78.0,-0.2992999999999988,,,,,,,,,,
28,M9__M9stat,-1.5321333333333318,0.08156876444652833,3.0,79.0,-1.4415999999999993,80.0,-1.599899999999998,81.0,-1.5548999999999982,,,,,,,,,,
29,Supplement__M+G,-0.8186666666666659,0.31952233620411125,3.0,82.0,-1.1841999999999988,83.0,-0.5924999999999994,84.0,-0.6792999999999996,,,,,,,,,,
30,Supplement__Glu,0.10010000000000119,0.25896391640535604,3.0,85.0,0.2082000000000015,86.0,-0.19539999999999935,87.0,0.2875000000000014,,,,,,,,,,
31,Supplement__Fru,-0.1585666666666654,0.619300382151774,3.0,88.0,0.4378000000000011,89.0,-0.11499999999999844,90.0,-0.7984999999999989,,,,,,,,,,
32,Supplement__Mal,-1.0200999999999987,0.34085734552742103,3.0,91.0,-1.3756999999999984,92.0,-0.6961999999999993,93.0,-0.9883999999999986,,,,,,,,,,
33,Supplement__G+S,-0.48849999999999927,0.030971277015970196,2.0,94.0,-0.5103999999999989,95.0,-0.4665999999999997,,,,,,,,,,,,
34,Supplement__Pyr,-0.8907999999999987,0.5328271483323649,3.0,96.0,-1.2826999999999984,97.0,-0.2840999999999987,98.0,-1.105599999999999,,,,,,,,,,
35,Supplement__Gly,-0.2810999999999986,0.978907125318842,3.0,99.0,-0.5204999999999984,100.0,0.795300000000001,101.0,-1.1180999999999983,,,,,,,,,,
36,Supplement__Glucon,-1.1440666666666655,0.5516588196823593,3.0,102.0,-1.1027999999999984,103.0,-0.6141999999999985,104.0,-1.7151999999999994,,,,,,,,,,
37,Stressors__aero,-0.44129999999999886,0.6079567994520662,3.0,105.0,-0.07559999999999967,106.0,-1.1430999999999987,107.0,-0.10519999999999818,,,,,,,,,,
38,Stressors__nit,-0.33193333333333186,0.28980669994555536,3.0,108.0,-0.11389999999999922,109.0,-0.22109999999999808,110.0,-0.6607999999999983,,,,,,,,,,
39,Stressors__ferm,-0.836166666666666,0.5101232432788507,3.0,111.0,-1.2364999999999995,112.0,-1.0101999999999993,113.0,-0.26179999999999914,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,0.0254000000000012,,1.0,114.0,0.0254000000000012,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,-0.036399999999998656,,1.0,115.0,-0.036399999999998656,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,0.1960000000000015,,1.0,116.0,0.1960000000000015,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,-0.28059999999999796,,1.0,117.0,-0.28059999999999796,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,-0.15779999999999816,,1.0,118.0,-0.15779999999999816,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,0.01830000000000176,,1.0,119.0,0.01830000000000176,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,0.6552000000000007,,1.0,120.0,0.6552000000000007,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,0.47100000000000186,,1.0,121.0,0.47100000000000186,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,0.9027000000000012,,1.0,122.0,0.9027000000000012,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,-0.047699999999998965,,1.0,123.0,-0.047699999999998965,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,0.07620000000000182,,1.0,124.0,0.07620000000000182,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,-0.5103999999999989,,1.0,125.0,-0.5103999999999989,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,0.09490000000000087,,1.0,126.0,0.09490000000000087,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,-0.3340999999999994,,1.0,127.0,-0.3340999999999994,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,-0.2887999999999984,,1.0,128.0,-0.2887999999999984,,,,,,,,,,,,,,
