,-0.0860444612059375,-0.07457186637847918,-0.06309927155102085,-0.051626676723562526,-0.0401540818961042,-0.028681487068645872,-0.017208892241187546,-0.005736297413729219,0.005736297413729108,0.017208892241187435,0.02868148706864576,0.04015408189610409,0.051626676723562415,0.06309927155102074,0.07457186637847907,0.0860444612059374,0.09751705603339572,0.10898965086085405,0.12046224568831237,0.1319348405157707
thresh,-0.06883556896475,0.06883556896475,1,,,,,,,,,,,,,,,,,
unreg,1,0,0,8,26,106,574,1427,1173,389,108,47,24,17,12,2,7,2,0,0
unreg_genes,['zraP'],[],[],[],[],[],[],[],[],[],[],[],[],[],"['priB' 'rplI' 'secY' 'rplA' 'rplM' 'rpsH' 'rpsE' 'rplR' 'rpsR' 'cysH'
 'rpmC' 'cyoC']",['rpsJ' 'rplC'],['cyoD' 'rplP' 'rplW' 'rpsQ' 'rplD' 'rpsC' 'rplB'],['rpsS' 'rplV'],[],[]
