,b4495_1
ssw__wt_ac__1,0.0
ssw__wt_glc__1,1.2092031285
ssw__wt_glyc__1,0.0
ssw__wt_xyl__1,0.0
ssw__glc_ale1__1,0.0
ssw__glc_ale2__1,0.0
ssw__glc_ale3__1,0.0
ssw__glyc_ale1__1,0.0
ssw__glyc_ale2__1,1.4476210779
ssw__xyl_ale1__1,1.8448303849
ssw__xyl_ale2__1,3.7204909388000003
ssw__xyl_ale3__1,0.0
ssw__glc_ac_ac2__1,1.3806671779
ssw__glc_ac_glc1__1,0.0
ssw__glc_ac_glc2__1,0.0
ssw__glc_glyc_glc__1,0.0
ssw__glc_glyc_glyc__1,0.0
ssw__glc_xyl_glc__1,0.0
ssw__glc_xyl_xyl__1,0.0
pgi__glu4_delpgi__1,0.7879862085
pgi__pgi_ale1__1,0.0
pgi__pgi_ale2__1,0.0
pgi__pgi_ale3__1,0.0
pgi__pgi_ale5__1,0.0
pgi__pgi_ale6__1,0.0
pgi__pgi_ale7__1,0.0
pgi__pgi_ale8__1,0.0
ica__wt_glc__1,3.8967009561
ica__wt_glc__2,3.9969344447
ica__wt_glc__3,3.8225731018999998
ica__wt_glc__4,5.264282602
ica__arg_sbt__1,2.5079816676
ica__arg_sbt__2,3.9429828285
ica__cytd_rib__1,1.7182011194
ica__cytd_rib__2,1.5054064392000002
ica__gth__1,0.7906951451
ica__gth__2,0.7293973591
ica__leu_glcr__1,4.9231719946
ica__leu_glcr__2,4.3287278622
ica__met_glc__1,3.8757136593
ica__met_glc__2,4.1116773468
ica__no3_anaero__1,1.6724024375000002
ica__no3_anaero__2,1.6956508639
ica__phe_acgam__1,3.4105407447
ica__phe_acgam__2,3.6223976995
ica__thm_gal__1,4.2620239465
ica__thm_gal__2,3.5138239821
ica__tyr_glcn__1,4.6607483158
ica__tyr_glcn__2,4.8210140023
ica__ura_pyr__1,4.8768420751
ica__ura_pyr__2,5.4013754052
ica__wt_glc__5,4.7021711345
ica__wt_glc__6,4.3629354799
ica__bw_delpurR_cytd__1,4.9575107964
ica__bw_delpurR_cytd__2,4.9891375321
ica__ade_glc__1,5.3099777663
ica__ade_glc__2,5.4848232968
ytf__wt_glc__1,0.5565788182
ytf__wt_glc__2,0.6236705155000001
ytf__delyafC__1,0.0
ytf__delyafC__2,1.3959483224
ytf__delyeiE__1,0.0
ytf__delyeiE__2,0.0
ytf__delyiaJ__1,0.0
ytf__delyiaJ__2,0.5799128326
ytf__delyieP__1,0.0
ytf__delyieP__2,0.0
ytf__wt_ph5__1,0.0
ytf__wt_ph5__2,1.1950678254
ytf__wt_ph8__1,0.0
ytf__wt_ph8__2,0.0
ytf__delybaO__1,0.6250577243000001
ytf__delybaO__2,0.9783259122
ytf__delybaQ__1,0.0
ytf__delybaQ__2,0.0
ytf__delybiH__1,0.6414095528
ytf__delybiH__2,0.0
ytf__delydcI_ph5__1,0.0
ytf__delydcI_ph5__2,0.0
ytf__delydcI_ph8__1,0.0
ytf__delydcI_ph8__2,0.9405952864
ytf__delyddM__1,0.0
ytf__delyddM__2,1.0431751307
ytf__delyheO__1,1.6462045170000001
ytf__delyheO__2,0.0
fps__bw_glc__1,0.0
fps__bw_glc__2,0.9511986372000001
fps__fps_thrA_ale1__1,2.2527691147
fps__fps_thrA_ale1__2,1.9638637207
fps__fps_thrA_ale2__1,2.6145455882
fps__fps_thrA_ale2__2,2.1493654213
fps__fps_serB_ale1__1,3.3046434326
fps__fps_serB_ale1__2,0.8043713304000001
fps__fps_serB_ale4__1,0.0
fps__fps_serB_ale4__2,1.9935925606
fps__fps_ptsI_ale1__1,3.0996937831
fps__fps_ptsI_ale1__2,1.9515783447000001
fps__fps_ptsI_ale3__1,1.9539918357000001
fps__fps_ptsI_ale3__2,2.0978002708
pal__lyx_ale2_f6__1,0.0
pal__lyx_ale2__1,1.2512108682
pal__lyx_ale2__2,1.260604607
pal__lyx_ale4__1,1.2512108682
pal__lyx_ale4__2,1.260604607
pal__5drib_ale10_f18__1,0.0
pal__5drib_ale10_f18__2,0.0
pal__5drib_ale10__1,1.3007903138999999
pal__arab_ale14_f9__1,1.1859581466
pal__arab_ale14_f9__2,0.0
pal__arab_ale14__1,0.0
pal__arab_ale14__2,0.0
pal__arab_ale16__1,0.0
pal__arab_ale16__2,0.0
pal__tartr_ale26_f10__1,0.0
pal__tartr_ale26_f10__2,0.0
pal__tartr_ale26__1,0.0
pal__tartr_ale26__2,0.0
pal__tartr_ale28_f10__1,0.0
pal__tartr_ale28_f10__2,0.0
pal__tartr_ale28__1,0.0
pal__tartr_ale28__2,0.0
efeU__delmenFentC_citr__1,0.0
efeU__delmenFentC_citr__2,0.0
efeU__delmenFentC__1,0.6771798472
efeU__delmenFentC__2,0.6925437988
efeU__menFentC_ale39__1,0.0
efeU__menFentC_ale39__2,0.8373159458
efeU__menFentC_ale29__1,0.8926426946
efeU__menFentC_ale29__2,0.0
efeU__menFentC_ale30__1,0.0
efeU__menFentC_ale30__2,0.9588776826000001
efeU__menFentCubiC_ale36__1,0.0
efeU__menFentCubiC_ale36__2,0.0
efeU__menFentCubiC_ale37__1,0.8206926905
efeU__menFentCubiC_ale37__2,0.0
efeU__menFentCubiC_ale38__1,0.0
efeU__menFentCubiC_ale38__2,1.5332497422
