,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.34547930030157636,3.0,0.0,-0.2018142446,1.0,0.3989158553,2.0,-0.1971016107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.510547531,0.6243009041901846,3.0,3.0,-1.9217590073,4.0,-1.8177092453,5.0,-0.7921743404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.7742467972,0.11052758759335397,3.0,6.0,-1.8919902823,7.0,-1.6727288191,8.0,-1.7580212901999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,0.0,0.22576461297443878,21.0,9.0,0.3813167697,10.0,-0.011547703000000001,11.0,-0.0525935347,12.0,-0.19286494740000001,13.0,0.0326880275,14.0,-0.0899659203,15.0,0.18452607610000002,16.0,-0.2736824647,17.0,-0.1673186808,18.0,-0.0986973287,19.0,-0.1403245331,20.0,-0.3741131621,21.0,0.1473711325,22.0,0.1277577955,23.0,0.2654011733,24.0,0.3093930621,25.0,0.2710301516,26.0,0.28399868780000004,27.0,-0.0459430844,28.0,-0.3179536679,29.0,-0.23847784900000002
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-1.4558814933952382,0.29683613451464325,21.0,30.0,-1.4986731403,31.0,-1.4661900062,32.0,-1.4230684806,33.0,-1.4823521901,34.0,-0.8726530676,35.0,-1.4257359337,36.0,-0.9361147583,37.0,-1.3698585763,38.0,-1.6561526544,39.0,-1.3535863314,40.0,-1.5595627373,41.0,-1.5634798132999999,42.0,-1.3121537238,43.0,-2.0005384572,44.0,-1.8506509604999999,45.0,-1.4542570022,46.0,-2.0054020607,47.0,-1.5681731206,48.0,-1.0434088635,49.0,-1.1502507936,50.0,-1.5812486897
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.17303346318636978,3.0,51.0,-0.17684972200000001,52.0,0.1689463566,53.0,0.007903365400000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,0.020319595424999993,0.521711845940503,4.0,54.0,0.7918431197,55.0,-0.3030897798,56.0,-0.2940271042,57.0,-0.113447854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.03289336916078329,4.0,58.0,0.0449183878,59.0,0.0038195316000000003,60.0,-0.0279730148,61.0,-0.020764904600000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.06529274585,0.046882576361259594,4.0,62.0,-0.0708762241,63.0,-0.1250810141,64.0,-0.0532391656,65.0,-0.0119745796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.033865975225,0.06729617618893431,4.0,66.0,0.0569669672,67.0,-0.0841692242,68.0,-0.0226351264,69.0,-0.0856265175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
