,new_696054_696194
M9exp_1,11.3015
M9exp_2,11.021
M9exp_3,11.1696
M9tran_1,10.7717
M9tran_2,10.7797
M9tran_3,10.5149
M9stat_1,11.7628
M9stat_2,13.6015
M9stat_3,13.1496
MG-0.1_1,11.2402
MG-0.1_2,10.6853
MG-0.1_3,12.1194
MG-0.2_2,10.5646
MG-0.2_3,11.5488
MG+5_1,11.095
MG+5_2,10.5081
MG+5_3,11.3095
MG+10_1,11.996
MG+10_2,11.7061
MG+10_3,9.4464
MG+15_1,11.154000000000002
MG+15_2,11.9473
MG+15_3,12.2711
MG+25_1,11.7688
MG+25_2,11.2493
MG+25_3,12.0848
MG+45_1,11.5351
MG+45_2,10.7499
MG+45_3,12.1228
MG+60_2,11.181
MG+60_3,11.4361
MG+90_2,10.4969
MG+90_3,11.4973
MG+120_1,9.816
MG+120_2,10.8172
MG+120_3,10.6253
MG+150_1,10.2483
MG+150_3,10.7646
GM-0.1_1,11.0902
GM-0.1_2,11.5182
GM-0.1_3,11.3154
GM-0.2_1,10.8752
GM-0.2_2,11.3272
GM-0.2_3,10.9853
GM+5_1,11.0278
GM+5_2,11.3757
GM+5_3,11.1236
GM+10_2,11.0953
GM+10_3,10.3032
GM+15_1,11.5698
GM+15_2,11.122
GM+15_3,10.7349
GM+25_1,11.788
GM+25_2,11.648
GM+25_3,10.791
GM+45_1,11.3288
GM+45_2,10.3057
GM+45_3,10.5353
GM+60_1,11.3191
GM+60_2,10.1781
GM+60_3,10.4113
GM+90_1,11.4134
GM+90_2,10.9733
GM+90_3,10.6105
GM+120_1,9.0308
GM+120_3,10.7991
GM+150_1,11.1197
GM+150_2,9.5813
GM+150_3,10.5949
BT_1,11.9788
BT_2,11.3621
B36_1,13.9046
B36_2,13.071
B60_1,15.7399
B60_2,15.0959
S0_1,9.6785
S0_2,10.1231
S0_3,9.8148
S1_1,11.4817
S1_2,11.2933
S1_3,11.9546
S2_1,9.1958
S2_2,9.0309
S2_3,8.5781
S3_1,9.4567
S3_2,9.5097
S4_1,10.5437
S4_2,10.0702
S4_3,9.8229
S5_1,11.9917
S5_2,12.3213
S5_3,12.6877
S6_1,13.8065
S6_2,13.6366
S6_3,14.0101
S6/t_1,13.7193
S6/t_2,12.606
S6_4,12.9504
S6_5,13.6142
S6_6,13.2869
S7_4,13.5577
S7_5,13.1096
S7_6,12.8268
S8_4,12.5706
S8_5,12.8441
G135_1,12.3961
G135_3,10.5961
G150_1,11.7699
G150_2,12.8941
G150_3,11.7886
G180_1,12.2479
G180_2,12.5553
G180_3,11.5933
T-5.40H_1,11.892
T-4.40H_1,12.1606
T-3.40H_1,12.8078
T-2.40H_1,12.9923
T-1.40H_1,14.1153
T-1.10H_1,14.4825
T-0.40H_1,15.1168
T0.0H_1,14.8533
T0.30H_1,15.6342
T1.0H_1,15.3663
T1.30H_1,15.4333
T2.0H_1,14.8973
T2.30H_1,15.0361
T3.0H_1,14.0877
T3.30H_1,14.0257
T4.0H_1,13.7767
T5.0H_1,12.7708
LBexp_1,12.4676
LBexp_2,11.8604
LBexp_3,11.1901
LBtran_1,9.2112
LBtran_2,10.6312
LBtran_3,10.6796
LBstat_1,9.0678
LBstat_2,9.0755
LBstat_3,8.9085
LBGexp_1,12.1944
LBGexp_2,12.3952
LBGexp_3,12.3651
LBGtran_2,10.4046
