,-0.06694454519663404,-0.05020840889747553,-0.03347227259831702,-0.01673613629915851,0.0,0.016736136299158516,0.03347227259831702,0.05020840889747552,0.06694454519663404,0.08368068149579255,0.10041681779495107,0.11715295409410956,0.13388909039326807,0.1506252266924266,0.16736136299158508,0.18409749929074362,0.2008336355899021,0.2175697718890606,0.23430590818821914,0.25104204448737766
thresh,-0.0753126133462133,0.0753126133462133,2,,,,,,,,,,,,,,,,,
unreg,0,3,36,863,3917,635,55,16,5,4,7,1,6,4,2,1,1,0,0,0
PP_0204,0,0,0,0,1,2,2,0,0,2,0,1,0,0,0,0,0,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],['xenB' 'PP_2244' 'PP_0921' 'cysU'],['PP_0241' 'PP_2771' 'PP_2773' 'dmoA-II' 'ssuC' 'ssuB' 'PP_0224'],['PP_2772'],['PP_0235' 'ssuD' 'atsK' 'PP_5167' 'plpB' 'ssuA'],['PP_3528' 'tauB-II' 'tauC' 'PP_5166'],['ssuE' 'tauA'],['sbp-II'],['PP_5172'],[],[],[]
PP_0204_genes,[],[],[],[],['PP_0211'],['tauB-I' 'PP_0210'],['PP_0208' 'PP_0207'],[],[],['PP_0205' 'PP_0206'],[],['PP_0204'],[],[],[],[],[],[],[],[]
