,Value,list
TF,PP_0204,
reg_genes,8,['PP_0211' 'PP_0208' 'PP_0207' 'tauB-I' 'PP_0210']
comp_genes,29,"['PP_5172' 'PP_2773' 'PP_0921' 'tauC' 'tauA' 'atsK' 'dmoA-II' 'PP_0235'
 'ssuD' 'tauB-II' 'PP_5166' 'PP_2244' 'PP_2771' 'PP_0241' 'sbp-II' 'xenB'
 'PP_3528' 'ssuB' 'cysU' 'PP_5167' 'PP_0224' 'ssuE' 'ssuC' 'ssuA'
 'PP_2772' 'plpB']"
both_genes,3,['PP_0206' 'PP_0205' 'PP_0204']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
