,A,PP_0204
Aromatic:Glucose:2.0,-1.5776138869254164,0.0167676146666666
Aromatic:Glucose:3.0,0.6960507163249993,-0.1311652093333331
Bioreactor1:24h:1.0,0.3145841950133053,-0.1134265855
Bioreactor1:24h:2.0,-0.3145841948733555,0.1134265855
Bioreactor2:S_0min:1.0,0.4543345590453982,0.2737022503333335
Bioreactor2:S_15min:1.0,1.978123739065951,0.6515973773333334
Bioreactor2:P1_15min:1.0,2.0880607553366293,0.7766723453333337
Bioreactor2:P3_15min:1.0,2.733854420751184,0.2858076073333337
Bioreactor2:P5_15min:1.0,2.8232733486321013,0.7311081033333335
Bioreactor2:S_1h:1.0,1.336722916353798,0.7707039213333335
Bioreactor2:S_3h:1.0,0.3962235335394099,0.7360476843333335
Bioreactor2:S_9h:1.0,0.2489649849767286,1.1911321763333336
Bioreactor2:S_25h:1.0,-0.2211972203075989,0.5244642963333337
Bioreactor2:P1_25h:1.0,1.0595361188484191,0.3193054853333337
Bioreactor2:P3_25h:1.0,0.0125101690088778,0.2042517463333337
Bioreactor2:P5_25h:1.0,0.5865514167966568,0.0906600553333336
Bioreactor2:S_0min:2.0,-1.1900813515820157,-0.0665005076666664
Bioreactor2:S_15min:2.0,2.1957402800519024,0.3423381263333336
Bioreactor2:P1_15min:2.0,2.8328438011795583,0.5132243483333336
Bioreactor2:P3_15min:2.0,2.4996008507433167,0.5913792313333335
Bioreactor2:P5_15min:2.0,2.2474157398052297,0.1250949433333334
Bioreactor2:S_1h:2.0,2.911441805252533,0.6888988053333336
Bioreactor2:S_3h:2.0,0.9211513132376749,0.4154514933333335
Bioreactor2:S_9h:2.0,0.9432652401895052,1.1283376483333336
Bioreactor2:S_25h:2.0,0.1295229081500749,0.7590368213333336
Bioreactor2:P1_25h:2.0,1.3167240223948218,0.3394361203333333
Bioreactor2:P3_25h:2.0,1.9513884335393767,0.5915695263333334
Bioreactor2:P5_25h:2.0,0.146995061973079,0.2153767783333335
Bioreactor2:S_0min:3.0,0.7357467936884767,-0.2072017426666663
Bioreactor2:S_15min:3.0,1.68955968757609,0.3370595163333336
Bioreactor2:P1_15min:3.0,4.319237302072074,0.3161394063333336
Bioreactor2:P3_15min:3.0,3.066609753801813,0.6268148843333334
Bioreactor2:P5_15min:3.0,1.6366794406829075,0.5951805263333336
Bioreactor2:S_1h:3.0,1.357779131624456,0.5648720793333337
Bioreactor2:S_3h:3.0,0.2868634115574974,0.6264045293333333
Bioreactor2:S_9h:3.0,0.4338354611598972,0.9232246893333336
Bioreactor2:S_25h:3.0,2.0205138110933647,0.6618572953333335
Bioreactor2:P1_25h:3.0,1.0964244591174097,0.8535084363333334
Bioreactor2:P3_25h:3.0,1.6720307731528503,0.5454699813333337
Bioreactor2:P5_25h:3.0,0.8141638978595878,-0.1408610246666664
Carbon:Citrate:1.0,4.842363545692281,1.7953041325
Carbon:Citrate:2.0,6.992089980222208,2.1952046885
Carbon:Citrate:3.0,3.668261396505339,0.9891892004999998
Carbon:Ferulate:1.0,0.4391686548582021,0.3710030065
Carbon:Ferulate:2.0,0.6750985217740915,0.8020778774999999
Carbon:Ferulate:3.0,0.3457774779248665,0.8084029304999998
Carbon:Glucose:1.0,0.4476441221526612,0.7556757615
Carbon:Glucose:2.0,-0.4476441221513657,-0.7556757615
Carbon:Serine:1.0,-3.583859617308656,1.1473529535
Carbon:Serine:2.0,-3.590926440194518,0.8622142894999998
Carbon:Serine:3.0,-2.587869972481293,0.7121461065000001
Carbon2:Glucose:1.0,0.0573766231683459,0.0580652946666671
Carbon2:Glucose:2.0,0.8345655805333151,0.2264244226666667
Carbon2:Glucose:3.0,-0.8919422029327728,-0.2844897173333329
Carbon2:Coumarate:1.0,-3.7785877449960834,0.487406497666667
Carbon2:Coumarate:2.0,-3.40804429311906,0.0324394336666671
Carbon2:Coumarate:3.0,-2.629149442301288,0.4134876646666665
Crc:Control:1.0,-0.5377141949138214,0.0351677630000004
Crc:Control:2.0,0.537714194858738,-0.0351677629999995
Crc:Del_crc:1.0,3.2365327509256643,-0.211829861
Crc:Del_crc:2.0,7.196077166557624,-0.0220803049999993
Crc:Del_crcZ_crcY:1.0,-0.1408298300520281,-0.469727378
Crc:Del_crcZ_crcY:2.0,-2.686267181604632,0.136912863
FinR:Control:1.0,0.0574687882016005,0.1819639789999998
FinR:Control:2.0,0.1569293878616237,-0.2665442580000001
FinR:Control:3.0,-0.2143981772088433,0.0845802789999998
FinR:Del_finR:1.0,2.7061909887087405,-0.3752125720000001
FinR:Del_finR:2.0,3.336384763519315,-0.3329186780000002
FinR:Del_finR:3.0,2.2453654551948805,0.0695576569999998
FleQ:Del_fleQ:1.0,-2.4115362902475748,0.4982802940000002
FleQ:Del_fleQ:2.0,-1.3902270373851755,0.0647416230000001
FleQ:Del_fleQ:3.0,-2.4091582861076493,0.4457194460000004
FleQ:OE_wspR:1.0,-0.3461075751386658,-0.3224821899999996
FleQ:OE_wspR:2.0,1.2337066859558778,-1.4473068619999996
FleQ:Control:1.0,-0.220501370582319,0.0845811220000003
FleQ:OE_wspR:3.0,-0.9582844660669084,-1.4004862019999995
FleQ:Control:2.0,0.0646048605240663,0.1819636300000002
FleQ:Control:3.0,0.155896508713577,-0.2665447519999997
Fuel:Butanol:1.0,-16.193506868988592,-2.901692322
Fuel:Butanol:2.0,-14.75934208878453,-2.244298617
Fuel:Control:1.0,-0.1296774814827613,-0.1732467859999999
Fuel:Control:2.0,0.1296774811584895,0.1732467859999999
Fuel:Isopentanol:1.0,-12.763300824776149,-2.06555379
Fuel:Isopentanol:2.0,-9.708118267433278,-1.614190406
Glycolaldehyde:Glycolaldehyde:1.0,13.46172177772938,0.5595529904999994
Glycolaldehyde:Control:1.0,-0.1028118349663627,0.2793175664999996
Glycolaldehyde:Glycolaldehyde:2.0,15.898132406353886,0.5781290165000001
Glycolaldehyde:Control:2.0,0.1028118341343838,-0.2793175665000005
HNS_protein:Control_ex:1.0,-0.5128986465016228,-0.4060211499999999
HNS_protein:Del_turB_ex:1.0,-0.1460327450691702,0.976246541
HNS_protein:Del_turB_ex:2.0,0.14373072240047,-0.2243787089999998
HNS_protein:WT_pCAR1_ex:1.0,0.1576297502737024,-0.1770947519999999
HNS_protein:WT_pCAR1_Del_turA_ex:1.0,-0.2211809151133197,0.5755199620000004
HNS_protein:WT_pCAR1_Del_turA_st:1.0,-0.7066872946585648,0.452874252
HNS_protein:WT_pCAR1_Del_turA_ex:2.0,-0.2276367312256838,0.6911894810000003
HNS_protein:WT_pCAR1_Del_turA_st:2.0,-0.4091585168297903,0.452938284
HNS_protein:WT_pCAR1_ex:2.0,0.0670245024750997,0.3039208240000004
HNS_protein:WT_pCAR1_Del_turB_ex:1.0,-0.719614790161192,0.2629781080000004
HNS_protein:WT_pCAR1_Del_turB_st:1.0,-0.9544057416216892,0.1316785249999998
HNS_protein:WT_pCAR1_Del_turB_ex:2.0,0.115957475072214,0.513870904
HNS_protein:WT_pCAR1_Del_pmr_ex:1.0,-0.661868815357828,0.7477209609999997
HNS_protein:WT_pCAR1_Del_pmr_ex:2.0,0.9096975717828756,1.376355364
HNS_protein:WT_pCAR1_Del_turB_st:2.0,0.1951246936210526,0.7596388469999997
HNS_protein:Control_ex:2.0,0.5128986467740573,0.4060211499999999
HNS_protein:WT_Del_turA_ex:1.0,0.4188412758763728,-0.3957528529999998
HNS_protein:WT_Del_turA_ex:2.0,-3.5849045492806315,-0.4463989869999998
Mobile_gene:2737_exp:1.0,0.062231946601,-0.1502755195
Mobile_gene:2737_exp:2.0,-0.0791262217486556,-0.0971031325
Mobile_gene:2737_exp:3.0,0.1295955278618472,-0.1304962224999997
Mobile_gene:2737_exp:4.0,-0.1127012533685383,0.3778748745000002
Mobile_gene:2737_reg:1.0,0.7331454574085664,-0.0764597325
Mobile_gene:2737_reg:2.0,0.7420177734200609,-0.1450750634999997
Mobile_gene:2737_reg:3.0,0.7914786163018853,0.1986342644999998
Mobile_gene:2737_reg:4.0,1.0772777322861034,0.1994424095
Mobile_gene:3227_exp:1.0,0.0610056295152493,0.2595807035000002
Mobile_gene:3227_exp:2.0,0.6603168035201914,0.1006439325000001
Mobile_gene:3227_exp:3.0,0.043315803068099,-0.3138955224999997
Mobile_gene:3227_exp:4.0,0.0311659970592571,0.0623282185000002
Mobile_gene:3227_reg:1.0,1.0011006995905012,-0.0603769965
Mobile_gene:3227_reg:2.0,0.4154386650281372,-0.2731931154999998
Mobile_gene:3227_reg:3.0,-0.228298617673099,0.3126619755000002
Mobile_gene:3227_reg:4.0,1.3169572601305446,0.3886505645000002
Mobile_gene:mfsR_exp:1.0,2.34403775230725,0.4433062974999999
Mobile_gene:mfsR_exp:2.0,1.216625167839334,-0.3247587414999997
Mobile_gene2:Condition1:1.0,3.2444149038763546,0.4132379542500004
Mobile_gene2:Condition1:2.0,-2.001478240845405,0.36955767225
Mobile_gene2:Condition2:1.0,3.1443703506506484,0.0378488292500005
Mobile_gene2:Condition2:2.0,4.480976350633688,0.7077224862499998
Mobile_gene2:Condition2:3.0,-5.273539392320971,-0.9058406877499996
Mobile_gene2:Condition2:4.0,-2.351807309104431,0.1602693722500001
Muconate:CJ522_fructose:1.0,-14.164685397244956,-2.045329397666667
Muconate:CJ522_fructose:2.0,-13.3886738970244,-2.182067563666667
Muconate:CJ522_fructose:3.0,-13.085970914442829,-2.006462003666667
Muconate:CJ522_fructose_glucose:1.0,-12.913162983629482,-2.417894786666667
Muconate:CJ522_fructose_glucose:2.0,-9.747968983899908,-2.471984346666667
Muconate:CJ522_fructose_glucose:3.0,-9.434740040200133,-2.239201858666667
Muconate:CJ522_fructose_glucose_gluconate:1.0,-4.212539269224914,-0.958645855666667
Muconate:CJ522_fructose_glucose_gluconate:2.0,-1.890120011208028,-0.9060139216666672
Muconate:CJ522_fructose_glucose_gluconate:3.0,0.5945999171947269,-1.128396417666667
Muconate:CJ522_glucose_gluconate:1.0,-7.53502565229315,-2.578575872666667
Muconate:CJ522_glucose_gluconate:2.0,-7.479463733522565,-3.088797957666667
Muconate:CJ522_glucose_gluconate:3.0,-6.597575356872893,-2.059106978666667
Muconate:CJ522_gluconate:1.0,-11.437140993924428,-2.938037487666667
Muconate:CJ522_gluconate:2.0,-11.697990774737148,-3.171607971666667
Muconate:CJ522_gluconate:3.0,-12.626884641155147,-3.331925805666667
Muconate:CJ522_glucose:1.0,-11.945651166427288,-2.533226512666667
Muconate:CJ522_glucose:2.0,-11.608889058996146,-2.339124576666667
Muconate:CJ522_glucose:3.0,-11.811269443045177,-2.307114908666667
Muconate:GB032_fructose:1.0,-10.656364437937578,-1.363438526666667
Muconate:GB032_fructose:2.0,-11.070442693616934,-1.412598721666667
Muconate:GB032_fructose:3.0,-12.053348708024371,-1.877141121666667
Muconate:GB032_fructose_glucose:1.0,-8.16595282163501,-2.0346057316666672
Muconate:GB032_fructose_glucose:2.0,-13.775561953943592,-3.0482001406666672
Muconate:GB032_fructose_glucose:3.0,-13.29934909007537,-3.0095406096666677
Muconate:GB032_fructose_glucose_gluconate:1.0,-10.570611451760303,-3.112212819666667
Muconate:GB032_fructose_glucose_gluconate:2.0,-9.372843406110526,-2.539099929666667
Muconate:GB032_fructose_glucose_gluconate:3.0,-10.523426244018845,-2.463025933666667
Muconate:GB032_glucose_gluconate:1.0,-13.138458533603714,-3.207472217666667
Muconate:GB032_glucose_gluconate:2.0,-17.591352257395442,-3.033972797666667
Muconate:GB032_glucose_gluconate:3.0,-12.430912179670948,-2.7648794676666677
Muconate:GB032_gluconate:1.0,-11.721543396910471,-1.2691903446666668
Muconate:GB032_gluconate:2.0,-10.709784055918115,-2.461182449666667
Muconate:GB032_gluconate:3.0,-10.699888368215236,-2.4877793696666672
Muconate:GB032_glucose:1.0,-12.038572014574251,-2.722410268666667
Muconate:GB032_glucose:2.0,-17.109052280141064,-3.260443186666667
Muconate:GB032_glucose:3.0,-13.248200966718391,-2.515654620666667
Muconate:GB045_fructose:1.0,-13.10197522152792,-1.5198088466666668
Muconate:GB045_fructose:2.0,-13.700282847409945,-1.7395863966666671
Muconate:GB045_fructose:3.0,-13.703469742439928,-1.4972027346666668
Muconate:GB045_fructose_glucose:1.0,-4.103858523495261,-0.2117438196666672
Muconate:GB045_fructose_glucose:2.0,-10.524381477710726,-1.0247164116666667
Muconate:GB045_fructose_glucose_gluconate:1.0,-7.688803889685678,-0.9240489006666674
Muconate:GB045_fructose_glucose_gluconate:2.0,-5.979002335836159,-1.4481428516666668
Muconate:GB045_fructose_glucose_gluconate:3.0,-7.989913734707301,-1.5235426756666677
Muconate:GB045_glucose_gluconate:1.0,-12.274713191379073,-2.357602013666667
Muconate:GB045_glucose_gluconate:2.0,-14.395981796933713,-2.439173413666667
Muconate:GB045_glucose_gluconate:3.0,-12.259121301968774,-2.250209817666667
Muconate:GB045_gluconate:1.0,-9.669875515747096,-0.6863114486666673
Muconate:GB045_gluconate:2.0,-10.57456318912078,-1.058578885666667
Muconate:GB045_gluconate:3.0,-14.51995829874848,-1.2914411606666674
Muconate:GB045_glucose:1.0,-10.274275895896883,-0.6682698046666671
Muconate:GB045_glucose:2.0,-10.484003374836886,-0.8192844626666673
Muconate:GB045_glucose:3.0,-10.566931598988075,-1.624157278666667
Muconate:GB062_fructose:1.0,-13.862608421164136,-2.6975647706666672
Muconate:GB062_fructose:2.0,-15.229203135200873,-2.126816693666667
Muconate:GB062_fructose:3.0,-13.877856232483792,-2.214403999666667
Muconate:GB062_fructose_glucose:1.0,-10.838038230665516,-2.184067667666667
Muconate:GB062_fructose_glucose:2.0,-8.547422985172659,-1.9351255836666672
Muconate:GB062_fructose_glucose:3.0,-7.733599690928196,-1.944092556666667
Muconate:GB062_fructose_glucose_gluconate:1.0,-6.503472515311846,-1.4006353176666666
Muconate:GB062_fructose_glucose_gluconate:2.0,-7.505693971556331,-1.972564693666667
Muconate:GB062_fructose_glucose_gluconate:3.0,-6.29557587542407,-1.610700132666667
Muconate:GB062_glucose_gluconate:1.0,-10.017494225960696,-2.241978056666667
Muconate:GB062_glucose_gluconate:2.0,-9.419779962618996,-1.988730574666667
Muconate:GB062_glucose_gluconate:3.0,-7.767244262897609,-2.097794528666667
Muconate:GB062_gluconate:1.0,-9.371311914921334,-2.170579496666667
Muconate:GB062_gluconate:2.0,-10.46550517207829,-2.619697537666667
Muconate:GB062_gluconate:3.0,-10.83656356223078,-2.664815060666667
Muconate:GB062_glucose:1.0,-12.779621286207098,-2.418688469666667
Muconate:GB062_glucose:2.0,-12.710416242853704,-2.517376385666667
Muconate:GB062_glucose:3.0,-11.850593970014268,-2.692401289666667
Muconate:KT2440_fructose:1.0,-13.275203760296936,-1.3317594826666674
Muconate:KT2440_fructose:2.0,-4.191131290281658,0.4716725443333329
Muconate:KT2440_fructose:3.0,-5.621729897654815,-1.3855084976666667
Muconate:KT2440_fructose_glucose:1.0,-6.676001540382134,-1.7913111646666668
Muconate:KT2440_fructose_glucose:2.0,-6.696412889831687,-1.7913567906666672
Muconate:KT2440_fructose_glucose:3.0,-2.9151289366658606,-0.1754198106666669
Muconate:KT2440_fructose_glucose_gluconate:1.0,-7.451228800504725,-1.0850116856666672
Muconate:KT2440_fructose_glucose_gluconate:2.0,-7.409813920871095,-1.0037940116666668
Muconate:KT2440_fructose_glucose_gluconate:3.0,-7.748271251511507,-0.7136658356666672
Muconate:KT2440_glucose_gluconate:1.0,-7.57802012299173,-1.0447959966666671
Muconate:KT2440_glucose_gluconate:2.0,-7.385299624735957,-0.8399437226666668
Muconate:KT2440_glucose_gluconate:3.0,-8.206759482308012,-1.194868739666667
Muconate:KT2440_gluconate:1.0,-2.971879520136896,0.426897239333333
Muconate:KT2440_gluconate:2.0,-7.008877084862666,-0.6813491256666673
Muconate:KT2440_gluconate:3.0,-0.6167538409229693,0.3404560103333329
Muconate:KT2440_glucose:1.0,0.3824297884317253,0.2815582323333325
Muconate:KT2440_glucose:2.0,-0.2181867118368831,-0.0991905606666669
Muconate:KT2440_glucose:3.0,-0.1642430717260694,-0.1823676716666673
Multistress:Control:1.0,-0.0583836522711643,-0.3163902556666667
Multistress:Control:2.0,-0.009036425261537,-0.0724629176666669
Multistress:Control:3.0,0.0674200783292906,0.3888531733333331
Multistress:NaCl_7min:1.0,0.5595362573689496,-0.5302209636666668
Multistress:NaCl_60min:1.0,2.2458902228865343,-0.2432109326666669
Multistress:NaCl_7min:2.0,1.1792004981071575,-0.0819809886666669
Multistress:NaCl_60min:2.0,1.331621749138565,0.1288272283333333
Multistress:NaCl_7min:3.0,0.6109057376382346,-1.1507792626666666
Multistress:NaCl_60min:3.0,1.0187346518303126,-0.4686589666666667
Multistress:Imipenem_7min:1.0,1.3140183244180392,0.3240087483333331
Multistress:Imipenem_60min:1.0,-1.850431061212996,-0.7457754096666667
Multistress:Imipenem_7min:2.0,-0.3374014664944677,-0.4604839236666667
Multistress:Imipenem_60min:2.0,0.0179596539399319,-0.3035060026666669
Multistress:Imipenem_7min:3.0,-0.0031888499592845,-0.2746793026666667
Multistress:Imipenem_60min:3.0,0.4999982292920916,0.6899177303333333
Multistress:H2O2_7min:1.0,20.825676783198343,4.572666851333333
Multistress:H2O2_60min:1.0,-2.253450298557753,-0.1314584376666667
Multistress:H2O2_7min:2.0,20.57064784625215,3.710531542333333
Multistress:H2O2_60min:2.0,-3.566513406724652,-0.0123960536666665
Multistress:H2O2_7min:3.0,20.615151233893883,4.332099442333334
Multistress:H2O2_60min:3.0,-5.784637592454142,-0.0211697446666665
Myristic_acid:Control:1.0,3.619344950820913,0.6270525976666668
Myristic_acid:Control:2.0,0.4524607413759083,-0.1148692583333335
Myristic_acid:Control:3.0,-4.071805693129027,-0.5121833393333333
Myristic_acid:Myristic_acid:1.0,2.9634089509026613,1.3095824746666669
Myristic_acid:Myristic_acid:2.0,5.880982826650815,2.319996681666667
Myristic_acid:Myristic_acid:3.0,2.6050999650605093,2.1987021626666667
Phase:WT_Tr:1.0,-3.5494234104175346,-2.5477186915
Phase:WT_Tr:2.0,-3.8727034483621288,-2.4021677575000004
Phase:WT_Ex:1.0,-0.2378770325332143,-0.2883954375000002
Phase:WT_Ex:2.0,0.2378770319041165,0.2883954374999993
Phase:WT_Tr:3.0,-2.526874179651113,-0.1157057415000002
Phase:WT_Tr:4.0,-2.6390666686172346,0.1196912354999995
Phase:WT_St:1.0,1.7468587878009345,-0.7859337795000005
Phase:WT_St:2.0,1.8218650423278568,-1.1908881535000004
RelA:Control:1.0,0.5501902345286105,0.1845535426666669
RelA:Control:2.0,0.0026085882948335,-0.1462024653333333
RelA:Control:3.0,-0.5527988221422561,-0.038351077333333
RelA:Del_relA:1.0,-2.048827421475097,0.2923885866666666
RelA:Del_relA:2.0,-1.7686650625548603,-0.0111349643333333
RelA:Del_relA:3.0,-1.8629532753372693,0.1854839516666668
RelA:Del_relA_lignin:1.0,10.188036848690986,3.085489885666667
RelA:Del_relA_lignin:2.0,10.464811999437432,3.343736553666667
RelA:Del_relA_lignin:3.0,10.66851653040684,2.827254113666667
Zn:Zn_ion:1.0,-15.18074611916957,-1.6970761720000005
Zn:Zn_ion:2.0,-15.14288992128963,-1.6386258160000002
Zn:Zn_ion:3.0,-15.340103286841796,-2.2602385930000004
Zn:Control:1.0,-0.2131735206901844,0.0972812739999993
Zn:Control:2.0,0.1823257058298754,0.0122586689999995
Zn:Control:3.0,0.0308478160154992,-0.1095399430000005
ZnO:Control:1.0,0.9510543962389144,0.286686607
ZnO:Control:2.0,-0.95105439576107,-0.286686607
ZnO:Nano:1.0,2.5972731931164725,0.6160062009999994
ZnO:Nano:2.0,1.560327154232642,0.7298447709999998
ZnO:Nano:3.0,1.318544164838543,0.1336913829999995
ZnO:Zn_ion:1.0,0.4749396796009653,0.3890929759999997
ZnO:Zn_ion:2.0,0.8271841211679316,0.4974523189999997
ZnO:Zn_ion:3.0,-0.7054572664055767,-0.2130172990000005
