,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.014579584103582066,,1.0,0.0,-0.014579584103582066
1,Cr__2,-0.021911306298549257,,1.0,1.0,-0.021911306298549257
2,Cr__3,-0.02618962672178188,,1.0,2.0,-0.02618962672178188
3,Cr__4,-0.026570098278841697,,1.0,3.0,-0.026570098278841697
4,Cr__5,-0.028088180742544704,,1.0,4.0,-0.028088180742544704
5,Cr__6,-0.034998768826972865,,1.0,5.0,-0.034998768826972865
6,Fe__1,-0.009981634705570477,,1.0,6.0,-0.009981634705570477
7,Fe__2,-0.03708560939186845,,1.0,7.0,-0.03708560939186845
8,Fe__3,-0.06500381611621803,,1.0,8.0,-0.06500381611621803
9,Fe__4,-0.09470513844089502,,1.0,9.0,-0.09470513844089502
10,Fe__5,-0.11600078126381586,,1.0,10.0,-0.11600078126381586
11,Fe__6,-0.1298154592260086,,1.0,11.0,-0.1298154592260086
12,Cd__1,-0.0011848169449963232,,1.0,12.0,-0.0011848169449963232
13,Cd__2,-0.0013675120435911342,,1.0,13.0,-0.0013675120435911342
14,Cd__3,0.00025327356558210425,,1.0,14.0,0.00025327356558210425
15,Cd__4,0.003914269129950029,,1.0,15.0,0.003914269129950029
16,Cd__5,0.0026909675971980764,,1.0,16.0,0.0026909675971980764
17,Cd__6,0.008674091217793266,,1.0,17.0,0.008674091217793266
18,Zn__1,-0.0007631717867517768,,1.0,18.0,-0.0007631717867517768
19,Zn__2,0.004357590474421364,,1.0,19.0,0.004357590474421364
20,Zn__3,0.02041085393717616,,1.0,20.0,0.02041085393717616
21,Zn__4,0.040023977305221566,,1.0,21.0,0.040023977305221566
22,Zn__5,0.06429779536541351,,1.0,22.0,0.06429779536541351
23,Zn__6,0.08598318424943872,,1.0,23.0,0.08598318424943872
24,Cu__1,0.005997818047913572,,1.0,24.0,0.005997818047913572
25,Cu__2,0.010612644349884398,,1.0,25.0,0.010612644349884398
26,Cu__3,0.017010163634296492,,1.0,26.0,0.017010163634296492
27,Cu__4,0.019741286551454944,,1.0,27.0,0.019741286551454944
28,Cu__5,0.02510044670697477,,1.0,28.0,0.02510044670697477
29,Cu__6,0.03819658341758317,,1.0,29.0,0.03819658341758317
30,Pb__1,0.005786599894198903,,1.0,30.0,0.005786599894198903
31,Pb__2,0.007963716836718105,,1.0,31.0,0.007963716836718105
32,Pb__3,0.014635515308677068,,1.0,32.0,0.014635515308677068
33,Pb__4,0.01746804334761354,,1.0,33.0,0.01746804334761354
34,Pb__5,0.01783592221314301,,1.0,34.0,0.01783592221314301
35,Pb__6,0.020867430985652986,,1.0,35.0,0.020867430985652986
