sample,new_3555807_3555901_c
LBexp_1,8.2299
LBexp_2,8.0402
LBexp_3,8.335
LBtran_1,9.6684
LBtran_2,8.3858
LBtran_3,8.2791
LBstat_1,9.8323
LBstat_2,9.3483
LBstat_3,9.6257
LBGexp_1,7.4466
LBGexp_2,7.4461
LBGexp_3,7.6434
LBGtran_2,7.9621
LBGtran_3,7.8582
LBGstat_1,7.7285
LBGstat_2,7.5608
LBGstat_3,7.9654
S0_1,8.6212
S0_2,8.6776
S0_3,9.0072
S1_1,8.9392
S1_2,9.0031
S1_3,9.005
S2_1,9.322
S2_2,9.2094
S2_3,9.0771
S3_1,8.8754
S3_2,9.4788
S4_1,9.7971
S4_2,9.198
S4_3,8.7923
S5_1,9.1744
S5_2,9.0814
S5_3,9.2125
S6_1,9.0532
S6_2,8.5198
S6_3,8.8943
S6/t_1,9.281
S6/t_2,8.0814
S6_4,9.4211
S6_5,9.6573
S6_6,9.1329
S7_4,10.0197
S7_5,10.2532
S7_6,10.2332
S8_4,9.9991
S8_5,10.3389
G135_1,8.0198
G135_3,7.5333
G150_1,8.291
G150_2,7.7728
G150_3,8.7282
G180_1,7.6328
G180_2,7.2594
G180_3,7.2919
C30_1,8.6407
C30_2,8.7807
C90_1,8.0917
C90_2,7.2501
BI_1,12.4359
BI_2,12.8981
BC_2,13.4862
BC/t_1,13.2417
BC/t_2,13.3349
BC_1,13.2622
Sw_1,9.353
Sw_2,10.2197
BT_1,8.8186
BT_2,8.406
B36_1,11.0935
B36_2,9.6156
B60_1,11.4597
B60_2,11.4287
M9exp_1,7.5156
M9exp_2,7.5856
M9exp_3,7.4901
M9tran_1,8.1461
M9tran_2,8.0062
M9tran_3,8.0411
M9stat_1,9.2052
M9stat_2,9.4253
M9stat_3,9.2397
M+G_1,8.8212
M+G_2,7.822999999999999
M+G_3,7.7043
Glu_1,7.7838
Glu_2,7.6871
Glu_3,8.0253
Fru_1,7.771
Fru_2,8.7253
Fru_3,8.1021
Mal_1,8.1551
Mal_2,8.2047
Mal_3,8.6124
G+S_2,8.8119
G+S_3,8.992
Pyr_1,8.2273
Pyr_2,8.6144
Pyr_3,8.344
Gly_1,7.9833
Gly_2,8.5452
Gly_3,8.1884
Glucon_1,8.6217
Glucon_2,8.5993
Glucon_3,8.4482
aero_1,7.5453
aero_2,7.4914
aero_3,7.5967
nit_1,8.2003
nit_2,8.3864
nit_3,8.1894
ferm_1,8.2656
ferm_2,8.0837
ferm_3,8.308
T-5.40H_1,7.9386
T-4.40H_1,7.92
T-3.40H_1,7.6495
T-2.40H_1,7.9824
T-1.40H_1,7.7773
T-1.10H_1,7.862999999999999
T-0.40H_1,7.2135
T0.0H_1,8.2183
T0.30H_1,14.491
T1.0H_1,15.0284
T1.30H_1,12.1867
T2.0H_1,9.6965
T2.30H_1,9.9031
T3.0H_1,9.2514
T3.30H_1,9.5485
T4.0H_1,9.548
T5.0H_1,8.9899
HPh_1,8.0175
HPh_2,7.54
HPh_3,7.9799
LPh_1,7.7891
LPh_2,7.6765
LPh_3,7.8975
LPhT_1,7.9678
LPhT_2,7.5811
LPhT_3,7.7776
SMMPr_1,7.6548
SMMPr_2,7.9553
SMMPr_3,8.2117
HiTm_1,8.5759
HiTm_2,7.9226
HiTm_3,8.0483
LoTm_1,8.5078
LoTm_2,8.3689
LoTm_3,8.0756
HiOs_1,8.2254
HiOs_2,8.1408
