,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,-0.75,0.0837584622590458,3.0,0.0,-0.6906,1.0,-0.8458,2.0,-0.7136,,,,,,,,,,
1,LB__LBtran,-0.7290333333333333,0.16681874395083227,3.0,3.0,-0.5767,4.0,-0.9073,5.0,-0.7031000000000001,,,,,,,,,,
2,LB__LBstat,-0.3132666666666667,0.08179219604175776,3.0,6.0,-0.40190000000000003,7.0,-0.24070000000000003,8.0,-0.2972,,,,,,,,,,
3,LB__LBGexp,-0.7864666666666666,0.153633666015406,3.0,9.0,-0.6234000000000001,10.0,-0.9285,11.0,-0.8075,,,,,,,,,,
4,LB__LBGtran,-0.38195,0.12310729060457795,2.0,12.0,-0.46900000000000003,13.0,-0.2949,,,,,,,,,,,,
5,LB__LBGstat,-0.3287333333333334,0.29987479609552614,3.0,14.0,-0.46440000000000003,15.0,-0.5368,16.0,0.015,,,,,,,,,,
6,Life Cycle__S0,0.1724,0.28587834825323866,3.0,17.0,-0.127,18.0,0.20170000000000002,19.0,0.4425,,,,,,,,,,
7,Life Cycle__S1,0.9411666666666667,0.23143479283230792,3.0,20.0,0.7816000000000001,21.0,0.8353,22.0,1.2066,,,,,,,,,,
8,Life Cycle__S2,5.663833333333334,0.13098184352548023,3.0,23.0,5.5134,24.0,5.7255,25.0,5.7526,,,,,,,,,,
9,Life Cycle__S3,6.1407,0.14382551929334395,2.0,26.0,6.039,27.0,6.2424,,,,,,,,,,,,
10,Life Cycle__S4,5.208833333333334,0.023995277313115702,3.0,28.0,5.2045,29.0,5.2347,30.0,5.1873000000000005,,,,,,,,,,
11,Life Cycle__S5,4.9364333333333335,0.13978577657735156,3.0,31.0,4.7823,32.0,4.9719999999999995,33.0,5.055,,,,,,,,,,
12,Life Cycle__S6,2.2671,1.7609650730697155,8.0,34.0,2.7598000000000003,35.0,-0.5294,36.0,3.3893,37.0,2.6808,38.0,-0.5207,39.0,3.0637,40.0,3.629,41.0,3.6643
13,Life Cycle__S7,3.3776333333333337,0.17363877255190818,3.0,42.0,3.5583,43.0,3.212,44.0,3.3626,,,,,,,,,,
14,Life Cycle__S8,2.107,1.2022229493733683,2.0,45.0,2.9571,46.0,1.2569,,,,,,,,,,,,
15,Life Cycle__G135,-0.12175,0.3486743538030866,2.0,47.0,0.12480000000000001,48.0,-0.3683,,,,,,,,,,,,
16,Life Cycle__G150,-0.19913333333333336,0.08424810581451272,3.0,49.0,-0.2907,50.0,-0.18180000000000002,51.0,-0.12490000000000001,,,,,,,,,,
17,Life Cycle__G180,-0.05473333333333335,0.3009941084694738,3.0,52.0,0.1028,53.0,0.1348,54.0,-0.40180000000000005,,,,,,,,,,
18,Stress Time Course__C30,1.56805,0.1840598951428583,2.0,55.0,1.4379,56.0,1.6982,,,,,,,,,,,,
19,Stress Time Course__C90,0.657,0.029839906166072315,2.0,57.0,0.6781,58.0,0.6359,,,,,,,,,,,,
20,Biofilm__BI,-0.1345,0.04044650788387051,2.0,59.0,-0.1631,60.0,-0.10590000000000001,,,,,,,,,,,,
21,Biofilm__BC,3.4441250000000005,0.43760901403726443,4.0,61.0,3.8684000000000003,62.0,3.1482,63.0,3.7664,64.0,2.9935,,,,,,,,
22,Biofilm__Sw,1.3275000000000001,0.1409970921685976,2.0,65.0,1.2278,66.0,1.4272,,,,,,,,,,,,
23,Life Cycle__BT,3.76755,0.42702178515855566,2.0,67.0,4.0695,68.0,3.4656000000000002,,,,,,,,,,,,
24,Life Cycle__B36,4.74835,0.04631549416771894,2.0,69.0,4.7811,70.0,4.7156,,,,,,,,,,,,
25,Life Cycle__B60,4.534050000000001,0.0057275649276108745,2.0,71.0,4.5381,72.0,4.53,,,,,,,,,,,,
26,M9__M9exp,0.0,0.0840066664021374,3.0,73.0,0.0872,74.0,-0.0068000000000000005,75.0,-0.0804,,,,,,,,,,
27,M9__M9tran,1.364,0.11946229530692934,3.0,76.0,1.2558,77.0,1.344,78.0,1.4922,,,,,,,,,,
28,M9__M9stat,4.3265666666666664,0.6476152587249108,3.0,79.0,5.0736,80.0,3.9237,81.0,3.9824,,,,,,,,,,
29,Supplement__M+G,0.48946666666666666,0.6256321469788243,3.0,82.0,1.1963,83.0,0.26530000000000004,84.0,0.0068000000000000005,,,,,,,,,,
30,Supplement__Glu,0.7016,0.07233678179183808,3.0,85.0,0.7851,86.0,0.6617000000000001,87.0,0.658,,,,,,,,,,
