,PN96_RS20800
SBRG_BHIN_Growth_Late_1,-1.4754823349999997
SBRG_BHIN_Growth_Late_2,-1.1517737940000004
SBRG_BHIN_Growth_Mid_1,-1.0433639010000002
SBRG_BHIN_Growth_Mid_2,-2.185145605
SBRG_BHIN_Growth_Stat_1,-1.707215079
SBRG_BHIN_Growth_Stat_2,-1.860121421
SBRG_LBv2_Growth_Late_1,-0.1959380020000001
SBRG_LBv2_Growth_Late_2,-0.380545713
SBRG_LBv2_Growth_Mid_1,0.1217815309999998
SBRG_LBv2_Growth_Mid_2,-0.1217815309999998
SBRG_LBv2_Growth_Stat_1,-1.337794734
SBRG_LBv2_Growth_Stat_2,-2.048258311
SBRG_MHB_Rich_Mid_1,0.1914757080000004
SBRG_MHB_Rich_Mid_2,-0.1916565339999998
SBRG_NBO_Rich_Mid_1,-0.0718740320000002
SBRG_NBO_Rich_Mid_2,-0.2071874300000002
SBRG_M9Na_Arabinose_Mid_1,0.2865395470000003
SBRG_M9Na_Arabinose_Mid_2,0.4103380860000003
SBRG_M9Na_Galactose_Mid_1,-0.4621094119999993
SBRG_M9Na_Galactose_Mid_2,-0.2101093629999999
SBRG_M9Na_GlcNAcGrowth_Late_1,0.1163741630000005
SBRG_M9Na_GlcNAcGrowth_Late_2,0.037141965
SBRG_M9Na_GlcNAcGrowth_Mid_1,0.2220215850000002
SBRG_M9Na_GlcNAcGrowth_Mid_2,0.0777904030000007
SBRG_M9Na_GlcNAcGrowth_Stat_1,-1.696599246
SBRG_M9Na_GlcNAcGrowth_Stat_2,-1.869333897
SBRG_M9Na_GlcNAc_Mid_1,0.2067997870000004
SBRG_M9Na_GlcNAc_Mid_2,0.2854431540000002
SBRG_M9Na_Gluconate_Mid_1,-0.368787749
SBRG_M9Na_Gluconate_Mid_2,-0.983099663
SBRG_M9Na_Glucosamine_Mid_1,-0.891714307
SBRG_M9Na_Glucosamine_Mid_2,-0.9318907419999992
SBRG_M9Na_Glycerol_Mid_1,-0.1658615969999992
SBRG_M9Na_Glycerol_Mid_2,-0.0473148379999992
SBRG_M9Na_Maltose_Mid_1,0.7874256530000006
SBRG_M9Na_Maltose_Mid_2,0.1992711010000007
SBRG_M9Na_Mannitol_Mid_1,0.5441134910000001
SBRG_M9Na_Mannitol_Mid_2,0.0943215680000006
SBRG_M9Na_Trehalose_Mid_1,-0.1912798239999995
SBRG_M9Na_Trehalose_Mid_2,0.4900719440000003
SBRG_M9Na_ethanol_Mid_1,-1.6069876889999994
SBRG_M9Na_ethanol_Mid_2,-1.4119010469999995
SBRG_M9Na_fructose_Mid_1,-0.2080918949999999
SBRG_M9Na_fructose_Mid_2,-0.0393744919999994
SBRG_M9Na_fumarate_Mid_1,-0.2477820319999999
SBRG_M9Na_fumarate_Mid_2,-0.1243222829999997
SBRG_M9Na_glucoseGrowth_Late_1,0.2073326310000007
SBRG_M9Na_glucoseGrowth_Late_2,0.3421211990000001
SBRG_M9Na_glucoseGrowth_Mid_1,0.0807072950000007
SBRG_M9Na_glucoseGrowth_Mid_2,-0.0807072949999998
SBRG_M9Na_glucoseGrowth_Stat_1,-0.4718727709999992
SBRG_M9Na_glucoseGrowth_Stat_2,-0.8822546179999993
SBRG_M9Na_ribose_Mid_1,-0.4866973339999996
SBRG_M9Na_ribose_Mid_2,-0.2616656359999991
SBRG_M9Na_succinate_Mid_1,0.5055571930000005
SBRG_M9Na_succinate_Mid_2,0.5262590880000007
SBRG_M9Na_sucrose_Mid_1,-0.6243876239999997
SBRG_M9Na_sucrose_Mid_2,-1.1578618789999997
