,A,EvgA
omics__wt_thr__2,2.3226494272596274,0.17383264500000095
omics__bw_ac__1,-0.959314099486686,-0.9135135519999976
omics__bw_ac__2,0.0016859767826552,-0.7773167889999995
omics__bw_fum__1,-0.2739871253514765,-1.239436275
omics__bw_fum__2,-0.2864270939274005,-1.2956560909999988
omics__bw_glc__1,-0.6485251427761078,-0.6669443789999994
omics__bw_glc__2,-1.1576392078866684,-0.8384381219999995
omics__bw_pyr__1,1.0145185479763643,-0.5371059729999992
omics__bw_pyr__2,2.087458786155885,-0.24653587000000066
ompr__wt_nacl__1,20.048819507769448,-1.2928258789999996
ompr__wt_nacl__2,19.67336976680647,-1.2036330979999992
ompr__bw_delompr_nacl__1,13.967561581429882,-1.0378249569999989
ompr__bw_delompr_nacl__2,13.412086634403796,-0.8482842329999993
minspan__wt_ade__1,3.930347083814607,0.255006946
minspan__wt_glc__2,2.2678913793281548,-0.5262616189999996
minspan__wt_glc__3,1.701812789259019,-0.5006815809999985
minspan__wt_glc__4,1.4669338600446111,-0.4825346889999995
minspan__wt_glc_anaero__1,0.1300672198530886,0.012445073000000306
minspan__wt_glc_anaero__2,-1.9321931338004477,-0.23054144099999885
minspan__wt_trp__1,0.7845946316520914,0.009875579000000913
minspan__bw_delcra_glc__2,2.637830654164401,-0.5291006669999989
minspan__bw_delcra_trp__1,3.800951384886452,0.4026037280000008
minspan__bw_delmntr__1,-1.3773300289671266,-1.7205150959999989
minspan__bw_delnac_ade__1,-0.3612837418207477,0.538502020000001
minspan__bw_delnac_glc__1,3.348990055624941,0.0681734210000009
cra_crp__wt_ac__1,-0.7898361292871389,0.1767149030000006
cra_crp__wt_ac__2,-0.9772162739664106,-0.006590534999999065
cra_crp__wt_fru__1,0.5852990788480704,-0.12074687299999898
cra_crp__wt_fru__2,0.9356500504398112,0.10519240800000064
cra_crp__delcra_ac__1,0.8146160867036101,-0.6421098689999996
cra_crp__delcra_ac__2,0.5291940960227228,-0.6171969169999993
cra_crp__delcra_fru__1,3.5337157479066748,-0.4624834509999989
cra_crp__delcra_fru__2,3.3376090651858914,-0.6819589059999984
cra_crp__delcra_glc__1,1.9198081073791704,-0.571107486999999
cra_crp__delcra_glc__2,1.4086808507666393,-0.4347430539999992
rpoB__wt_031__1,1.3906021244296765,-1.0348971239999996
rpoB__wt_044__1,-0.5873242242450339,-0.7602089079999992
rpoB__wt_lb__1,-2.075815117966738,-1.177176157999999
rpoB__wt_lb__2,-2.0082806101612984,-1.15598592
rpoB__rpoBE546V_031__1,2.0426526869616426,-1.7820133249999994
rpoB__rpoBE546V_044__1,0.3384865209094739,-1.3381399819999975
rpoB__rpoBE546V_lb__1,-1.8356854149664696,-2.3043325009999984
rpoB__rpoBE546V_lb__2,-0.6543081047754421,-2.0951304739999994
rpoB__rpoBE546V_glc__1,-0.2233075960775772,-0.7617733759999991
rpoB__rpoBE672K_glc__1,-1.0501170606023071,-1.3935294089999992
rpoB__rpoBE672K_glc__2,-0.2463215249441773,-1.559458275
rpoB__rpoBE672K_lb__1,-1.3465283731392803,-2.4836421989999997
rpoB__rpoBE672K_lb__2,-0.5445762779640207,-2.272658148
crp__wt_fru__1,1.8739381542183748,-0.8185262799999995
crp__wt_glyc__1,1.154119453647401,-1.039664825
crp__wt_glyc__2,1.2274361576509698,-0.8568021029999997
crp__delar1_glyc__1,-0.0937697381140001,-1.6351838779999994
crp__delar1_glyc__2,-0.4466964296953559,-1.5338061119999988
crp__delar1ar2_glyc__1,-0.7419121287544005,-1.711096927999999
crp__delar1ar2_glyc__2,-1.3477226786761691,-1.8720342169999975
crp__delar1ar2_glyc__3,-0.7683180463169751,-1.461974420999999
crp__delar2_glyc__1,0.606122410572906,-1.226689565
crp__delar2_glyc__2,0.1701720107637762,-0.9748940069999988
crp__delar2_glyc__3,-0.0689760806298295,-1.1537528099999994
crp__delcrp_fru__1,-0.917324888322002,-1.724228480999999
crp__delcrp_fru__2,-1.1053969099726269,-2.023718115999998
crp__delcrp_fru__3,0.739896427241111,-1.754680722999999
crp__delcrp_glc__1,-1.975961967732854,-2.4604876949999994
crp__delcrp_glc__2,-2.145900710305184,-2.3115350449999994
crp__delcrp_glc__3,-1.9582570117017333,-2.3814858669999994
crp__delcrp_glyc__1,-1.0006852784546143,-1.7977663679999996
crp__delcrp_glyc__2,-0.7223132188600278,-2.254775700999999
crp__delcrp_glyc__3,-0.3269635203585897,-1.85402506
glu__glu_ale3__1,-0.7694173703280633,-5.388564068999998
glu__glu_ale4__1,-0.4520955028614166,-2.726314272999999
glu__glu_ale5__1,-0.6097275348466588,-2.6765555229999998
glu__glu_ale6__1,1.5390068993548247,-1.940337809
glu__glu_ale8__1,-1.0553946918631565,-2.2931767979999997
glu__glu_ale9__1,-2.554126363302501,-5.053426161999999
glu__glu_ale10__1,-1.8995147764713067,-8.060500858
42c__wt_42c__1,-2.749918643384549,-0.4327442850000001
42c__42c_ale1__1,-2.854645724077809,-2.588303525999999
42c__42c_ale2__1,-2.6604558379672483,-4.805003920999999
42c__42c_ale3__1,-1.726367712849096,-1.4582015969999975
42c__42c_ale4__1,-2.0885251803371494,-6.616143074999999
42c__42c_ale5__1,-1.514884294200174,-5.259781757999999
42c__42c_ale6__1,-2.684735473906614,-3.852476389999999
42c__42c_ale8__1,-2.3427176756078176,-3.4989560399999995
42c__42c_ale9__1,-2.2834822663693712,-1.1195934129999996
42c__42c_ale10__1,-1.364167579625791,-5.243837293
ssw__wt_ac__1,0.4210774272440657,-1.2782388389999992
ssw__wt_glc__1,3.4150778287652503,1.014416180000001
ssw__wt_glyc__1,0.4171481402413144,-0.0642259429999994
ssw__wt_xyl__1,-0.31870964775434,1.909648690000001
ssw__glc_ale1__1,0.6726088673739257,-1.5168939899999991
ssw__glc_ale2__1,0.7380546233016794,-1.4987293779999993
ssw__glc_ale3__1,-1.2204948869867378,-0.4068486940000007
ssw__glyc_ale1__1,0.0715034922419692,-0.7448071019999993
ssw__glyc_ale2__1,-0.5238140540674084,-0.05799943399999919
ssw__xyl_ale1__1,1.229679969184631,-2.301710287999999
ssw__xyl_ale2__1,0.429926797371559,-2.237101675
ssw__xyl_ale3__1,-0.1058841208871659,-1.2936050609999992
ssw__glc_ac_ac2__1,1.9058950984991048,0.4988941460000014
ssw__glc_ac_glc1__1,0.8780015519912887,-0.3855979759999997
ssw__glc_glyc_glc__1,2.739751829221819,-1.459825712999999
ssw__glc_glyc_glyc__1,2.3747094173439227,-2.5916742029999997
ssw__glc_xyl_glc__1,1.339393020814046,-1.4819824409999989
ssw__glc_xyl_xyl__1,2.5050595056163947,-0.8871806559999991
ica__wt_glc__1,0.9452800978811128,-1.9934407069999975
ica__wt_glc__2,1.206813449906739,-2.0892490719999994
ica__wt_glc__3,-0.1570031601946047,-2.5487301549999994
ica__wt_glc__4,1.086150253495623,-1.8340797269999989
ica__arg_sbt__1,2.3037137295269043,-1.8039440809999991
ica__arg_sbt__2,0.7814736283891136,-1.3674424829999996
ica__cytd_rib__1,0.1668714876749931,-3.4867574989999994
ica__cytd_rib__2,0.9245265317192216,-3.3684025659999994
ica__gth__1,1.4797841580306446,-2.6616242459999992
ica__gth__2,1.2609000623733335,-3.135426911999999
ica__leu_glcr__1,0.7403814223915868,-0.7733026840000008
ica__leu_glcr__2,0.9948506501454966,-0.7337419659999984
ica__met_glc__1,0.99334474780941,-1.5101641099999998
ica__met_glc__2,1.3953004752309133,-1.5955645179999989
ica__no3_anaero__1,0.594495388477879,-0.2121680579999996
ica__no3_anaero__2,0.3757727142545266,0.02576990600000073
ica__phe_acgam__1,1.504848072626241,-1.34415554
ica__phe_acgam__2,1.6769457396420873,-1.24083612
ica__thm_gal__1,1.5090578446718166,-3.136061696
ica__thm_gal__2,0.6902939773196344,-3.786932834
ica__tyr_glcn__1,0.4701414817886672,-1.759365301999999
ica__tyr_glcn__2,0.4613392215982294,-1.4734163619999991
ica__ura_pyr__1,3.863233998582528,-1.1557696129999997
ica__ura_pyr__2,4.634570068713216,-0.8278113659999988
ica__wt_glc__5,0.3709677888400119,-1.5708399799999997
ica__wt_glc__6,0.0549993486025513,-1.6041220009999986
ica__bw_delpurR_cytd__1,-1.1203477926718364,-1.7636841239999992
ica__bw_delpurR_cytd__2,-0.717675388533591,-2.1228200839999993
ica__ade_glc__1,-0.2591961843783671,-1.9887882059999988
ica__ade_glc__2,-0.6967356422553245,-1.5876333539999994
ytf__wt_glc__1,1.871963886123703,-0.28559345299999883
ytf__wt_glc__2,1.94697297274281,0.22375053000000025
ytf__delyafC__1,1.2967054150334667,0.10948571499999993
ytf__delyafC__2,0.527306832614385,0.18861554900000144
ytf__delyeiE__1,1.4833735817931326,0.3896935170000013
ytf__delyeiE__2,1.2521183099697937,0.3319160370000009
ytf__delyiaJ__1,2.16427521355516,0.5992961950000009
ytf__delyiaJ__2,2.31350372164718,0.6072846310000006
ytf__delyieP__1,1.309574621137381,0.4260667009999999
ytf__delyieP__2,1.722661234910578,0.20916393999999985
ytf__wt_ph5__1,11.377404074312476,-0.4082162719999989
ytf__wt_ph5__2,11.299599534911025,-0.3085065450000002
ytf__wt_ph8__1,2.186471507408469,0.15090029400000127
ytf__wt_ph8__2,1.1203254341697526,0.037102913000001785
ytf__delybaO__1,2.463892093880196,0.013349845000000473
ytf__delybaO__2,1.324524280368621,0.21926514800000166
ytf__delybaQ__1,1.1874348018791112,-0.17832225399999935
ytf__delybaQ__2,0.5877879652568295,-0.13815262299999898
ytf__delybiH__1,2.541158544494128,-0.26224744099999864
ytf__delybiH__2,2.1261401104251645,0.12423427700000113
ytf__delydcI_ph5__1,13.019494854050109,-0.2711624550000007
ytf__delydcI_ph5__2,13.591886009067151,-0.30875767599999904
ytf__delydcI_ph8__1,3.3269497708732865,0.09028335600000048
ytf__delydcI_ph8__2,3.260358997745928,-0.020165195999998886
ytf__delyddM__1,1.988414638915908,0.4397537280000012
ytf__delyddM__2,1.805132807987053,0.2638231630000014
ytf__delyheO__1,1.2129111159647836,-0.05740491099999901
ytf__delyheO__2,1.8399068759292063,0.06387433200000102
fps__bw_glc__1,1.4949830816584324,-0.041623492999999456
fps__bw_glc__2,1.4622692256300782,-0.06135317400000063
fps__fps_thrA_ale1__1,4.700742343077357,0.26088941100000085
fps__fps_thrA_ale1__2,4.751991880474781,0.1535560199999999
fps__fps_thrA_ale2__1,5.451974287216516,0.2700545860000005
fps__fps_thrA_ale2__2,4.849210893836824,0.14547013700000022
fps__fps_serB_ale1__1,0.7195150282576286,-0.4097319379999993
fps__fps_serB_ale1__2,0.7344452646631594,-0.451288795
fps__fps_serB_ale4__1,0.5009930926663304,-1.75847393
fps__fps_serB_ale4__2,1.6265611140662408,-1.5422229169999992
fps__fps_ptsI_ale1__1,2.9955272129044075,-1.2849665339999996
fps__fps_ptsI_ale1__2,3.1631701412522126,-1.314123692999999
fps__fps_ptsI_ale3__1,3.330995496778416,-0.9723709559999988
fps__fps_ptsI_ale3__2,3.452311470979774,-1.027143001999999
pal__lyx_ale2_f6__1,-0.1557521307715263,-2.4221030879999987
pal__lyx_ale2__1,0.1585121870210192,-3.839372084
pal__lyx_ale2__2,0.2410094343928043,-3.4837652329999984
pal__lyx_ale4__1,-0.0110508553742258,-3.6681572179999993
pal__lyx_ale4__2,0.1331051498150334,-3.0090788889999995
pal__5drib_ale10_f18__1,-0.299455879554926,-3.679575791
pal__5drib_ale10_f18__2,0.6461225776417592,-3.5841853759999984
pal__5drib_ale10__1,0.385240907322406,-2.5809442309999984
pal__arab_ale14_f9__1,1.30589066439981,-1.760994504999999
pal__arab_ale14_f9__2,0.1801154384669922,-2.149257605
pal__arab_ale14__1,0.9448733819531931,-2.127339077
pal__arab_ale14__2,-0.0989154378568178,-2.305807378999999
pal__arab_ale16__1,1.6868157981711704,-0.9600717969999994
pal__arab_ale16__2,1.6869357875260338,-1.3474197209999987
pal__tartr_ale26_f10__1,0.4366072179221785,-3.5416064519999986
pal__tartr_ale26_f10__2,0.1832479575991589,-3.3760521879999983
pal__tartr_ale26__1,-0.5598848927715704,-4.466149814
pal__tartr_ale26__2,-1.3559497490984131,-4.688584767999999
pal__tartr_ale28_f10__1,1.5882073965747818,-2.836155156
pal__tartr_ale28_f10__2,0.6061408253418494,-3.094091879
pal__tartr_ale28__1,-0.946922227499424,-2.861772916999999
pal__tartr_ale28__2,-0.1299667425941344,-2.21990312
efeU__delmenFentC_citr__1,5.00434631326442,-0.4584344929999995
efeU__delmenFentC_citr__2,4.520984246399595,-0.6951027440000006
efeU__delmenFentC__1,1.4561782703736723,-0.16946084699999894
efeU__delmenFentC__2,2.074180464373563,0.12490253400000205
efeU__menFentC_ale39__1,2.523169989397272,-1.6490006599999996
efeU__menFentC_ale39__2,2.1972796272028834,-1.5008327190000001
efeU__menFentC_ale29__1,3.8247614145639073,-0.954175189
efeU__menFentC_ale29__2,3.320052223008125,-1.1008197479999993
efeU__menFentC_ale30__1,2.79797397427068,-0.8256882629999991
efeU__menFentC_ale30__2,3.750671562718773,-0.7888125099999996
efeU__menFentCubiC_ale36__1,2.585497099085659,-0.12103967799999893
efeU__menFentCubiC_ale36__2,3.900726257952716,-0.07685663099999918
efeU__menFentCubiC_ale37__1,2.9885800395331628,0.4468505040000004
efeU__menFentCubiC_ale37__2,3.0714978834494984,0.4792369080000008
efeU__menFentCubiC_ale38__1,3.976160727415993,-0.206304821999999
efeU__menFentCubiC_ale38__2,3.813706895063888,-0.25738524599999923
misc2__salc_glc__1,0.0069224121654659,0.3099752200000001
misc2__salc_glc__2,-1.2739573455871709,-0.1897600499999994
misc2__dbcn_glc__1,-1.058535336235021,-3.1548471129999984
misc2__dbcn_glc__2,-0.832112963108769,-3.129932251
misc2__tyr_glc__1,-0.7870698656738786,-1.6265523429999993
misc2__tyr_glc__2,0.1431116936968813,-1.5405461409999992
misc2__arg_cytd__1,0.9607145699846268,-1.304564945
misc2__arg_cytd__2,0.3648741044366371,-1.3797290189999991
misc2__delyheO_pyr__1,6.522628123941588,0.3201438060000008
misc2__delyheO_pyr__2,5.663260597818776,0.23098697200000015
misc2__dellon_glc__1,-0.8398954738656634,-3.7774832349999987
misc2__dellon_glc__2,0.1149411368006617,-3.078342283
nquinone__delubiC__1,0.8583045802301439,-0.7977583149999994
nquinone__delubiC__2,0.8321166866692036,-0.5715560539999993
nquinone__ubiC_ale1__1,4.42088516111399,-0.30727885699999913
nquinone__ubiC_ale1__2,5.063316803727738,-0.11693183199999968
nquinone__ubiC_ale2__1,6.55840920561298,0.6513576130000018
nquinone__ubiC_ale2__2,5.950074743879839,0.3500735870000007
nquinone__ubiC_ale3__1,-0.4120498440265007,-2.326059023999999
nquinone__ubiC_ale3__2,0.2897613460870007,-2.296680830999999
nquinone__ubiC_ale4__1,5.984659590550835,0.5053519810000004
nquinone__ubiC_ale4__2,6.555898304329045,0.447925541
nquinone__delpdhR__1,1.146519011653862,-2.2781376039999994
nquinone__delpdhR__2,1.276638600538193,-2.37816225
quinone__glu_ale4__1,-0.1966524021783418,-1.9688937459999991
quinone__glu_ale4__2,0.9663233149053204,-2.392437416999999
quinone__delmenF__1,1.03258795392014,0.05980372800000034
quinone__delmenF__2,1.7817374208181598,0.10837882500000083
quinone__menF_ale5__1,2.5098890846602866,-1.1365949819999992
quinone__menF_ale5__2,1.4568469185803994,-1.3728805479999997
quinone__menF_ale6__1,2.825224756457123,-1.1347650839999996
quinone__menF_ale6__2,2.0639014580099277,-1.0326167739999992
quinone__menF_ale7__1,2.7435182429863465,-0.8097942409999996
quinone__menF_ale7__2,2.4220110162117776,-0.7973078719999993
quinone__menF_ale8__1,2.429932600558824,-0.5190008150000001
quinone__menF_ale8__2,2.7259906591476453,-0.13395376799999958
quinone__delmenFubiC__1,1.6031824980393452,0.06272822500000075
quinone__delmenFubiC__2,1.9034675919661663,0.2071926590000004
quinone__menFubiC_ale1__1,1.429548677224304,0.047788652000001264
quinone__menFubiC_ale1__2,0.7581117318050974,0.047911225
quinone__menFubiC_ale2__1,0.928021350874507,-0.3376204319999978
quinone__menFubiC_ale2__2,0.2516077052000915,-0.2726287559999987
quinone__menFubiC_ale3__1,3.7649960938201543,-0.7462079359999985
quinone__menFubiC_ale3__2,3.6634856865886887,-0.7203353400000001
quinone__menFubiC_ale4__1,2.426901007009336,-1.254544623999999
quinone__menFubiC_ale4__2,2.4631366182846337,-1.0707925829999994
oxyR__wt_glc__1,1.0801471635994562,-1.5917691709999984
oxyR__wt_glc__2,0.9195394318206184,-1.4769980699999996
oxyR__wt_h2o2__1,1.587622768231459,-1.072954886999999
oxyR__wt_h2o2__2,1.6921980927547586,-0.8679647679999993
oxyR__glu_ale4__1,1.3881497983767668,-0.8719527439999997
oxyR__glu_ale4__2,0.6419890132022895,-0.7667998329999994
oxyR__glu_ale4_h2o2__1,1.834996434609538,-0.3940092989999995
oxyR__glu_ale4_h2o2__2,1.0860536936256928,-0.12717623299999925
oxyR__oxyR_ale17__1,3.2856863002422894,0.2250647740000016
oxyR__oxyR_ale17__2,2.2290172826323653,0.029915672000001337
oxyR__oxyR_ale17_h2o2__1,4.170766568493021,0.007849999999999469
oxyR__oxyR_ale17_h2o2__2,3.3141392999926365,-0.13297130099999865
oxyR__oxyR_ale18__1,0.0319239398484726,-1.7206553299999996
oxyR__oxyR_ale18__2,0.5999573202111249,-1.5024854309999984
oxyR__oxyR_ale18_h2o2__1,0.9719333913482668,-0.6855186899999994
oxyR__oxyR_ale18_h2o2__2,1.046600622605902,-0.9343736209999988
oxyR__oxyR_ale19__1,1.0208788761550067,-1.2843124469999978
oxyR__oxyR_ale19__2,0.9888103067483957,-1.1263932489999997
oxyR__oxyR_ale19_h2o2__1,0.6060204895529361,-1.3923867689999991
oxyR__oxyR_ale19_h2o2__2,0.9598621978842958,-1.6056179649999995
oxyR__oxyR_ale20__1,1.9001739072838355,0.3279145880000005
oxyR__oxyR_ale20__2,2.3714738670193687,0.3234957549999997
oxyR__oxyR_ale20_h2o2__1,2.615633583387475,0.2524375070000016
oxyR__oxyR_ale20_h2o2__2,2.5582865224383444,0.2037759480000005
svns_pgi__BmePgi24_15__1,3.628148791338656,0.14078443600000054
svns_pgi__BmePgi24_15__2,3.420486141726698,0.093850938000001
svns_pgi__BmePgi24_26__1,3.694416449416028,-0.34838586899999946
svns_pgi__BmePgi24_26__2,3.7197358480714944,-0.3370260089999997
svns_pgi__BmePgi24_41__1,4.048618012320707,-0.6463061349999997
svns_pgi__BmePgi24_41__2,3.781973914834044,-0.7534356809999991
svns_pgi__BmePgi24_52__1,4.054923353119456,-0.23964128499999934
svns_pgi__BmePgi24_52__2,3.621628555639899,-0.40899631
svns_pgi__PaePgi2_34__1,1.0327552168049297,-0.5377472139999995
svns_pgi__PaePgi2_34__2,1.294107289037097,-0.5125844849999996
svns_pgi__PaePgi2_63__1,1.9552085551269476,-0.9556137799999992
svns_pgi__PaePgi2_63__2,2.657165596193878,-0.8832603929999996
svns_pgi__PaePgi24_54__1,1.7641153314045857,-0.5414844159999985
svns_pgi__PaePgi24_54__2,1.1231935877253287,-0.5351865929999997
svns_pgi__PaePgi24_90__1,1.2114544059995798,-1.3182617609999987
svns_pgi__PaePgi24_90__2,1.4784976601441386,-0.9207265709999986
abx_media__m9_ctrl__1,4.293179362671005,0.11437455200000103
abx_media__m9_ctrl__2,3.2343539374471915,-0.40256397799999893
abx_media__rpmi_ctrl__1,-0.048918358534662,-1.1169997659999984
abx_media__rpmi_ctrl__2,-1.0204864781807772,-1.3388472019999993
abx_media__camhb_ctrl__1,1.871470179280866,-2.374069927999999
abx_media__camhb_ctrl__2,1.5107286674028684,-2.306469144
abx_media__m9_mero__1,4.165813847198901,-0.14381592500000018
abx_media__m9_mero__2,2.9955349615821074,-0.3528317119999977
abx_media__rpmi_mero__1,-0.0007145401585647,-1.4619510599999996
abx_media__rpmi_mero__2,-0.8032493097065534,-1.4525676239999994
abx_media__camhb_mero__1,3.1273103925785155,-2.5049511009999987
abx_media__camhb_mero__2,2.571044209754397,-2.544861321999999
abx_media__m9_trisulf__1,3.006398515277473,-0.22066944799999888
abx_media__m9_trisulf__2,2.610302307964776,-0.07796927599999838
abx_media__rpmi_trisulf__1,0.5624999610755097,-2.1230854459999984
abx_media__rpmi_trisulf__2,0.3644548749845972,-2.187719184
abx_media__camhb_trisulf__1,-1.034271944328916,-2.751330080999999
abx_media__camhb_trisulf__2,-1.4387033290263431,-2.6910739359999987
abx_media__m9_cef__1,2.941749601302843,-0.058883969000000036
abx_media__m9_cef__2,2.058411058712854,-0.2005482239999994
abx_media__rpmi_cef__1,-0.4702956068106905,-1.1857063949999995
abx_media__rpmi_cef__2,-0.019056042689201,-1.0749288129999996
abx_media__camhb_cef__1,0.3410264887806588,-3.1531701749999987
abx_media__camhb_cef__2,0.3438999110419227,-2.946531612
abx_media__m9_cipro__1,0.9979895122238858,-1.4538829559999984
abx_media__m9_cipro__2,0.5992358558686359,-0.9998024829999991
abx_media__rpmi_cipro__1,-1.4988741215073866,-2.112813306999999
abx_media__rpmi_cipro__2,-0.9325969333119138,-1.8096046599999989
abx_media__camhb_cipro__1,0.1356166953935545,-3.0325453759999985
abx_media__camhb_cipro__2,-0.0475058637827766,-2.791435376999999
hot_tale__42c_ale3_30c__1,0.141223789827159,-1.1251840789999994
hot_tale__42c_ale3_30c__2,0.3946439327073119,-1.1121739329999991
hot_tale__42c_ale3_37c__1,0.2533786516890717,-1.3770324939999998
hot_tale__42c_ale3_37c__2,-0.5052048655567108,-1.2589538559999989
hot_tale__42c_ale3_44c__1,1.8305434760430388,-0.07984619199999887
hot_tale__42c_ale3_44c__2,1.5340268167820446,-0.21291399699999936
hot_tale__hot_ale3_mid_30c__1,0.3967487563018427,-3.458633609
hot_tale__hot_ale3_mid_30c__2,-0.0146391515536497,-4.1377011910000006
hot_tale__hot_ale3_mid_37c__1,-1.4146981539728731,-4.805636200999999
hot_tale__hot_ale3_mid_37c__2,-0.7762623505691256,-4.197543294999999
hot_tale__hot_ale3_mid_44c__1,-0.6049173252308659,-1.860975546999999
hot_tale__hot_ale3_mid_44c__2,1.1618298442119075,-2.357336435
hot_tale__hot_ale3_30c__1,-0.5148096005474107,-4.125890015
hot_tale__hot_ale3_30c__2,-0.1925890325574107,-4.620013750999999
hot_tale__hot_ale3_37c__1,-1.0551493812887478,-4.267002926999998
hot_tale__hot_ale3_37c__2,-0.8582334562976588,-4.218455075
hot_tale__hot_ale3_44c__1,-0.3366226978605687,-2.601447675
hot_tale__hot_ale3_44c__2,-0.1166801373593007,-2.487888202999999
hot_tale__hot_ale4_30c__1,-0.6657262928084297,-3.875927341999999
hot_tale__hot_ale4_30c__2,-1.4341393929027426,-4.055083229999998
hot_tale__hot_ale4_37c__1,-0.9804951336118533,-4.136974247
hot_tale__hot_ale4_37c__2,-0.474965288075903,-4.255310044
hot_tale__hot_ale4_44c__1,0.4116498850943781,-1.9600462989999992
hot_tale__hot_ale4_44c__2,0.3786737356747819,-2.30047216
hot_tale__hot_ale8_30c__1,-2.280572835878857,-3.8770131439999993
hot_tale__hot_ale8_30c__2,-1.0553184276753411,-3.96750189
hot_tale__hot_ale8_37c__1,-2.4596314767081,-4.301975668999998
hot_tale__hot_ale8_37c__2,-2.0850170968051827,-4.357827180999998
hot_tale__hot_ale8_44c__1,-1.0172622859093703,-2.6651356469999987
hot_tale__hot_ale8_44c__2,-1.1825111446891363,-2.7043372729999997
hot_tale__hot_ale9_mid_30c__1,0.9555062891082166,-3.4107629169999987
hot_tale__hot_ale9_mid_30c__2,0.6418112904265815,-3.671827571999999
hot_tale__hot_ale9_30c__1,-1.008070255661794,-3.883926246
hot_tale__hot_ale9_30c__2,-1.0619633795920365,-4.129615067
hot_tale__hot_ale9_mid_37c__1,0.445016778566069,-3.8834637749999987
hot_tale__hot_ale9_mid_37c__2,0.4550599980803813,-3.643276059999999
hot_tale__hot_ale9_37c__1,-0.7959711496550562,-4.480726321999999
hot_tale__hot_ale9_37c__2,-0.4889043195804263,-4.354813358
hot_tale__hot_ale9_mid_44c__1,1.0654497036433677,-2.406089085
hot_tale__hot_ale9_mid_44c__2,1.963368144456518,-2.7617946899999994
