,SP5448_03410
SRX1726505,0.0303097919
SRX1726506,-0.08684650470000001
SRX1726507,0.0565367128
SRX1726508,-1.8680383542
SRX1726509,-1.7286204754
SRX1726510,-0.28721569610000003
SRX1726511,-1.5402151298
SRX1726512,-1.3195393592
SRX1726513,-1.6440821678000002
SRX1081650,0.1493495339
SRX1081651,0.0725600287
SRX1081652,-0.2835964493
SRX1081653,0.0417527739
SRX1081654,-0.0132144214
SRX1081655,-0.2848756196
SRX1081656,-0.0024539637
SRX1081657,-0.1977806647
SRX1081658,-0.38999385140000004
SRX1081659,0.4620411157
SRX1081660,0.1668183274
SRX1081661,-0.227161359
SRX1081662,-0.1392466347
SRX1081663,-0.031081305400000002
SRX1081664,0.13273537330000001
SRX1081665,0.4278912889
SRX1081666,0.2900624001
SRX1081668,0.2626925985
SRX1081669,0.24852139350000002
SRX1081670,-0.49633026150000004
SRX1081671,-0.1886903034
SRX1081672,0.199921814
SRX1081673,0.29722468420000003
SRX1081674,0.0610543459
SRX1081675,0.18991496360000001
SRX1081676,-0.6334719779
SRX1081677,0.5446421868
SRX1081678,0.2219185672
SRX1081679,0.4080028753
SRX1081680,0.2382071422
SRX1081681,0.1917405203
SRX1081682,0.3589601693
SRX1081683,0.23352621010000002
SRX1081684,0.23899354250000002
SRX1081685,0.12837182930000002
SRX1081686,0.0394115816
SRX1081687,0.2848463685
SRX1081688,-1.341161332
SRX1081689,0.1250524155
SRX1081690,-0.047053552900000004
SRX1081691,0.1135609831
SRX1081692,-0.5585418986
SRX1962715,-0.1211850562
SRX1962716,0.10165746020000001
SRX1962717,0.019527596
SRX1962718,0.1161427641
SRX1962719,-0.1616229045
SRX1962720,-0.163987402
SRX1962721,-0.0429244161
SRX4892146,-0.10380450050000001
SRX4892147,0.0547029979
SRX4892148,-0.0717096001
SRX4892149,0.1208111028
SRX4892150,0.0169017741
SRX4892151,0.3191835901
SRX4892152,0.3017129655
SRX4892153,0.2535679567
SRX4892154,-0.08363896380000001
SRX4892155,-0.2756495691
SRX4892156,0.1327750911
SRX4892157,0.2698030328
SRX4892158,0.3076313241
SRX4892159,0.2424353159
SRX4892160,0.0622829505
SRX4892161,0.24793211180000002
SRX7620814,-0.525042742
SRX7620815,-0.5345372679
SRX7620816,-0.4821372251
SRX7620817,-0.045989569
SRX7620818,0.0006416226
SRX7620819,0.0293866575
SRX7620856,0.8108683258
SRX7620857,1.2137998497
SRX7620858,0.8140070581000001
SRX7620859,1.0340600136
SRX7620860,0.7273917996
SRX7620861,0.8662216046000001
SRX7620862,0.5145989698
SRX7620863,1.2812675823
SRX7620864,0.47471972430000003
SRX7620865,1.4236080179
SRX7620866,0.5523985409000001
SRX7620867,1.0384495449
SRX2161502,0.0541022763
SRX2161503,0.0585379528
SRX2161504,-0.1126402291
SRX2161505,-0.0486914164
SRX2161506,-0.2147305648
SRX2161507,-0.0152006381
SRX2161508,-0.5186200741
SRX2161509,-0.6353444598
SRX2161510,-0.1377204705
SRX2161511,0.0477109046
SRX2161512,-0.0181751014
SRX2161513,-0.1306933237
SRX2161514,-1.1769455065
SRX2161515,-1.3756936051
SRX2161516,-1.3942463461
SRX2161517,-0.6243192629000001
SRX2161518,-0.6191610169
SRX2161519,-0.5970843578
SRX2161520,-0.9121061307
SRX2161521,-0.8966569972
SRX2161522,-0.7871169554
SRX2161523,-0.6602912136
SRX2161524,-0.5397058007000001
SRX2161525,-0.7856311066
