,Value,list
TF,WalR,
reg_genes,24,"['mreBH' 'rsgI' 'tagF' 'ykzS' 'wapA' 'tagH' 'ftsA' 'tagA' 'sigI' 'wapI'
 'tagE' 'tagB' 'ykpC' 'tagD' 'ykvT' 'tagG' 'ftsZ']"
comp_genes,18,"['opuCC' 'opuCB' 'opuCD' 'ykrP' 'slp' 'proJ' 'opuAB' 'opuCA' 'opuAA'
 'cotT' 'opuAC']"
both_genes,7,['cwlO' 'ydjN' 'walL' 'iseA' 'walM' 'lytE' 'pdaC']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
