,-0.16330845716651646,-0.13818407914089853,-0.1130597011152806,-0.08793532308966268,-0.06281094506404475,-0.03768656703842682,-0.012562189012808894,0.012562189012809033,0.03768656703842696,0.06281094506404489,0.08793532308966281,0.11305970111528071,0.13818407914089867,0.16330845716651662,0.18843283519213452,0.21355721321775242,0.23868159124337038,0.26380596926898836,0.2889303472946062,0.31405472532022416
thresh,-0.07537313407685374,0.07537313407685374,2,,,,,,,,,,,,,,,,,
unreg,0,0,1,0,3,85,2152,1953,82,15,3,6,0,0,1,0,0,0,0,0
WalR,1,1,0,0,0,0,6,8,3,0,1,0,1,0,2,1,0,0,0,0
unreg_genes,[],[],['cotT'],[],[],[],[],[],[],[],['proJ' 'opuCB' 'opuCD'],['opuCC' 'opuAC' 'opuAB' 'opuCA' 'opuAA' 'ykrP'],[],[],['slp'],[],[],[],[],[]
WalR_genes,['iseA'],['pdaC'],[],[],[],[],['sigI' 'wapA' 'rsgI' 'wapI' 'tagF' 'ykzS'],['ftsZ' 'tagE' 'tagG' 'ftsA' 'tagH' 'tagD' 'tagA' 'tagB'],['mreBH' 'ykvT' 'ykpC'],[],['lytE'],[],['cwlO'],[],['ydjN' 'walL'],['walM'],[],[],[],[]
