,BSU35220
M9exp_1,12.550999999999998
M9exp_2,12.0907
M9exp_3,11.9542
M9tran_1,11.8594
M9tran_2,12.0634
M9tran_3,12.2342
M9stat_1,9.5738
M9stat_2,9.3326
M9stat_3,9.326
MG-0.1_1,12.5874
MG-0.1_2,11.4445
MG-0.1_3,12.6969
MG-0.2_2,12.3413
MG-0.2_3,11.8584
MG+5_1,12.5629
MG+5_2,12.2407
MG+5_3,11.8982
MG+10_1,13.4127
MG+10_2,12.6292
MG+10_3,11.3839
MG+15_1,12.4261
MG+15_2,13.0579
MG+15_3,12.5358
MG+25_1,12.7316
MG+25_2,11.9694
MG+25_3,12.5492
MG+45_1,12.5286
MG+45_2,11.8546
MG+45_3,12.8888
MG+60_2,12.456
MG+60_3,12.6124
MG+90_2,12.1471
MG+90_3,12.7439
MG+120_1,11.9943
MG+120_2,12.536
MG+120_3,12.076
MG+150_1,12.2679
MG+150_3,12.5257
GM-0.1_1,12.4877
GM-0.1_2,13.3906
GM-0.1_3,13.1947
GM-0.2_1,12.1902
GM-0.2_2,12.8522
GM-0.2_3,13.134
GM+5_1,12.4502
GM+5_2,13.0681
GM+5_3,13.2575
GM+10_2,13.1058
GM+10_3,12.1713
GM+15_1,12.9412
GM+15_2,12.7272
GM+15_3,12.8233
GM+25_1,13.5332
GM+25_2,13.2099
GM+25_3,12.6577
GM+45_1,13.0617
GM+45_2,12.2253
GM+45_3,12.1136
GM+60_1,13.0881
GM+60_2,12.0137
GM+60_3,12.2889
GM+90_1,12.89
GM+90_2,13.1781
GM+90_3,12.5613
GM+120_1,11.8227
GM+120_3,12.5224
GM+150_1,12.4168
GM+150_2,12.6038
GM+150_3,12.5576
BT_1,10.3759
BT_2,9.5761
B36_1,10.0309
B36_2,10.1455
B60_1,9.9219
B60_2,10.3035
S0_1,12.3221
S0_2,12.0711
S0_3,12.1737
S1_1,12.0752
S1_2,12.0207
S1_3,12.1273
S2_1,11.8813
S2_2,11.624
S2_3,11.1325
S3_1,11.5683
S3_2,11.3697
S4_1,10.9802
S4_2,10.705
S4_3,9.9397
S5_1,10.5552
S5_2,10.3179
S5_3,10.7918
S6_1,9.7823
S6_2,8.0556
S6_3,9.6947
S6/t_1,9.5957
S6/t_2,8.0727
S6_4,9.4122
S6_5,10.0589
S6_6,10.0132
S7_4,10.1025
S7_5,9.6583
S7_6,10.1924
S8_4,9.5833
S8_5,9.1066
G135_1,11.757
G135_3,10.3151
G150_1,11.4584
G150_2,11.8877
G150_3,11.3655
G180_1,11.1964
G180_2,11.6531
G180_3,10.7777
T-5.40H_1,12.8443
T-4.40H_1,12.6974
T-3.40H_1,12.5014
T-2.40H_1,12.259
T-1.40H_1,12.1818
T-1.10H_1,12.2703
T-0.40H_1,12.1535
T0.0H_1,12.1111
T0.30H_1,11.272
T1.0H_1,11.0035
T1.30H_1,10.4163
T2.0H_1,10.3268
T2.30H_1,11.2396
T3.0H_1,10.8524
T3.30H_1,10.9908
T4.0H_1,11.0615
T5.0H_1,10.4271
LBexp_1,12.3963
LBexp_2,13.1102
LBexp_3,12.8693
LBtran_1,12.5197
LBtran_2,13.0392
LBtran_3,12.617
LBstat_1,13.5609
LBstat_2,13.0287
LBstat_3,12.5193
LBGexp_1,12.4615
LBGexp_2,12.0275
LBGexp_3,12.2664
LBGtran_2,12.3079
LBGtran_3,12.9568
LBGstat_1,12.5318
LBGstat_2,12.0148
LBGstat_3,11.8375
Mt0_1,12.0974
Mt0_3,12.3421
M0t45_1,13.3381
M0t45_2,13.0668
M0t45_3,13.4109
M0t90_1,11.8538
M0t90_2,13.7188
M0t90_3,12.8749
M40t45_1,12.9532
M40t45_2,12.6979
M40t45_3,13.6962
M40t90_1,12.296
M40t90_2,13.2269
M40t90_3,13.0121
dia0_1,12.2515
dia0_2,12.3304
dia0_3,12.352
dia5_1,11.9094
dia5_2,12.161
dia5_3,11.9111
dia15_1,12.3721
dia15_2,12.6166
dia15_3,11.6778
C30_1,12.1425
C30_2,12.6906
C90_1,12.973
C90_2,13.0948
SMM_1,12.5015
SMM_2,12.6523
SMM_3,12.8739
Salt_1,11.6003
Salt_2,11.6091
Salt_3,11.7662
M+G_1,12.2003
M+G_2,12.7627
M+G_3,12.9044
Glu_1,13.2327
Glu_2,13.2104
Glu_3,12.9441
Fru_1,13.0383
Fru_2,13.3319
Fru_3,12.5703
Mal_1,11.9382
Mal_2,12.6261
Mal_3,12.9808
G+S_2,11.9431
G+S_3,12.461
Pyr_1,11.7683
Pyr_2,12.7034
Pyr_3,12.298
Gly_1,11.2085
Gly_2,12.1161
Gly_3,11.1071
Glucon_1,11.9752
Glucon_2,12.6116
Glucon_3,11.6139
BI_1,12.7238
BI_2,12.7994
BC_2,12.2054
BC/t_1,12.0442
BC/t_2,12.1156
BC_1,11.7246
Sw_1,12.5809
Sw_2,12.6667
BMM_1,12.7302
BMM_2,12.4492
BMM_3,12.3954
Heat_1,12.8178
Heat_2,12.4703
Heat_3,12.1083
Cold_1,13.6056
Cold_2,12.7929
Cold_3,12.0754
Etha_1,10.4201
Etha_2,9.8764
Etha_3,10.3811
SMMPr_1,12.0948
SMMPr_2,12.0761
SMMPr_3,12.2562
HiTm_1,11.0266
HiTm_2,12.2763
HiTm_3,12.2117
LoTm_1,11.5252
LoTm_2,10.9102
LoTm_3,11.0885
HiOs_1,12.3091
HiOs_2,12.1303
HiOs_3,12.2117
Oxctl_1,11.5686
Oxctl_2,11.7708
Oxctl_3,12.4089
Diami_1,12.5047
Diami_2,12.7216
Diami_3,12.3223
Paraq_1,12.3208
Paraq_2,12.9164
Paraq_3,10.7569
H2O2_1,12.206
H2O2_2,12.6286
H2O2_3,12.1518
HPh_1,12.599
HPh_2,12.1566
HPh_3,11.8466
LPh_1,12.5823
LPh_2,13.1606
LPh_3,12.6509
LPhT_1,11.5998
LPhT_2,11.8606
LPhT_3,12.1389
aero_1,12.9824
aero_2,11.7583
aero_3,13.2384
nit_1,13.1001
nit_2,13.911
nit_3,13.103
ferm_1,12.2821
ferm_2,12.5226
ferm_3,12.8452
