k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.0130904829967767,,,
11,Chromium,False,-0.007179313693195581,,,
12,Zinc - Intermediate,False,-0.005069495498550585,,,
0,UC-1,False,-0.004630970223806799,,,
4,UC-4,False,-0.004582716915756464,,,
3,Cadmium,False,0.003903948275838047,,,
5,Lead,False,0.0038892946788109846,,,
13,UC-6,False,0.00358795665204525,,,
14,UC-7,False,-0.0020946107408963146,,,
7,Zinc - Steady,False,0.002009726812830195,,,
8,Zinc - Fast,False,0.0018008269369602203,,,
10,Copper,False,-0.0016109703737311064,,,
1,UC-2,False,0.001261046271538362,,,
2,UC-3,False,0.0011076353734824807,,,
9,UC-5,False,0.00024428353637894504,,,
