,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,ALE__GalactoseA5,-1.2219224324872053,1.0822952359672635,2.0,0.0,-1.987220733085552,1.0,-0.4566241318888586,,,,
1,ALE__GalactoseA6,-9.913682555320094,1.1160601738009122,2.0,2.0,-9.124508838213233,3.0,-10.702856272426956,,,,
2,ALE__GalactoseA8,-4.931574607080481,0.7767912245441774,2.0,4.0,-5.480848949521872,5.0,-4.382300264639092,,,,
3,ALE__IL_Control,4.920042151468351e-10,4.402450490326783,4.0,6.0,3.1120114321647154,7.0,4.452094664550613,8.0,-3.657356622013985,9.0,-3.906749472733327
4,ALE__IL_TEOH_OAc,-3.237512402832735,1.0751182249413218,2.0,10.0,-2.477289015399482,11.0,-3.9977357902659874,,,,
5,ALE__IL_TEA_HS,-2.3881209990801957,2.677686364968272,2.0,12.0,-4.281531185640017,13.0,-0.4947108125203739,,,,
6,ALE__IL_Mixed,-4.991019299169303,1.994253146790981,2.0,14.0,-6.401169222667817,15.0,-3.580869375670789,,,,
7,ALE__IL_PP5350,-5.829482174710487,0.22208982550815257,2.0,16.0,-5.672440953061135,17.0,-5.986523396359838,,,,
8,ALE__IL_T8,-3.6450247862774234,2.235319338459662,2.0,18.0,-2.064415323935169,19.0,-5.225634248619678,,,,
9,ALE__IL_T9,-6.5732042114827784,0.07830306398053578,2.0,20.0,-6.517835583954458,21.0,-6.6285728390111,,,,
10,ALE__IL_Control2,-5.660725445148369,1.987712424760204,2.0,22.0,-7.066250379745065,23.0,-4.255200510551674,,,,
11,ALE__IL_Glc+Ace,-5.9169915113320215,0.28822097719863393,2.0,24.0,-6.120794518789389,25.0,-5.713188503874655,,,,
12,ALE__XyloseA1,-4.691368795388463,1.2133083146765045,2.0,26.0,-3.833430258410685,27.0,-5.549307332366241,,,,
13,ALE__XyloseA2,-5.494339994156177,2.841253995493973,2.0,28.0,-3.485270026869016,29.0,-7.503409961443338,,,,
14,ALE__XyloseA3,-4.84780138707231,0.9310636802947841,2.0,30.0,-4.189439945019364,31.0,-5.506162829125255,,,,
15,ALE__XyloseA4,-6.061979540129149,1.6079776578777196,2.0,32.0,-7.198991446010947,33.0,-4.924967634247351,,,,
16,Aromatic__Coumarate,-4.497296440138491,0.8074967968841307,3.0,34.0,-4.9578540502481605,35.0,-4.9691330763080215,36.0,-3.564902193859293,,
17,Aromatic__Coumarate+ferulate,-8.55478302533666,1.3302655794484566,3.0,37.0,-8.314710720437658,38.0,-9.98873716540209,39.0,-7.360901190170228,,
18,Aromatic__Ferulate,-5.001541785539465,0.7467874162448377,3.0,40.0,-4.922163060689609,41.0,-5.784847788843649,42.0,-4.297614507085137,,
19,Aromatic__Glucose,4.249898211128311e-10,1.2057675396543188,3.0,43.0,1.2950421751482002,44.0,-1.090267836162584,45.0,-0.2047743377106468,,
20,Bioreactor1__24h,1.3898809880785734e-10,1.1773903307181959,2.0,46.0,-0.83254068681532,47.0,0.8325406870932962,,,,
21,Bioreactor2__S_0min,3.172650475669059e-10,0.4884123898930314,3.0,48.0,0.552498505695938,60.0,-0.374257995690063,72.0,-0.1782405090540798,,
22,Bioreactor2__S_15min,-0.4218361380200372,3.1053363341673528,3.0,49.0,1.4907583643128612,61.0,-4.004842442457216,73.0,1.248575664084243,,
23,Bioreactor2__P1_15min,-0.7296785264032764,2.300932852805616,3.0,50.0,1.905441313656844,62.0,-2.3411764747851214,74.0,-1.753300418081552,,
24,Bioreactor2__P3_15min,-0.6649387111351626,1.9189378728606425,3.0,51.0,1.3640792150560133,63.0,-2.45057493434744,75.0,-0.9083204141140612,,
25,Bioreactor2__P5_15min,0.8958559387942152,2.041683886575361,3.0,52.0,1.3211572414029036,64.0,-1.324981007205167,76.0,2.691391582184909,,
26,Bioreactor2__S_1h,-0.19091935382575934,1.839816138085925,3.0,53.0,0.7919351817368881,65.0,-2.313426369321571,77.0,0.9487331261074046,,
27,Bioreactor2__S_3h,1.1134813900211802,2.669972645196812,3.0,54.0,3.0193498626905706,66.0,-1.9381436167136936,78.0,2.259237924086664,,
28,Bioreactor2__S_9h,-0.24784104935235604,2.207393423598308,3.0,55.0,-1.3698582854850627,67.0,-1.6688500189756026,79.0,2.295185156403597,,
