,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,9.7459,0.4176118652528928,3.0,0.0,10.1676,1.0,9.7376,2.0,9.3325,,,,,,,,,,
1,LB__LBtran,8.378366666666667,0.090726199817546,3.0,3.0,8.4748,4.0,8.2947,5.0,8.3656,,,,,,,,,,
2,LB__LBstat,8.9711,0.27085182295860605,3.0,6.0,9.23,7.0,8.9936,8.0,8.6897,,,,,,,,,,
3,LB__LBGexp,10.595633333333334,0.8838864878101333,3.0,9.0,10.1681,10.0,11.612,11.0,10.0068,,,,,,,,,,
4,LB__LBGtran,9.651050000000001,0.5815953275259352,2.0,12.0,9.2398,13.0,10.0623,,,,,,,,,,,,
5,LB__LBGstat,8.890566666666667,0.4463458897910154,3.0,14.0,9.3947,15.0,8.731300000000001,16.0,8.5457,,,,,,,,,,
6,Life Cycle__S0,8.849166666666667,0.16469372584689873,3.0,17.0,9.0052,18.0,8.8653,19.0,8.677,,,,,,,,,,
7,Life Cycle__S1,8.684533333333334,0.13595404860957,3.0,20.0,8.6449,21.0,8.8359,22.0,8.5728,,,,,,,,,,
8,Life Cycle__S2,8.994366666666666,0.5720575524659504,3.0,23.0,9.4036,24.0,9.2388,25.0,8.3407,,,,,,,,,,
9,Life Cycle__S3,9.16865,0.0317490944752761,2.0,26.0,9.1911,27.0,9.1462,,,,,,,,,,,,
10,Life Cycle__S4,8.307333333333334,0.3376089503157962,3.0,28.0,8.6963,29.0,8.1354,30.0,8.0903,,,,,,,,,,
11,Life Cycle__S5,8.022266666666667,0.40996361220641675,3.0,31.0,8.3305,32.0,7.557,33.0,8.1793,,,,,,,,,,
12,Life Cycle__S6,8.68845,0.5928981916942284,8.0,34.0,8.5769,35.0,8.2935,36.0,7.5238,37.0,9.4006,38.0,9.199,39.0,9.0785,40.0,8.8019,41.0,8.6334
13,Life Cycle__S7,10.254866666666667,0.35208090452811125,3.0,42.0,10.0379,43.0,10.0656,44.0,10.6611,,,,,,,,,,
14,Life Cycle__S8,9.9191,0.5514018679692696,2.0,45.0,9.5292,46.0,10.309,,,,,,,,,,,,
15,Life Cycle__G135,9.724450000000001,0.9666856805601283,2.0,47.0,10.408,48.0,9.0409,,,,,,,,,,,,
16,Life Cycle__G150,10.278466666666667,0.6387679495194898,3.0,49.0,9.9408,50.0,11.0152,51.0,9.8794,,,,,,,,,,
17,Life Cycle__G180,10.145766666666667,0.3710987784045289,3.0,52.0,10.1855,53.0,10.4954,54.0,9.7564,,,,,,,,,,
18,Stress Time Course__C30,9.747250000000001,0.21899097013347463,2.0,55.0,9.5924,56.0,9.9021,,,,,,,,,,,,
19,Stress Time Course__C90,8.9205,0.38226192590944724,2.0,57.0,9.1908,58.0,8.6502,,,,,,,,,,,,
