,new_3575785_3575982_c
LBexp_1,15.7459
LBexp_2,14.8781
LBexp_3,14.3362
LBtran_1,13.743
LBtran_2,13.0341
LBtran_3,12.1406
LBstat_1,13.1773
LBstat_2,11.8731
LBstat_3,11.0988
LBGexp_1,15.4654
LBGexp_2,15.1024
LBGexp_3,14.7907
LBGtran_2,13.9256
LBGtran_3,15.6372
LBGstat_1,12.3504
LBGstat_2,11.812100000000001
LBGstat_3,13.9931
S0_1,13.6316
S0_2,13.9593
S0_3,14.2653
S1_1,16.2902
S1_2,16.3711
S1_3,16.4583
S2_1,15.882200000000001
S2_2,14.7448
S2_3,14.2166
S3_1,14.6997
S3_2,14.8091
S4_1,15.1327
S4_2,13.5556
S4_3,12.2163
S5_1,13.3208
S5_2,13.809
S5_3,14.014
S6_1,9.477
S6_2,8.093
S6_3,12.4408
S6/t_1,9.8951
S6/t_2,7.8893
S6_4,11.7164
S6_5,11.9709
S6_6,11.9398
S7_4,12.6836
S7_5,11.7739
S7_6,12.3064
S8_4,12.0944
S8_5,10.3586
G135_1,14.5577
G135_3,12.4772
G150_1,14.3691
G150_2,14.986
G150_3,15.0512
G180_1,15.3195
G180_2,15.3134
G180_3,14.4397
C30_1,15.0762
C30_2,15.1398
C90_1,14.6641
C90_2,14.719100000000001
BI_1,14.759
BI_2,14.7004
BC_2,14.9646
BC/t_1,13.6338
BC/t_2,14.9207
BC_1,14.1834
Sw_1,10.2254
Sw_2,10.7213
BT_1,10.7659
BT_2,10.0512
B36_1,9.8581
B36_2,10.0029
B60_1,11.0947
B60_2,13.3497
M9exp_1,16.4481
M9exp_2,16.4024
M9exp_3,16.4284
M9tran_1,15.5884
M9tran_2,15.5565
M9tran_3,15.681000000000001
M9stat_1,11.1126
M9stat_2,11.0906
M9stat_3,10.668800000000001
M+G_1,14.6442
M+G_2,15.5525
M+G_3,14.8059
Glu_1,15.6926
Glu_2,15.3564
Glu_3,15.501
Fru_1,16.0505
Fru_2,15.0524
Fru_3,15.3134
Mal_1,13.294
Mal_2,15.3856
Mal_3,15.0086
G+S_2,14.4281
G+S_3,14.6408
Pyr_1,14.5575
Pyr_2,14.7792
Pyr_3,14.6278
Gly_1,12.9917
Gly_2,13.3583
Gly_3,11.5849
Glucon_1,15.0213
Glucon_2,15.325
Glucon_3,14.6105
aero_1,16.0242
aero_2,13.8102
aero_3,14.4939
nit_1,14.9285
nit_2,15.472
nit_3,15.0161
ferm_1,15.2667
ferm_2,14.7809
ferm_3,15.1145
T-5.40H_1,16.2447
T-4.40H_1,16.2165
T-3.40H_1,16.273
T-2.40H_1,15.9604
T-1.40H_1,15.9753
T-1.10H_1,15.5381
T-0.40H_1,15.8976
T0.0H_1,15.3232
T0.30H_1,12.5616
T1.0H_1,14.6573
T1.30H_1,14.1021
T2.0H_1,13.8919
T2.30H_1,14.2836
T3.0H_1,13.987400000000001
T3.30H_1,13.9401
T4.0H_1,13.7489
T5.0H_1,13.4943
HPh_1,15.6354
HPh_2,15.4102
HPh_3,16.0287
LPh_1,15.406
LPh_2,15.631
LPh_3,15.3286
LPhT_1,14.0617
LPhT_2,13.525
LPhT_3,13.3878
SMMPr_1,15.2417
SMMPr_2,14.7511
SMMPr_3,15.0024
HiTm_1,11.71
HiTm_2,14.3969
HiTm_3,15.7467
LoTm_1,15.3256
LoTm_2,14.9248
LoTm_3,14.8948
HiOs_1,15.6838
HiOs_2,15.3342
HiOs_3,15.4501
BMM_1,15.6613
BMM_2,15.5128
BMM_3,15.644
Heat_1,14.8842
Heat_2,14.0905
Heat_3,14.4666
Cold_1,16.4306
Cold_2,16.4347
Cold_3,16.1797
Etha_1,9.7986
Etha_2,10.5198
Etha_3,10.3381
SMM_1,15.6854
SMM_2,15.3535
SMM_3,15.4384
Salt_1,15.5075
Salt_2,15.0167
Salt_3,15.4161
Mt0_1,15.5704
Mt0_3,15.4557
M0t45_1,14.4604
M0t45_2,13.7937
M0t45_3,14.481
M0t90_1,13.0576
M0t90_2,13.9663
M0t90_3,13.3141
M40t45_1,13.3298
M40t45_2,12.7082
M40t45_3,14.8463
M40t90_1,12.428
M40t90_2,13.5018
M40t90_3,13.3517
dia0_1,14.5233
dia0_2,15.4357
dia0_3,15.4814
dia5_1,12.6317
dia5_2,13.771
dia5_3,14.0368
dia15_1,14.0518
dia15_2,16.2606
dia15_3,15.8666
Diami_1,12.0693
Diami_2,13.1918
Diami_3,13.3206
Paraq_1,14.9548
Paraq_2,15.9334
Paraq_3,14.6572
H2O2_1,15.1801
H2O2_2,15.5833
H2O2_3,15.0845
Oxctl_1,15.4003
Oxctl_2,15.586
Oxctl_3,16.037
GM-0.1_1,15.5054
GM-0.2_1,15.5691
GM+5_1,15.6085
GM+15_1,15.5937
GM+25_1,16.2102
GM+45_1,15.9625
GM+60_1,15.7063
GM+90_1,15.880700000000001
GM+120_1,14.9264
GM+150_1,15.5117
GM-0.1_2,15.8196
GM-0.2_2,16.3859
GM+5_2,15.7935
GM+10_2,15.8293
GM+15_2,15.6887
GM+25_2,16.4335
GM+45_2,14.75
GM+60_2,14.896
GM+90_2,16.0412
GM+150_2,14.3391
GM-0.1_3,16.2551
GM-0.2_3,16.1946
GM+5_3,16.3541
GM+10_3,15.3219
GM+15_3,16.2482
GM+25_3,16.048
GM+45_3,15.1224
GM+60_3,15.1729
GM+90_3,15.8825
GM+120_3,15.7486
GM+150_3,15.4036
MG-0.1_1,15.8415
MG+5_1,16.3167
MG+10_1,16.2504
MG+15_1,15.8113
MG+25_1,16.3365
MG+45_1,16.3619
MG+120_1,14.3502
MG+150_1,15.6329
MG-0.1_2,15.1033
MG-0.2_2,16.0609
MG+5_2,16.0705
MG+10_2,16.3931
MG+15_2,16.4423
MG+25_2,15.676
MG+45_2,15.1033
MG+60_2,15.6223
MG+90_2,15.109
MG+120_2,15.3402
MG-0.1_3,16.4675
MG-0.2_3,16.3265
MG+5_3,16.3214
MG+10_3,15.5585
MG+15_3,16.4428
MG+25_3,16.4021
MG+45_3,16.4199
MG+60_3,15.9879
MG+90_3,16.0626
MG+120_3,15.0244
MG+150_3,15.7154
