,USA300HOU_RS14095
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,6.5114545092
USA300_LAC_U01-Set001_CAMHB_Control_1,7.0844495834
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,6.9838958084
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,7.221418861
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,7.043428763
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,6.9766954425000005
USA300_LAC_U01-Set001_CAMHB_Control_2,7.2095495191
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,7.1061226872
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,7.1911277857
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,7.0617180451
USA300_TCH1516_U01-Set000_CAMHB_Control_1,6.9273372721
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,6.7379763486
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,6.7111158976
USA300_LAC_U01-Set001_R10LB_PreCulture_1,7.7259837394
USA300_LAC_U01-Set001_R10LB_PreCulture_2,7.5073816161
USA300_LAC_U01-Set001_R10LB_Control_1,8.306146684
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,8.1936741514
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,8.1398700997
USA300_LAC_U01-Set001_R10LB_Control_2,8.2554188047
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,8.3009372609
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,8.2327584514
USA300_TCH1516_U01-Set000_R10LB_Control_1,7.9281605344
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,7.7455548057
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,7.7408942438
USA300_TCH1516_U01-Set000_R10LB_Control_2,7.7025165637
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,7.8682215967
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,7.7635127876
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,6.8388674481
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,6.7411138561
USA300_TCH1516_U01-Set000_CAMHB_Control_2,6.7413246758
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,6.8808634522
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,6.6504816309
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,6.8515235873
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,6.7599915794
USA300_LAC_U01-Set004_CAMHB_Control_1,7.6835906112
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,7.7777910916
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,7.8101114205
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,7.4011237311
USA300_LAC_U01-Set004_CAMHB_Control_2,7.8517823382
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,7.8674860733
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,7.9213336105
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,7.4263255596
USA300_LAC_U01-Set004_R10LB_Control_1,8.4819895635
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,8.6833340106
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,8.4428723143
USA300_LAC_U01-Set004_R10LB_Control_2,8.4522135501
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,8.5039268397
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,8.5569079141
USA300_TCH1516_U01-Set003_CAMHB_Control_2,6.3402734439
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,6.0170262213
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,6.0888213215
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,6.3753291112
USA300_TCH1516_U01-Set003_CAMHB_Control_3,6.23727382
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,6.211231771
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,5.9691116387
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,6.4001214468
USA300_LAC_ICA-Set001_R10LB_Control_1,8.2552880568
USA300_LAC_ICA-Set001_R10LB_Control_2,8.2078404843
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,8.1043350847
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,8.153981401
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,7.9002925296
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,7.8984247593
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,7.3990329685
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,7.4256362542
USA300_TCH1516_BK-Set001_THB_Control_1,7.8779052779
USA300_TCH1516_BK-Set001_THB_Control_2,7.2971340432
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_1,6.2746040375
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_2,6.3393185887
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_1,7.1169013542
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_2,7.1342086691
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_1,7.4642922059
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_2,7.7519358268000005
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_1,7.1132219091
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_2,7.0113119588
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_1,7.3637038031
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_2,7.3870077401
USA300_LAC_ICA-Set002_CAMHB_Control_1,6.6603697902
USA300_LAC_ICA-Set002_CAMHB_Control_2,7.0161875524
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_1,8.1221568668
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_2,8.0494158782
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_1,7.3056371539
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_2,7.2543303466
USA300_SNFM1_ICA-Set002_CAMHB_Control_1,6.7849789297
USA300_SNFM1_ICA-Set002_CAMHB_Control_2,6.9306671405
USA300_SNFM1_ICA-Set002_R10LB_Control_1,7.3796711404
USA300_SNFM1_ICA-Set002_R10LB_Control_2,6.9619523131
USA300_SNFR19_ICA-Set002_CAMHB_Control_1,6.7101362568
USA300_SNFR19_ICA-Set002_CAMHB_Control_2,6.6806275872
USA300_SNFR19_ICA-Set002_R10LB_Control_1,7.1122900855
USA300_SNFR19_ICA-Set002_R10LB_Control_2,7.1877099997
USA300_TCH1516_ICA-Set002_CAMHB_Control_1,6.8440026347
USA300_TCH1516_ICA-Set002_CAMHB_Control_2,6.7755099731
USA300_TCH1516_ICA-Set002_R10LB_Control_1,7.1843849007
USA300_TCH1516_ICA-Set002_R10LB_Control_2,7.2382583138
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_2,7.2512235909000005
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_1,6.6989726851
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_1,7.2418379388
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_2,6.5555952188
USA300_TCH1516_ICA-Set003_250nMParaquat_1,6.2150515145
USA300_TCH1516_ICA-Set003_250nMParaquat_2,6.5327279603
USA300_TCH1516_ICA-Set003_2gLGalactose_1,6.3637425419
USA300_TCH1516_ICA-Set003_2gLGalactose_2,6.4405871646
USA300_TCH1516_ICA-Set003_2gLPyruvate_1,6.9235442897
USA300_TCH1516_ICA-Set003_2gLPyruvate_2,6.6278668171
USA300_TCH1516_ICA-Set003_Control_1,6.7849467596
USA300_TCH1516_ICA-Set003_Control_2,6.6777102386
USA300_TCH1516_ICA-Set003_StationaryPhase_1,7.068603098
USA300_TCH1516_ICA-Set003_StationaryPhase_2,6.8178911812
