,0
Title,<i>B. subtilis</i> Microarray
Organism,<i>Bacillus subtilis</i>
Strain,168/BSB1
Publication,"<a href=""https://doi.org/10.1038/s41467-020-20153-9"">Rychel, et al., 2020</a>"
Number of Samples,265
Number of Unique Conditions,104
Number of Genes,5875
Number of iModulons,83
