,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,6.938893903907228e-18,0.20689382397803227,3.0,0.0,0.1692229762,2.0,-0.2306516971,4.0,0.061428720900000004,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-6.788214850066666,0.09017291887573617,3.0,1.0,-6.7742322824,3.0,-6.8845622817,5.0,-6.7058499861000005,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,-0.20290544507500002,0.343962184489113,4.0,6.0,-0.12126260080000001,20.0,-0.3007544279,40.0,0.2166333155,63.0,-0.6062380671,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,-0.520322569575,0.10329874171989283,4.0,7.0,-0.5659290335,33.0,-0.41849196050000004,81.0,-0.6432552369,82.0,-0.4536140474,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,-0.677758919975,0.7028627229637961,4.0,8.0,-1.2137311919,51.0,0.22429528140000002,65.0,-0.46452222070000004,76.0,-1.2570775486999999,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,-0.7948324169333333,0.8361304560838545,3.0,9.0,-1.1562582661,22.0,-1.3894533922,49.0,0.16121440750000002,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,-0.108854666,0.09006552333317037,2.0,10.0,-0.1725406083,26.0,-0.0451687237,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,-0.1755781613,0.272271648399422,3.0,11.0,-0.17751653080000002,54.0,-0.44687545,83.0,0.0976574969,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,-0.774955842825,0.5484764921359071,4.0,12.0,-1.1479414289,48.0,0.0082880071,64.0,-0.7987919938,78.0,-1.1613779557,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,-0.12900022125,0.0859299644230576,4.0,13.0,-0.2363831328,38.0,-0.026378682,67.0,-0.1328753729,72.0,-0.1203636973,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,-0.41122989746666666,0.20793036484810537,3.0,14.0,-0.44550718970000003,41.0,-0.18829077260000002,85.0,-0.5998917301000001,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,-0.378691080225,0.14547128527479553,4.0,15.0,-0.3079529869,52.0,-0.2777247934,71.0,-0.5940546955,80.0,-0.3350318451,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,-0.7166553501,0.4813597058480734,3.0,16.0,-1.0859819767,53.0,-0.1722622096,77.0,-0.8917218640000001,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,-0.7458167450333333,0.5953454454563161,3.0,17.0,-1.2054364034,50.0,-0.0732897074,66.0,-0.9587241243,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,-0.4245754320333333,0.6689108175055367,3.0,18.0,-1.1835214154,25.0,0.07916512390000001,62.0,-0.1693700046,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,-0.312466760225,0.21095363380665452,4.0,19.0,-0.5704224563,28.0,-0.1460889242,56.0,-0.1342234434,73.0,-0.399132217,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,-0.5809255152750001,0.26305255925842547,4.0,21.0,-0.919214327,34.0,-0.45955383120000004,45.0,-0.6381368353,58.0,-0.30679706760000003,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,-0.3810975344,0.12878096383453902,4.0,23.0,-0.2343929106,42.0,-0.3627737185,70.0,-0.5481055650000001,79.0,-0.3791179435,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,-0.34466857549999996,0.14240360124454224,4.0,24.0,-0.3193743175,29.0,-0.5523628826,68.0,-0.2388955743,74.0,-0.2680415276,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,-0.391941267175,0.21355181518766073,4.0,27.0,-0.35385378570000003,31.0,-0.6742831953,69.0,-0.1562019949,75.0,-0.3834260928,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,-0.8276282275500001,0.6657061532474824,4.0,30.0,-1.5307792007,32.0,0.0717433063,59.0,-0.8667794278000001,86.0,-0.9846975880000001,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,0.056738706400000005,,1.0,35.0,0.056738706400000005,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,-0.8691696606499999,0.7553180730495255,4.0,36.0,0.0910338858,44.0,-0.7048338802,60.0,-1.1762680814,61.0,-1.6866105668,,,,,,,,,,,,,,,,,,,,
