,-0.0366002634,-0.0244001756,-0.012200087800000002,0.0,0.012200087799999995,0.02440017559999999,0.0366002634,0.048800351199999994,0.06100043899999999,0.07320052679999998,0.08540061459999998,0.09760070239999999,0.1098007902,0.12200087799999998,0.1342009658,0.14640105359999997,0.15860114139999998,0.1708012292,0.18300131699999997,0.19520140479999998
thresh,-0.0305002195,0.0305002195,2,,,,,,,,,,,,,,,,,
unreg,2,46,1177,3656,492,74,30,24,15,15,7,8,3,1,0,0,0,0,0,0
TagR1,0,0,0,0,0,0,1,0,2,1,0,4,3,3,2,3,3,0,0,0
unreg_genes,['PA3965' 'PA4677'],[],[],[],[],[],"['PA4580' 'PA4492' 'PA2560' 'PA1369' 'PA3483' 'PA3732' 'PA2455' 'PA1511'
 'PA2729' 'PA2541' 'PA0040' 'PA1068' 'PA3731' 'PA0262' 'PA2793' 'PA2450'
 'creD' 'PA1658' 'PA0050' 'PA2205' 'PA1657' 'PA3716' 'PA2725' 'PA2503'
 'PA2581' 'PA5136' 'PA4323' 'PA2726' 'PA2376' 'PA3850']","['PA2683' 'PA3907' 'PA2464' 'PA0261' 'PA1069' 'PA5033' 'PA4322' 'PA5441'
 'PA1659' 'PA2537' 'PA4320' 'PA3906' 'PA3908' 'PA4319' 'PA4488' 'PA1451'
 'PA5114' 'PA4321' 'PA3730' 'PA1791' 'PA2536' 'PA0855' 'PA0466' 'PA3905']","['PA1395' 'PA2775' 'PA1396' 'PA4487' 'PA1639' 'PA3021' 'PA4318' 'PA2791'
 'PA0041' 'PA4317' 'PA4491' 'PA4489' 'PA4490' 'PA0100' 'PA0989']","['PA3729' 'PA5113' 'PA2702' 'PA0101' 'PA2773' 'PA3728' 'PA0095' 'PA2774'
 'PA0047' 'PA2792' 'PA0046' 'PA0045' 'PA2538' 'PA2685' 'PA0126']",['PA2540' 'PA0277' 'PA0094' 'PA3727' 'PA2684' 'PA2539' 'PA0092'],['PA2703' 'PA0093' 'PA3485' 'PA0098' 'PA1844' 'PA0096' 'PA0563' 'PA3484'],['PA0099' 'PA0097' 'PA3661'],['PA1845'],[],[],[],[],[],[]
TagR1_genes,[],[],[],[],[],[],['tagR1'],[],['fha1' 'PA0073'],['PA0072'],[],['ppkA' 'PA0076' 'pppA' 'PA0082'],['PA0070' 'PA0080' 'PA0079'],['icmF1' 'PA0078' 'vgrG1'],['PA0086' 'clpV1'],['PA0089' 'PA0088' 'PA0087'],['hcp1' 'PA0084' 'PA0083'],[],[],[]
