,-0.09389243956189548,-0.07682108691427812,-0.05974973426666076,-0.0426783816190434,-0.02560702897142604,-0.00853567632380868,0.00853567632380868,0.02560702897142604,0.0426783816190434,0.05974973426666076,0.07682108691427812,0.09389243956189548,0.11096379220951284,0.1280351448571302,0.14510649750474758,0.1621778501523649,0.1792492027999823,0.1963205554475997,0.21339190809521702,0.23046326074283435
thresh,-0.0853567632380868,0.0853567632380868,1,,,,,,,,,,,,,,,,,
unreg,1,2,4,22,279,1786,1483,226,54,14,5,4,1,1,1,0,1,0,2,0
unreg_genes,['STM1301'],[],[],[],[],[],[],[],[],[],[],['malG' 'sopD' 'slyX' 'ydgR'],['STM0017'],['uvrC'],['gst'],[],['bcfE'],[],['prgI' 'yqjK'],[]
