,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,-6.938893903907228e-18,0.18861917646276374,3.0,0.0,0.1659104897,2.0,-0.20515375460000002,4.0,0.0392432649,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,0.05031080576666668,0.25093242515263264,3.0,1.0,0.24953025040000001,3.0,-0.2315097605,5.0,0.13291192740000002,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,-0.11533921035,0.1873486803723772,4.0,6.0,-0.26113250520000003,20.0,-0.2703408718,40.0,-0.050902715700000004,63.0,0.1210192513,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,-0.072505380975,0.05049483690577798,4.0,7.0,-0.0155976199,33.0,-0.1123129181,81.0,-0.044450551000000005,82.0,-0.1176604349,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,0.100811960225,0.846724977168411,4.0,8.0,-0.3576324064,51.0,1.0464818843,65.0,0.5382543725,76.0,-0.8238560095,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,0.11764962839999997,0.8735123056139688,3.0,9.0,-0.20929054390000001,22.0,-0.5452315067,49.0,1.1074709358,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.20175110615,0.22726269217831854,2.0,10.0,0.0410521154,26.0,0.3624500969,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,0.9443803453666666,0.6081416551050466,3.0,11.0,0.8513323031000001,54.0,0.3881251208,83.0,1.5936836122,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,0.10806501627500001,0.715472912255528,4.0,12.0,-0.2154400725,48.0,1.0525526804,64.0,0.21361597100000002,78.0,-0.6184685138,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.12032808105,0.11610715406911924,4.0,13.0,0.151410823,38.0,0.2501688865,67.0,0.10939920610000001,72.0,-0.0296665914,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,-0.1705049615666667,0.10306257606046672,3.0,14.0,-0.2834715029,41.0,-0.14643796750000002,85.0,-0.0816054143,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,-0.16335124965,0.11803504087211159,4.0,15.0,-0.2660782186,52.0,-0.2153254222,71.0,0.005039,80.0,-0.17704035780000002,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,-0.05095856273333336,0.806195611301651,3.0,16.0,-0.3976377327,53.0,0.8705865612,77.0,-0.6258245167,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,0.16431731176666667,0.6861558631106218,3.0,17.0,-0.4625995211,50.0,0.8973485252000001,66.0,0.0582029312,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,-0.4128521987666667,0.48242563693789725,3.0,18.0,-0.9670270021,25.0,-0.18477714950000002,62.0,-0.0867524447,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,0.257586374125,0.42756855322527787,4.0,19.0,0.08523453660000001,28.0,0.5575232084,56.0,0.6523995762,73.0,-0.26481182470000003,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,-0.32681915710000004,0.47443743082571804,4.0,21.0,-0.9964780544,34.0,-0.2547167157,45.0,0.1187479797,58.0,-0.17482983800000002,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,-0.057412391725000005,0.06610084347582594,4.0,23.0,-0.1291584617,42.0,-0.0560011168,70.0,0.030123806500000003,79.0,-0.0746137949,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,0.09072926535,0.26698776207932146,4.0,24.0,0.40062809920000003,29.0,0.1975279436,68.0,-0.2165784269,74.0,-0.0186605545,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,0.08332349735000001,0.05976905683200557,4.0,27.0,0.1198948962,31.0,0.0637346414,69.0,0.1413590122,75.0,0.0083054396,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,-0.084223917875,0.8346353841973063,4.0,30.0,-1.0051585444,32.0,0.0350616286,59.0,-0.3565183948,86.0,0.9897196391,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,0.6223716388,,1.0,35.0,0.6223716388,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,0.19856946674999995,0.7022697227318282,4.0,36.0,0.3326731824,44.0,1.0891632101,60.0,-0.0460061994,61.0,-0.5815523261000001,,,,,,,,,,,,,,,,,,,,
