,-0.2995487267189098,-0.24962393893242485,-0.1996991511459399,-0.14977436335945493,-0.09984957557296997,-0.049924787786485014,-5.551115123125783e-17,0.0499247877864849,0.09984957557296986,0.14977436335945482,0.19969915114593978,0.24962393893242468,0.2995487267189097,0.3494735145053947,0.3993983022918796,0.4493230900783645,0.49924787786484953,0.5491726656513345,0.5990974534378195,0.6490222412243043
thresh,-0.3245111206121523,0.3245111206121523,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,1,117,3997,94,1,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['mokC'],[],[]
